-4.468575119972229004e-01,-3.835390210151672363e-01,4.885638952255249023e-01,6.170360445976257324e-01,3.934773802757263184e-01,1.845906227827072144e-01,1.628997623920440674e-01,4.892961680889129639e-01,-8.271759748458862305e-02,-3.219754397869110107e-01
-8.555160164833068848e-01,-2.824542522430419922e-01,1.819938868284225464e-01,-5.306853055953979492e-01,1.106414318084716797e+00,1.439178884029388428e-01,3.082354366779327393e-01,1.998865008354187012e-01,-1.723682433366775513e-01,-2.230056226253509521e-01
-1.138497889041900635e-01,1.129786595702171326e-01,-3.312494754791259766e-01,2.943774163722991943e-01,-8.796389698982238770e-01,2.671406865119934082e-01,-2.436637431383132935e-01,6.789623200893402100e-02,4.283112287521362305e-01,-3.540557622909545898e-01
3.212726116180419922e-01,-3.331314325332641602e-01,4.662337899208068848e-02,6.197566986083984375e-01,-2.964848875999450684e-01,8.300319910049438477e-01,-3.829878866672515869e-01,-4.245772659778594971e-01,4.579289555549621582e-01,-5.636073276400566101e-02
-3.460439443588256836e-01,2.963666915893554688e-01,2.787996530532836914e-01,-1.655073612928390503e-01,2.854253649711608887e-01,-2.712531387805938721e-01,-3.817446827888488770e-01,-4.786175116896629333e-02,6.059001088142395020e-01,3.174420595169067383e-01
-5.535683035850524902e-02,4.755476117134094238e-01,-2.889836132526397705e-01,-6.608073711395263672e-01,7.004112601280212402e-01,-1.511936187744140625e-01,4.403042197227478027e-01,4.275791943073272705e-01,6.007974743843078613e-01,-3.315663635730743408e-01
3.491497337818145752e-01,-3.818166553974151611e-01,2.892256081104278564e-01,2.640086114406585693e-01,6.553100943565368652e-01,7.367746829986572266e-01,2.087188363075256348e-01,1.426009982824325562e-01,-6.128590106964111328e-01,-1.659843772649765015e-01
-5.929258465766906738e-01,-7.228296995162963867e-02,9.911090135574340820e-02,1.581075191497802734e-01,-8.294498920440673828e-01,-1.314667519181966782e-02,1.341976523399353027e-01,6.702477484941482544e-02,4.853511750698089600e-01,5.201549530029296875e-01
7.508188486099243164e-01,-9.071760177612304688e-01,-9.085221290588378906e-01,2.389801591634750366e-01,-2.683402299880981445e-01,-1.061263829469680786e-01,-1.867856085300445557e-01,-1.588233374059200287e-02,-3.485084176063537598e-01,-4.336834251880645752e-01
2.538299262523651123e-01,-1.843057759106159210e-02,-1.061905249953269958e-01,-3.072139620780944824e-01,-8.301559686660766602e-01,-6.154535338282585144e-02,-4.394060671329498291e-01,-3.252467811107635498e-01,3.859948813915252686e-01,-3.919421136379241943e-01
4.436283409595489502e-01,1.023593783378601074e+00,-1.384400874376296997e-01,-5.047078728675842285e-01,6.851758360862731934e-01,1.630803048610687256e-01,-6.166077852249145508e-01,-8.586448431015014648e-02,-1.285842899233102798e-02,2.952805161476135254e-01
