-1.533676385879516602e-01,9.765712022781372070e-01,-3.735194802284240723e-01,2.967549264430999756e-01,-4.639096558094024658e-01,-3.082484304904937744e-01,-6.428655982017517090e-01,-7.785786688327789307e-02,-9.770625829696655273e-01,1.350430250167846680e-01,-4.248302578926086426e-01,4.854401573538780212e-02,3.712182044982910156e-01,4.637459814548492432e-01,-4.823246300220489502e-01
3.967989683151245117e-01,-3.756121993064880371e-01,-8.842809498310089111e-02,1.512816697359085083e-01,-8.642351627349853516e-02,-5.821017175912857056e-02,1.203759312629699707e-01,-1.318078935146331787e-01,-1.029457673430442810e-01,3.126332759857177734e-01,1.672072261571884155e-01,2.220119684934616089e-01,-1.677114069461822510e-01,-5.781677365303039551e-01,3.794827461242675781e-01
2.499336600303649902e-01,-2.221068739891052246e-01,6.252658367156982422e-02,-1.093556173145771027e-02,1.745421998202800751e-02,7.215996980667114258e-01,1.906448602676391602e-01,1.909358501434326172e-01,2.325105816125869751e-01,-2.344347089529037476e-01,2.473451346158981323e-01,-1.071572184562683105e+00,3.060230314731597900e-01,-2.599536180496215820e-01,-4.659458994865417480e-01
2.199963331222534180e-01,1.624295562505722046e-01,7.671397924423217773e-01,-2.375671565532684326e-01,-3.737063407897949219e-01,4.141789674758911133e-01,-2.335514277219772339e-01,4.617856740951538086e-01,3.138377144932746887e-02,5.786418318748474121e-01,4.948531091213226318e-02,-5.261257290840148926e-01,-3.953609466552734375e-01,-1.663757860660552979e-01,1.805827766656875610e-01
-2.118417769670486450e-01,3.983169198036193848e-01,1.038221642374992371e-02,-4.177582263946533203e-01,1.174911335110664368e-01,6.312896609306335449e-01,-1.009621620178222656e+00,4.152453839778900146e-01,-3.381679952144622803e-01,-2.781518101692199707e-01,6.657524704933166504e-01,-2.547855079174041748e-01,-1.899708807468414307e-01,-9.936759248375892639e-03,-2.819976806640625000e-01
1.383179277181625366e-01,-6.128403171896934509e-02,2.551628276705741882e-02,5.529995560646057129e-01,-2.259031981229782104e-01,-7.926992140710353851e-03,1.742269545793533325e-01,-1.819998025894165039e-02,5.183551311492919922e-01,1.478743106126785278e-01,1.267287731170654297e-01,-7.709002494812011719e-02,9.458182379603385925e-03,-7.473614066839218140e-02,2.472023814916610718e-01
-1.050184741616249084e-01,-5.504640936851501465e-01,5.011453852057456970e-02,-1.204532459378242493e-01,-3.584472835063934326e-01,4.960463643074035645e-01,-1.483866423368453979e-01,7.395692467689514160e-01,1.300761222839355469e+00,-1.893831938505172729e-01,-3.104283846914768219e-02,-3.162291366606950760e-03,2.000313848257064819e-01,5.529007315635681152e-01,4.247491806745529175e-02
4.185558557510375977e-01,-5.475937724113464355e-01,1.163205225020647049e-02,-5.499004125595092773e-01,-1.274544447660446167e-01,-8.354819566011428833e-02,6.484467387199401855e-01,3.577241003513336182e-01,-1.517304778099060059e-01,-5.198419466614723206e-02,-5.086691975593566895e-01,-5.629048943519592285e-01,2.551358751952648163e-02,-2.004095613956451416e-01,2.319446653127670288e-01
-4.858575388789176941e-02,-4.725649058818817139e-01,-7.307225465774536133e-01,1.502885669469833374e-01,-1.771560162305831909e-01,3.261197730898857117e-02,-3.447832912206649780e-02,3.121608495712280273e-01,-4.266586005687713623e-01,-5.713270306587219238e-01,1.023367881774902344e+00,4.564845003187656403e-03,-4.877720493823289871e-03,5.255078673362731934e-01,4.661114811897277832e-01
-9.834709763526916504e-02,-1.990380287170410156e-01,-4.342413246631622314e-01,-9.986724704504013062e-02,8.812749385833740234e-02,-1.322508454322814941e-01,-5.165510997176170349e-02,2.199314683675765991e-01,3.721884489059448242e-01,-7.099995017051696777e-02,4.601579904556274414e-02,-3.381506204605102539e-01,-1.423600465059280396e-01,-8.432893753051757812e-01,-1.027839481830596924e-01
