-7.369951158761978149e-02,-3.072123825550079346e-01,-2.394476830959320068e-01,-4.613205790519714355e-02,-6.602424979209899902e-01,1.969960778951644897e-01,-5.780124068260192871e-01,4.836202859878540039e-01,-6.145531535148620605e-01,-2.359331995248794556e-01,-1.255249828100204468e-01,2.786011099815368652e-01,4.768899083137512207e-02,4.506912827491760254e-01,7.999377846717834473e-01,-4.315278530120849609e-01,4.117859005928039551e-01,2.119914889335632324e-01,1.471928060054779053e-01,-3.273732662200927734e-01,-9.150605201721191406e-01,-1.132614016532897949e-01
-8.141796290874481201e-02,-4.067789018154144287e-01,2.658735215663909912e-01,2.743338346481323242e-01,8.013623207807540894e-02,-2.428409010171890259e-01,1.083502769470214844e-01,2.618351280689239502e-01,2.089129202067852020e-02,1.536445468664169312e-01,-1.088283732533454895e-01,4.279042482376098633e-01,-5.559098720550537109e-01,4.603143632411956787e-01,5.096420273184776306e-02,-3.765201196074485779e-03,4.128809571266174316e-01,1.373379975557327271e-01,-9.132532030344009399e-02,1.956455856561660767e-01,-3.844394981861114502e-01,-2.108760774135589600e-01
-5.844113975763320923e-02,-3.210552632808685303e-01,5.521402955055236816e-01,-2.871906757354736328e-01,-1.873776167631149292e-01,8.944555521011352539e-01,-6.146674752235412598e-01,1.243778541684150696e-01,-2.040090709924697876e-01,4.005895555019378662e-01,-1.098877787590026855e-01,3.536810576915740967e-01,4.750773906707763672e-01,-2.847778201103210449e-01,5.966288596391677856e-02,1.713727116584777832e-01,-2.917353212833404541e-01,4.612613096833229065e-02,1.118773221969604492e-01,-9.727288782596588135e-02,3.738733232021331787e-01,3.232061862945556641e-01
1.311860829591751099e-01,-2.582607865333557129e-01,-2.488981336355209351e-01,-1.969846896827220917e-02,6.525814533233642578e-02,-5.785851478576660156e-01,1.576793193817138672e-01,3.497123122215270996e-01,1.588109731674194336e-01,1.548405587673187256e-01,-3.476666808128356934e-01,3.724121153354644775e-01,-1.524054538458585739e-02,1.801395267248153687e-01,-9.498593397438526154e-03,-6.347833871841430664e-01,1.117338389158248901e-01,1.645640283823013306e-02,5.825688838958740234e-01,4.527806639671325684e-01,-1.772425621747970581e-01,7.161631584167480469e-01
2.765062451362609863e-01,1.947170197963714600e-01,-6.333883106708526611e-02,-2.921925485134124756e-01,-2.975287139415740967e-01,3.128632605075836182e-01,2.259157598018646240e-01,-6.276287138462066650e-02,1.717449724674224854e-01,-2.337423861026763916e-01,-3.086501359939575195e-01,7.165803760290145874e-02,2.568266820162534714e-03,-1.027778983116149902e-01,1.574411243200302124e-01,-7.416161894798278809e-02,3.932648897171020508e-01,8.391872979700565338e-03,-2.991595864295959473e-02,2.147568166255950928e-01,-1.633233278989791870e-01,1.754298061132431030e-01
-3.702488541603088379e-02,-2.919058203697204590e-01,6.515645980834960938e-01,3.917527794837951660e-01,-2.480582445859909058e-01,-1.172510534524917603e-01,1.731826663017272949e-01,-1.608322262763977051e-01,5.208174586296081543e-01,2.463370859622955322e-01,1.173879578709602356e-02,1.074363440275192261e-01,1.995052695274353027e-01,3.989894390106201172e-01,-2.888154983520507812e-01,-3.459295332431793213e-01,2.602408230304718018e-01,-5.762165412306785583e-02,-1.874137073755264282e-01,4.043412506580352783e-01,3.302487432956695557e-01,-2.749391086399555206e-02
2.126300036907196045e-01,3.404576778411865234e-01,4.666094854474067688e-02,2.891290187835693359e-01,-7.248400710523128510e-03,3.021752536296844482e-01,-5.282236933708190918e-01,-2.748317718505859375e-01,5.209587812423706055e-01,2.557460665702819824e-01,-4.871584847569465637e-02,-4.185892939567565918e-01,-1.269300431013107300e-01,-1.106684431433677673e-01,3.396849632263183594e-01,-4.279459714889526367e-01,-3.231965899467468262e-01,-1.186049729585647583e-01,3.280544579029083252e-01,-2.020383924245834351e-01,1.901081651449203491e-01,5.519297346472740173e-02
-1.610695943236351013e-02,5.360910296440124512e-01,2.642433941364288330e-01,-2.745286822319030762e-01,7.127668708562850952e-02,-4.598762467503547668e-02,-2.896300889551639557e-02,-1.246821954846382141e-01,2.242195755243301392e-01,2.365063577890396118e-01,5.615801215171813965e-01,-1.428029388189315796e-01,3.741002380847930908e-01,-1.560880541801452637e-01,4.088484123349189758e-02,3.654569685459136963e-01,-1.967608779668807983e-01,1.214418113231658936e-01,-1.502679735422134399e-01,-2.332798838615417480e-01,-1.704066842794418335e-01,-4.184502735733985901e-02
2.265698164701461792e-01,-5.284970402717590332e-01,4.783885553479194641e-02,5.770702958106994629e-01,-1.091072708368301392e-01,-1.514209657907485962e-01,1.128139272332191467e-01,2.389991432428359985e-01,-3.755893558263778687e-02,1.894938796758651733e-01,-1.609184741973876953e-01,1.289333449676632881e-03,6.806777119636535645e-01,3.287058770656585693e-01,4.736326932907104492e-01,-1.819059848785400391e-01,1.332356631755828857e-01,1.220858693122863770e-01,-6.353539973497390747e-02,9.787326306104660034e-02,2.779231667518615723e-01,-3.894563913345336914e-01
2.578280568122863770e-01,8.529384434223175049e-02,3.111089766025543213e-01,5.500258877873420715e-02,2.274985015392303467e-01,5.651694536209106445e-01,4.248714447021484375e-01,4.092163145542144775e-01,3.236430287361145020e-01,-4.997006058692932129e-01,1.741464436054229736e-01,3.144800364971160889e-01,2.828761935234069824e-01,1.073577348142862320e-02,5.116729140281677246e-01,-3.752713501453399658e-01,-3.888880610466003418e-01,3.245694339275360107e-01,-8.746179752051830292e-03,3.731482625007629395e-01,9.050916880369186401e-02,-2.938151173293590546e-02
8.265904337167739868e-02,3.667737841606140137e-01,-3.719102740287780762e-01,7.094305474311113358e-03,1.656934618949890137e-01,3.546850010752677917e-02,-4.443433880805969238e-02,-2.946795821189880371e-01,3.374584019184112549e-01,9.386303275823593140e-02,3.895257711410522461e-01,-1.664939224720001221e-01,-1.778980493545532227e-01,2.818557918071746826e-01,-1.997026950120925903e-01,2.864967659115791321e-02,1.988304406404495239e-01,7.768953591585159302e-02,-7.095208764076232910e-02,2.037606388330459595e-01,-5.460724830627441406e-01,-2.501118183135986328e-01
4.290570020675659180e-01,-4.558280706405639648e-01,-5.732107907533645630e-02,7.601942867040634155e-02,-1.506344377994537354e-01,-5.034714192152023315e-02,1.131157018244266510e-02,8.201304078102111816e-02,3.949409425258636475e-01,1.240184158086776733e-01,2.518779933452606201e-01,4.912423342466354370e-02,3.060289621353149414e-01,4.645180702209472656e-01,6.072728633880615234e-01,-2.123369462788105011e-02,-2.367022633552551270e-01,-2.942312061786651611e-01,-3.406949341297149658e-01,5.206543207168579102e-01,-2.584005296230316162e-01,3.250944912433624268e-01
