-1.649004817008972168e-01,4.645212367177009583e-02,3.900099173188209534e-02,-1.102956831455230713e-01
1.143629699945449829e-01,-1.181781738996505737e-01,-1.869638636708259583e-02,-1.230471730232238770e-01
2.967246249318122864e-02,1.760351285338401794e-02,-3.596150130033493042e-02,1.771124452352523804e-02
1.070381402969360352e-01,-5.313533544540405273e-02,5.830011889338493347e-02,-2.020736457780003548e-03
-1.212745457887649536e-01,-8.236675709486007690e-02,-1.117160022258758545e-01,-4.420279711484909058e-02
-2.067258767783641815e-02,2.260565198957920074e-02,7.617655396461486816e-02,-1.190314516425132751e-01
1.632343605160713196e-02,-9.721945226192474365e-02,6.687553133815526962e-03,-5.907886195927858353e-03
2.211582809686660767e-01,4.309074208140373230e-02,-4.374535009264945984e-02,-5.988311767578125000e-02
7.587146945297718048e-03,-4.436238203197717667e-03,-1.692090183496475220e-02,-5.996633693575859070e-02
-6.082846969366073608e-02,-1.657143533229827881e-01,1.175590157508850098e-01,-9.553626179695129395e-02
5.631623789668083191e-02,-2.368728443980216980e-02,-1.074906960129737854e-01,-5.084214359521865845e-02
-6.099233776330947876e-02,-1.036231145262718201e-01,-7.750546932220458984e-02,-1.531573385000228882e-01
-3.709428012371063232e-02,1.693272497504949570e-03,-7.034297287464141846e-02,4.209720343351364136e-02
4.623855650424957275e-02,-4.620587453246116638e-02,6.350583583116531372e-02,-7.398705929517745972e-02
2.995092608034610748e-02,1.228573173284530640e-01,-1.332538425922393799e-01,3.547224774956703186e-02
1.024884283542633057e-01,1.548480335623025894e-02,-5.020100250840187073e-02,7.837405055761337280e-02
-5.389539524912834167e-02,-2.864968031644821167e-03,-1.909994147717952728e-02,1.036896184086799622e-01
-9.684278815984725952e-02,1.149538997560739517e-02,-1.418045163154602051e-01,-9.006625413894653320e-02
-9.617525152862071991e-03,-2.567026019096374512e-02,-1.471801698207855225e-01,-5.260763317346572876e-02
-1.924816332757472992e-02,5.711566656827926636e-02,1.690337993204593658e-02,6.679828464984893799e-02
-1.235347613692283630e-02,-2.775389701128005981e-02,-2.995568700134754181e-02,-2.754138968884944916e-02
-3.742722794413566589e-02,6.501545011997222900e-02,-4.062671586871147156e-02,6.093969196081161499e-02
-1.195253208279609680e-01,5.878724157810211182e-02,-7.716957479715347290e-03,-1.265392154455184937e-01
2.762993983924388885e-02,1.017996966838836670e-01,-1.741287857294082642e-01,-1.333988457918167114e-01
-1.414022129029035568e-02,3.449242189526557922e-02,-8.932416886091232300e-02,7.490692287683486938e-02
1.834303722716867924e-03,9.099651873111724854e-02,1.963935419917106628e-02,-1.950807869434356689e-02
-1.056700851768255234e-02,8.130377531051635742e-02,7.599136233329772949e-02,-9.169045835733413696e-02
6.695245206356048584e-02,4.050615802407264709e-02,-5.463447421789169312e-02,6.257544457912445068e-02
-5.277395714074373245e-03,8.680576086044311523e-02,-7.537323981523513794e-02,3.511539101600646973e-02
5.474050715565681458e-02,1.201819032430648804e-01,-9.710418432950973511e-02,-3.548937663435935974e-02
1.937044970691204071e-02,-3.657338023185729980e-02,2.311657182872295380e-02,2.710777148604393005e-02
7.312013953924179077e-02,-1.304708141833543777e-02,8.883894234895706177e-02,-9.116814471781253815e-03
1.029522344470024109e-01,-2.886003628373146057e-02,-9.800002723932266235e-02,7.035010494291782379e-03
-9.011470526456832886e-02,-1.106163263320922852e-01,-6.370239891111850739e-03,9.122954681515693665e-03
1.693253405392169952e-02,-1.246651932597160339e-01,7.114797830581665039e-02,-6.708996742963790894e-02
5.738077219575643539e-03,-8.727241307497024536e-03,-4.978984966874122620e-02,-4.627844318747520447e-03
3.956192359328269958e-02,-1.106005832552909851e-01,-6.252016872167587280e-02,6.336456164717674255e-03
6.093506887555122375e-02,-9.269766509532928467e-02,-4.490653052926063538e-02,8.034531027078628540e-03
-1.533377822488546371e-02,8.161946386098861694e-02,-1.970207877457141876e-02,-2.096943370997905731e-02
-4.156135395169258118e-02,5.346816033124923706e-04,-2.215288951992988586e-02,9.210735559463500977e-03
-1.513492036610841751e-02,1.663377694785594940e-02,-1.354631334543228149e-01,6.310351658612489700e-03
-4.109302908182144165e-02,3.717025741934776306e-02,8.935822546482086182e-02,-1.823330968618392944e-01
1.134079396724700928e-01,7.105470448732376099e-02,-1.314033009111881256e-02,9.814906865358352661e-03
1.864511333405971527e-02,3.776316717267036438e-02,-7.347270846366882324e-02,4.083710536360740662e-02
-1.257939785718917847e-01,3.073408827185630798e-02,-3.253054618835449219e-02,1.091103628277778625e-01
6.180585175752639771e-02,-8.022750727832317352e-03,5.950368568301200867e-02,-5.659836530685424805e-02
6.905650347471237183e-02,-8.036139607429504395e-02,3.162490576505661011e-02,1.204930245876312256e-01
3.332006931304931641e-02,-5.222567124292254448e-04,-2.869362384080886841e-02,5.448748916387557983e-02
-8.129405975341796875e-02,1.004873514175415039e-01,9.561493992805480957e-02,1.403994858264923096e-01
-5.691936239600181580e-02,8.665201812982559204e-02,-5.539166182279586792e-02,3.263511508703231812e-02
1.819937489926815033e-03,1.792942360043525696e-02,-3.413890674710273743e-02,-1.009533107280731201e-01
7.446499913930892944e-02,4.350742325186729431e-03,-2.748349122703075409e-02,9.636618942022323608e-02
8.591406047344207764e-02,-5.414963513612747192e-02,-1.069664210081100464e-01,-1.077648922801017761e-01
-6.181474030017852783e-02,7.925046235322952271e-02,-9.328979253768920898e-02,3.730006143450737000e-02
-3.028434514999389648e-02,-1.582732945680618286e-01,1.721260845661163330e-01,-9.266962856054306030e-02
9.019359201192855835e-02,3.746863454580307007e-02,4.973470047116279602e-02,-2.483702450990676880e-02
-1.170461345463991165e-02,6.191740185022354126e-02,-2.472983300685882568e-02,-7.601606100797653198e-02
2.674016542732715607e-02,-1.230894327163696289e-01,-4.559540655463933945e-03,-3.373076021671295166e-02
-6.164784729480743408e-02,-1.511786133050918579e-03,2.308972645550966263e-03,8.225938305258750916e-03
-3.942329436540603638e-02,-8.996968157589435577e-03,-3.666989877820014954e-02,-3.672215715050697327e-02
9.092889726161956787e-02,3.222024068236351013e-02,1.527551654726266861e-02,1.273140013217926025e-01
-8.393146097660064697e-02,2.163506112992763519e-02,-1.596500873565673828e-01,-8.477225899696350098e-02
-1.179807558655738831e-01,9.085048735141754150e-02,-1.060347110033035278e-01,-5.358406528830528259e-02
-6.916636228561401367e-02,-1.594949364662170410e-01,-1.074008829891681671e-02,1.023573651909828186e-01
-9.834811836481094360e-02,-5.930625274777412415e-02,-1.143853515386581421e-01,-9.966591000556945801e-02
4.265558719635009766e-02,-1.518655754625797272e-02,4.778388887643814087e-02,-1.880768686532974243e-02
-1.146512851119041443e-02,-1.063334569334983826e-02,-1.104412600398063660e-01,-1.788142621517181396e-01
1.227952772751450539e-03,7.213389873504638672e-02,5.842477083206176758e-02,2.942125685513019562e-02
-1.076301783323287964e-01,1.427749544382095337e-02,1.556246280670166016e-01,-3.121479228138923645e-02
1.150576099753379822e-01,1.022778078913688660e-01,-2.711179852485656738e-02,-8.004582673311233521e-02
4.865550994873046875e-02,-8.950535207986831665e-02,3.657881543040275574e-02,1.376753449440002441e-01
-9.913311339914798737e-03,5.222693551331758499e-03,-1.895911246538162231e-02,1.058729141950607300e-01
-6.848239898681640625e-02,4.706492647528648376e-02,6.745941191911697388e-02,-4.521759226918220520e-02
8.810421079397201538e-02,2.958956919610500336e-02,-9.236843883991241455e-02,4.433877766132354736e-02
3.318133205175399780e-02,3.527474403381347656e-02,3.361288458108901978e-02,-7.514955103397369385e-02
-2.466141432523727417e-02,-7.310464233160018921e-02,-2.929306775331497192e-02,-7.445210963487625122e-02
-2.323429286479949951e-02,1.069872677326202393e-01,4.020567517727613449e-03,1.376457046717405319e-02
-4.933992400765419006e-02,-1.379085183143615723e-01,2.411475963890552521e-02,5.743231158703565598e-03
1.877720840275287628e-02,-5.820139124989509583e-02,2.565314806997776031e-02,-6.126601248979568481e-02
-8.051270246505737305e-02,-2.673695981502532959e-02,-2.498476393520832062e-02,-1.311904489994049072e-01
-6.052162125706672668e-02,-2.659032307565212250e-02,-6.584933027625083923e-03,2.090302556753158569e-01
-1.145258545875549316e-01,1.702092029154300690e-02,1.373375803232192993e-01,4.975468665361404419e-02
4.501885920763015747e-02,-1.620960086584091187e-01,-6.674858927726745605e-02,-9.094069898128509521e-02
1.979783475399017334e-01,5.713850259780883789e-02,-3.489691391587257385e-02,6.657202541828155518e-02
-8.210008032619953156e-03,6.543113384395837784e-03,9.100057929754257202e-02,-4.647720977663993835e-02
1.111411023885011673e-02,1.044351458549499512e-01,5.544285103678703308e-02,7.642351835966110229e-02
-7.060445100069046021e-02,-1.561931818723678589e-01,-8.444171398878097534e-02,3.106584958732128143e-02
-8.065910637378692627e-02,3.908399492502212524e-02,2.367266081273555756e-02,8.306703530251979828e-03
-5.810233578085899353e-02,3.339111804962158203e-03,-8.410445880144834518e-04,-8.938075043261051178e-03
-8.224966377019882202e-02,4.134799167513847351e-02,-2.530423551797866821e-02,2.593236230313777924e-02
-7.948131114244461060e-02,1.999147469177842140e-03,-3.164302557706832886e-02,5.900350958108901978e-02
7.873023860156536102e-03,-1.354560852050781250e-01,7.748924940824508667e-02,-5.695817060768604279e-03
7.427896559238433838e-02,-1.247461065649986267e-01,1.349682807922363281e-01,-2.374985069036483765e-02
9.667946398258209229e-02,9.671085327863693237e-02,-5.594773218035697937e-02,1.167298201471567154e-02
1.349245309829711914e-01,-8.576749823987483978e-03,-1.465179771184921265e-01,8.056384325027465820e-02
4.888362064957618713e-02,-8.414869196712970734e-03,8.829880505800247192e-02,-2.225184114649891853e-03
-8.487977087497711182e-02,4.879198223352432251e-02,-4.099894687533378601e-02,-5.703107267618179321e-02
-3.369138017296791077e-02,9.711284935474395752e-02,-2.912119030952453613e-01,-3.636243520304560661e-03
-3.964671492576599121e-02,9.230416268110275269e-02,-5.789586529135704041e-02,-2.084506861865520477e-02
3.078366257250308990e-02,-3.059621900320053101e-02,5.445549730211496353e-03,-3.460226580500602722e-02
1.235236003994941711e-01,1.045854645781219006e-03,-6.615618616342544556e-02,3.813578188419342041e-02
-1.016709506511688232e-01,-1.485634893178939819e-01,-5.500090122222900391e-02,7.855194061994552612e-02
-1.541271619498729706e-02,1.563773956149816513e-03,7.979549467563629150e-02,6.822293996810913086e-02
4.472272098064422607e-02,-6.840328127145767212e-02,-7.034995406866073608e-02,-2.134317457675933838e-01
3.112363396212458611e-03,6.286089867353439331e-02,-6.480168551206588745e-02,-2.930815704166889191e-02
-1.133741438388824463e-02,-6.270789355039596558e-02,8.190187066793441772e-02,1.959477737545967102e-02
-1.241098158061504364e-02,-4.321506246924400330e-02,-4.897779598832130432e-02,-1.297523528337478638e-01
1.126044467091560364e-01,-2.392939664423465729e-02,-7.296956330537796021e-02,3.948567435145378113e-02
1.784289628267288208e-02,9.582866728305816650e-02,-9.486366808414459229e-02,2.004909515380859375e-02
-5.998663231730461121e-02,4.324127733707427979e-02,-3.508019493892788887e-03,-1.608605124056339264e-02
-5.287525430321693420e-02,1.039304304867982864e-02,-1.063320226967334747e-02,-4.337386414408683777e-02
1.010535843670368195e-02,-1.556010842323303223e-01,-3.809045255184173584e-02,-7.007857412099838257e-02
-3.289718553423881531e-02,4.560707882046699524e-02,-3.380900993943214417e-02,-4.843632504343986511e-02
1.356764324009418488e-02,-1.184450015425682068e-01,1.660146713256835938e-01,9.314294904470443726e-03
8.071281015872955322e-02,9.467624872922897339e-02,-5.115257203578948975e-02,-1.895645260810852051e-02
3.188741207122802734e-02,-4.295053891837596893e-03,-1.270356625318527222e-01,2.187221683561801910e-02
1.994836516678333282e-02,-2.605182584375143051e-03,6.261481344699859619e-02,9.229438751935958862e-02
-5.655138194561004639e-02,6.765694916248321533e-02,-7.370740920305252075e-02,-7.002993673086166382e-02
-6.451960653066635132e-02,-1.166323479264974594e-02,-6.755489856004714966e-02,4.680552985519170761e-03
2.784539200365543365e-02,-3.443177044391632080e-02,-3.703452646732330322e-02,9.839697927236557007e-02
-1.739982515573501587e-02,1.490184217691421509e-01,4.706929996609687805e-02,-3.595041111111640930e-02
9.618598222732543945e-02,7.992412894964218140e-02,-6.202075630426406860e-02,3.000238211825489998e-03
3.030521608889102936e-02,7.735439389944076538e-02,-6.058947741985321045e-02,-1.358950287103652954e-01
1.314132958650588989e-01,-1.115036457777023315e-01,5.156313627958297729e-02,-1.819375008344650269e-01
-4.057019203901290894e-02,-1.065888926386833191e-01,-2.907834947109222412e-02,-8.117611706256866455e-02
