9.040702134370803833e-02,1.419329494237899780e-01,-2.301943451166152954e-01,8.318667858839035034e-02,-1.359620839357376099e-01,-1.854130923748016357e-01,7.547173649072647095e-02,1.532021313905715942e-01,1.989618986845016479e-01,8.789222687482833862e-02,1.139970570802688599e-01,1.007614210247993469e-01,2.931468784809112549e-01,1.984098255634307861e-01,-5.509563535451889038e-02,4.344252869486808777e-02,1.100647598505020142e-01,-1.735755354166030884e-01,-1.154131889343261719e-01,-2.531091272830963135e-01,1.835345625877380371e-01,7.477517426013946533e-02
-4.960765317082405090e-02,1.023815050721168518e-01,8.747681975364685059e-02,-1.037508342415094376e-02,-3.446653485298156738e-03,1.015277393162250519e-02,4.567349553108215332e-01,2.097076773643493652e-01,-3.097372651100158691e-01,6.568072736263275146e-02,1.183820236474275589e-02,-4.522346891462802887e-03,-3.031753934919834137e-02,6.659951061010360718e-03,8.944399654865264893e-02,1.327709387987852097e-02,-1.588795930147171021e-01,-1.124003678560256958e-01,1.500855982303619385e-01,2.715182304382324219e-01,-5.523109436035156250e-02,-1.186122186481952667e-02
1.204984858632087708e-01,3.518860042095184326e-02,2.369481138885021210e-02,-1.486713588237762451e-01,-8.054171502590179443e-02,-3.700187057256698608e-02,-1.044551655650138855e-01,1.735681444406509399e-01,1.060320362448692322e-01,-5.010534077882766724e-02,-8.375573158264160156e-02,1.430665701627731323e-01,-1.301157176494598389e-01,-1.901518553495407104e-01,1.063288152217864990e-01,1.519003510475158691e-01,-6.245432421565055847e-02,-1.572828367352485657e-02,-5.119220539927482605e-02,-1.230801865458488464e-01,-5.134810879826545715e-02,-1.276927441358566284e-01
-1.190422009676694870e-02,1.074888631701469421e-01,-2.011401951313018799e-01,-1.909906417131423950e-01,2.584289014339447021e-02,4.620759189128875732e-02,-1.122105568647384644e-01,2.187737077474594116e-01,-1.940525323152542114e-01,7.530067116022109985e-02,-1.356502175331115723e-01,-1.183814480900764465e-01,8.229462429881095886e-03,9.571819007396697998e-02,5.972568318247795105e-02,2.125109136104583740e-01,1.790481060743331909e-01,-2.673127949237823486e-01,-2.438868433237075806e-01,-4.550299048423767090e-02,1.501115858554840088e-01,9.920816123485565186e-02
2.300005257129669189e-01,-1.979431957006454468e-01,-5.536840483546257019e-02,5.604895763099193573e-03,-1.602178364992141724e-01,-1.524060368537902832e-01,2.586613409221172333e-03,-2.439314574003219604e-01,9.090099483728408813e-02,1.002012044191360474e-01,1.353037357330322266e-01,2.014390528202056885e-01,8.909244090318679810e-02,4.688084870576858521e-02,9.263627231121063232e-02,-1.386062055826187134e-01,-1.765850782394409180e-01,4.582526907324790955e-02,2.442752756178379059e-02,-8.477612584829330444e-02,-1.944490522146224976e-01,-7.608781009912490845e-02
-1.587699800729751587e-01,1.012046262621879578e-01,7.716570049524307251e-02,-2.524288929998874664e-02,-2.654811143875122070e-01,3.580601885914802551e-02,7.206936180591583252e-02,-1.369149386882781982e-01,1.847527176141738892e-01,-6.867167539894580841e-03,-1.434868276119232178e-01,-1.677527129650115967e-01,-3.496642410755157471e-02,-2.051793485879898071e-01,2.509853616356849670e-02,2.670972794294357300e-02,-7.476973533630371094e-02,-3.093089163303375244e-01,-1.881504654884338379e-01,5.919670313596725464e-02,1.624740511178970337e-01,-6.413384526968002319e-02
-1.658812910318374634e-01,7.729823887348175049e-02,2.389359753578901291e-03,1.245301216840744019e-01,-2.589547075331211090e-02,9.099294990301132202e-02,-2.346572428941726685e-01,2.200852036476135254e-01,9.357973933219909668e-02,-9.393878281116485596e-02,1.766682416200637817e-01,7.729125022888183594e-02,-1.531642675399780273e-01,-1.125406846404075623e-01,4.413426294922828674e-02,-9.408157318830490112e-03,2.898956835269927979e-01,1.951058208942413330e-01,8.471312373876571655e-02,1.142366304993629456e-01,2.414412498474121094e-01,2.624876610934734344e-02
6.193341687321662903e-02,-2.220241911709308624e-02,1.278846617788076401e-02,8.459129929542541504e-02,2.640558779239654541e-02,4.614043235778808594e-02,-1.429888308048248291e-01,1.931492984294891357e-01,-3.385102376341819763e-02,2.302642017602920532e-01,4.195480942726135254e-01,1.150148827582597733e-02,1.197366788983345032e-02,1.696604043245315552e-01,-2.725217044353485107e-01,-1.149436607956886292e-01,-3.833816200494766235e-02,2.447513937950134277e-01,1.190059259533882141e-01,2.077929079532623291e-01,2.206133902072906494e-01,6.452450901269912720e-02
-4.164572432637214661e-02,1.160655096173286438e-01,2.750062644481658936e-01,2.465723156929016113e-01,1.244466602802276611e-01,-7.038494944572448730e-02,2.512266337871551514e-01,-2.905489504337310791e-02,-2.292655706405639648e-01,-1.930022835731506348e-01,-8.338332176208496094e-02,1.635341197252273560e-01,-8.862290531396865845e-02,1.180786732584238052e-02,-1.032152250409126282e-01,2.657282054424285889e-01,5.918331816792488098e-02,1.303693056106567383e-01,-9.177782386541366577e-02,-1.367366462945938110e-01,1.954343467950820923e-01,1.493299156427383423e-01
8.960378915071487427e-02,8.023247867822647095e-02,4.945904761552810669e-02,-4.480472952127456665e-02,1.072215586900711060e-01,-1.430702023208141327e-02,-1.579889357089996338e-01,-8.655912429094314575e-02,6.206107512116432190e-02,1.628015488386154175e-01,6.409275811165571213e-03,3.894807398319244385e-01,-1.550231277942657471e-01,7.099337875843048096e-02,4.933599382638931274e-02,-5.282298102974891663e-02,-1.269226670265197754e-01,-8.345061540603637695e-02,3.411265313625335693e-01,-1.150164902210235596e-01,-1.798573285341262817e-01,-1.915782690048217773e-02
