-1.781139709055423737e-02,-6.548853963613510132e-02,1.158625334501266479e-01,-9.426528587937355042e-03
6.496827304363250732e-02,-1.801282316446304321e-01,2.078749984502792358e-02,4.612968489527702332e-02
-1.725326664745807648e-02,-9.622978419065475464e-02,-1.338354498147964478e-02,-8.463192731142044067e-02
2.696721814572811127e-02,3.608905896544456482e-02,2.689578011631965637e-02,5.009181424975395203e-02
-4.138357564806938171e-02,-7.139623910188674927e-02,-5.129640921950340271e-02,-1.228204928338527679e-02
4.335334151983261108e-02,-4.926531761884689331e-02,4.112382233142852783e-02,1.424473077058792114e-01
3.044137172400951385e-02,-4.272904247045516968e-02,5.184258148074150085e-02,4.895015805959701538e-02
-1.358866393566131592e-01,5.132574122399091721e-03,1.953388750553131104e-01,-1.074214130640029907e-01
-2.228853851556777954e-02,3.916948661208152771e-02,9.453005343675613403e-02,-8.965028822422027588e-02
-1.324643380939960480e-02,1.164156049489974976e-01,5.298445373773574829e-02,-1.151403263211250305e-01
-1.588875800371170044e-02,-8.616776019334793091e-02,-2.042526565492153168e-02,1.365082412958145142e-01
-2.755948901176452637e-02,2.290339022874832153e-02,-9.850766509771347046e-02,3.630951792001724243e-02
1.207994064316153526e-03,-6.158522143959999084e-02,1.110116317868232727e-01,-1.973439380526542664e-02
-4.937910288572311401e-02,-1.233123540878295898e-01,-2.358765900135040283e-02,8.999367058277130127e-02
-1.081289872527122498e-01,-1.243960857391357422e-01,-6.706208735704421997e-02,-7.035618275403976440e-02
9.031393565237522125e-03,-1.572312861680984497e-01,5.403466150164604187e-02,1.479170937091112137e-02
4.191898182034492493e-02,-4.063781723380088806e-02,1.161219738423824310e-02,-6.146957352757453918e-02
2.756423689424991608e-02,-1.665331306867301464e-03,5.112053453922271729e-02,1.520518660545349121e-01
-5.083669675514101982e-04,8.930807560682296753e-02,4.531494341790676117e-03,-1.614190638065338135e-01
-6.352502107620239258e-02,7.610965520143508911e-02,-2.415356598794460297e-02,-1.405925154685974121e-01
-6.993945688009262085e-02,-1.169743016362190247e-02,4.157426208257675171e-02,-1.825727373361587524e-01
-2.586186164990067482e-03,8.717437088489532471e-02,-3.918949887156486511e-02,-7.534202188253402710e-02
-5.081074312329292297e-02,1.340892314910888672e-01,-5.377761647105216980e-02,-1.428554505109786987e-01
1.764181107282638550e-01,4.777911305427551270e-02,4.231533966958522797e-03,7.007122039794921875e-02
7.220372091978788376e-03,-1.568153128027915955e-02,9.683128446340560913e-02,1.294335126876831055e-01
-1.551267411559820175e-02,5.847876146435737610e-02,-5.537644028663635254e-02,1.198008581995964050e-01
-4.949912056326866150e-02,-4.198415204882621765e-02,-1.211818214505910873e-02,1.476588938385248184e-02
-3.591102361679077148e-02,3.375195898115634918e-03,4.353138804435729980e-02,-8.278866857290267944e-02
-3.778597747441381216e-04,-1.481456160545349121e-01,-1.285299211740493774e-01,-1.036117151379585266e-01
-1.278727352619171143e-01,2.477757260203361511e-02,3.922156989574432373e-03,1.498672459274530411e-02
-8.417328447103500366e-02,-4.529765807092189789e-03,-8.725946396589279175e-02,1.155912429094314575e-01
1.100686267018318176e-01,-4.653188586235046387e-02,2.707550860941410065e-02,-4.881736636161804199e-02
-6.502324342727661133e-02,-1.165984347462654114e-01,2.251461520791053772e-02,6.906652450561523438e-02
-5.675578117370605469e-02,-5.720581486821174622e-02,1.427799761295318604e-01,1.147583946585655212e-01
-6.965379416942596436e-02,-6.494035571813583374e-02,-3.036827407777309418e-02,2.362160384654998779e-02
1.652619242668151855e-02,-4.407054185867309570e-02,7.326605916023254395e-02,-6.173674762248992920e-02
6.045924127101898193e-02,9.724949300289154053e-02,-1.043873578310012817e-01,-1.591321453452110291e-02
-6.404671072959899902e-02,-6.488832179456949234e-03,-6.954144220799207687e-03,1.061313897371292114e-01
-1.222089156508445740e-01,1.760151237249374390e-02,8.755344152450561523e-02,5.794363562017679214e-03
-1.958128362894058228e-01,1.667964458465576172e-02,4.794680327177047729e-02,-6.152370199561119080e-02
1.754357218742370605e-01,2.869376353919506073e-02,-1.215087436139583588e-02,7.492837030440568924e-03
9.634470567107200623e-03,5.831075459718704224e-02,-1.289116144180297852e-01,3.223128616809844971e-02
-6.164332479238510132e-02,-6.172047182917594910e-02,4.003655165433883667e-02,3.485769033432006836e-02
1.674971543252468109e-02,-1.072977483272552490e-01,-1.819912642240524292e-01,5.276988446712493896e-02
