9.746608324348926544e-03,-1.159962862730026245e-01,-9.807512909173965454e-02,-8.325570524903014302e-05
7.762957364320755005e-02,-1.084924302995204926e-02,1.510035842657089233e-01,1.408640891313552856e-01
3.633737936615943909e-02,3.097366169095039368e-02,-5.270900577306747437e-02,-1.265785545110702515e-01
5.623438581824302673e-02,1.020554006099700928e-01,2.692335285246372223e-02,-1.353323645889759064e-02
2.132227271795272827e-02,5.897690728306770325e-02,3.160775452852249146e-02,-5.148843303322792053e-02
-7.791546732187271118e-02,5.612586811184883118e-02,-7.885012030601501465e-02,-2.277135383337736130e-03
-2.190215140581130981e-01,-9.783804416656494141e-02,1.836762279272079468e-01,5.767729878425598145e-02
-9.402197599411010742e-02,8.642765879631042480e-02,5.155343934893608093e-02,2.319517359137535095e-02
-7.798523455858230591e-02,-1.607734151184558868e-02,6.378058344125747681e-02,-5.860214307904243469e-02
4.119618982076644897e-02,-5.935252085328102112e-02,-4.778512939810752869e-02,5.979107320308685303e-02
-2.835912071168422699e-02,3.164602816104888916e-02,-5.169381946325302124e-02,-9.894947707653045654e-02
5.323163792490959167e-02,9.874508529901504517e-02,4.578962177038192749e-02,-7.056935876607894897e-02
-4.765683412551879883e-02,5.808011814951896667e-02,1.057395190000534058e-01,4.431817680597305298e-02
-4.762893915176391602e-02,6.954508274793624878e-02,-5.619526375085115433e-03,-7.587575912475585938e-02
-1.074006035923957825e-01,1.969177424907684326e-01,-2.612248249351978302e-02,-4.982551559805870056e-02
-1.096553802490234375e-01,-8.214710280299186707e-03,-4.112632572650909424e-02,3.790502995252609253e-02
6.918144412338733673e-03,2.112345770001411438e-02,6.194500625133514404e-02,-5.681979656219482422e-02
1.975260116159915924e-02,6.558500975370407104e-02,8.826782554388046265e-02,2.297106385231018066e-02
4.895681887865066528e-02,-6.093862652778625488e-02,-3.534128516912460327e-02,9.270037710666656494e-02
-1.053129322826862335e-02,2.911582402884960175e-02,-1.041091084480285645e-01,1.239377185702323914e-01
