-3.019848763942718506e-01,5.642877221107482910e-01,4.473181664943695068e-01,1.200519204139709473e-01,6.393375992774963379e-02,1.955861598253250122e-01,1.775508821010589600e-01,-1.186956278979778290e-02,4.064434766769409180e-01,3.949044048786163330e-01,4.427065253257751465e-01,4.333581626415252686e-01,2.673832774162292480e-01
1.120902746915817261e-01,-5.137712955474853516e-01,-7.597955409437417984e-03,-3.652481734752655029e-01,-1.278744339942932129e-01,-1.612005829811096191e-01,8.265129476785659790e-02,3.108403086662292480e-01,-1.637525856494903564e-01,8.227474242448806763e-02,1.827667057514190674e-01,1.319428905844688416e-02,-4.880571961402893066e-01
-2.168498784303665161e-01,-1.786133795976638794e-01,-2.712401449680328369e-01,2.017445564270019531e-01,1.230432540178298950e-01,6.723004579544067383e-02,-3.522302955389022827e-02,-4.908954352140426636e-02,-2.454096227884292603e-01,-2.552614808082580566e-01,1.136004999279975891e-01,6.338570266962051392e-02,6.693791151046752930e-01
7.202839944511651993e-03,4.762984067201614380e-02,-2.331914156675338745e-01,6.045966148376464844e-01,-1.476393789052963257e-01,1.579738222062587738e-02,3.271755874156951904e-01,1.678334176540374756e-01,2.342181950807571411e-01,1.562755703926086426e-01,-1.146097555756568909e-01,1.727463454008102417e-01,-6.388251483440399170e-02
-3.565669953823089600e-01,2.898998558521270752e-01,-2.219061404466629028e-01,2.408215105533599854e-01,2.400988191366195679e-01,1.320770233869552612e-01,3.944713473320007324e-01,-3.981459140777587891e-01,4.867162704467773438e-01,1.299549788236618042e-01,-2.475504428148269653e-01,1.672123372554779053e-01,-4.532800316810607910e-01
1.424974501132965088e-01,5.368223786354064941e-02,-2.278864383697509766e-01,-4.633621573448181152e-01,-5.897169932723045349e-02,-2.918760478496551514e-01,-2.540991902351379395e-01,3.802170753479003906e-01,2.075790911912918091e-01,7.946261204779148102e-03,5.310496687889099121e-02,3.588706552982330322e-01,6.021497845649719238e-01
5.268611907958984375e-01,-7.623102515935897827e-02,-2.510174512863159180e-01,7.963966727256774902e-01,1.890826225280761719e-01,-1.124660000205039978e-01,4.170966446399688721e-01,-3.965396285057067871e-01,-3.703578710556030273e-01,-4.393647313117980957e-01,4.160090684890747070e-01,4.716230630874633789e-01,1.231199428439140320e-01
4.816842675209045410e-01,3.417234718799591064e-01,2.537466287612915039e-01,1.034483835101127625e-01,-1.235635429620742798e-01,-4.654651507735252380e-03,9.699831157922744751e-02,5.495939850807189941e-01,-2.582240998744964600e-01,-4.849853515625000000e-01,-2.230790555477142334e-01,4.530020952224731445e-01,-8.852835297584533691e-01
-4.421270489692687988e-01,-9.544121474027633667e-02,-2.523799538612365723e-01,-2.730917036533355713e-01,2.712452970445156097e-02,1.181844919919967651e-01,6.345061957836151123e-02,3.324875235557556152e-01,-1.140812560915946960e-01,-5.190397799015045166e-02,3.201612532138824463e-01,1.613396406173706055e-01,5.964144468307495117e-01
-3.924820721149444580e-01,-8.821523189544677734e-02,4.635729491710662842e-01,-4.952310919761657715e-01,-4.300707876682281494e-01,-1.607187688350677490e-01,-3.291143476963043213e-01,-4.483704641461372375e-02,-6.926537305116653442e-02,-5.240615606307983398e-01,2.601654082536697388e-02,-3.804141879081726074e-01,-1.090458855032920837e-01
4.478644132614135742e-01,5.747593194246292114e-02,-8.773735165596008301e-02,-1.806317642331123352e-02,-3.326188921928405762e-01,-1.022533923387527466e-01,2.052794098854064941e-01,3.727066516876220703e-01,-4.651104658842086792e-02,-9.250128865242004395e-01,4.729808866977691650e-01,-8.280516862869262695e-01,3.094031214714050293e-01
6.379933953285217285e-01,6.269100308418273926e-01,-3.010864555835723877e-01,1.280997842550277710e-01,-2.406961172819137573e-01,1.627306453883647919e-02,-7.298408150672912598e-01,-4.889160692691802979e-01,2.203606069087982178e-01,1.261050254106521606e-01,2.622177302837371826e-01,2.495168745517730713e-01,-3.144954741001129150e-01
3.298617899417877197e-01,2.466178983449935913e-01,-1.928407698869705200e-01,-4.631618857383728027e-01,1.172133460640907288e-01,3.301960527896881104e-01,-4.173849523067474365e-01,-6.868979334831237793e-01,-4.317449033260345459e-01,4.748587012290954590e-01,1.284514069557189941e-01,-1.950161606073379517e-01,-7.775478065013885498e-02
1.654497683048248291e-01,9.229987114667892456e-02,7.806980609893798828e-02,2.458627801388502121e-03,3.177439868450164795e-01,-7.971294224262237549e-02,-1.257020533084869385e-01,1.100014802068471909e-02,-1.894842237234115601e-01,4.495864510536193848e-01,-1.292979568243026733e-01,9.441528469324111938e-02,4.236528873443603516e-01
6.147536039352416992e-01,-3.347564861178398132e-02,8.110663294792175293e-01,-1.141779795289039612e-01,-1.363101601600646973e-01,5.037183165550231934e-01,6.446456909179687500e-01,1.648317575454711914e-01,2.857005000114440918e-01,1.089767143130302429e-01,-5.058321356773376465e-01,-1.938271820545196533e-01,-3.599305450916290283e-02
-2.865822315216064453e-01,6.270773410797119141e-01,-3.112688362598419189e-01,3.886469081044197083e-02,-1.159814745187759399e-01,-4.503678083419799805e-01,5.032536387443542480e-01,7.316667437553405762e-01,1.461053341627120972e-01,1.060061305761337280e-01,2.636946439743041992e-01,-4.531046152114868164e-01,4.100427329540252686e-01
5.026124119758605957e-01,5.788679718971252441e-01,-2.034675925970077515e-01,-3.019654154777526855e-01,1.489128917455673218e-01,2.554454207420349121e-01,-1.964035630226135254e-01,2.419357299804687500e-01,-4.438873231410980225e-01,3.223341107368469238e-01,2.401053160429000854e-01,-1.018060073256492615e-01,-1.948647797107696533e-01
1.455956548452377319e-01,8.480436801910400391e-01,-8.588546514511108398e-02,4.314864575862884521e-01,2.794909775257110596e-01,8.298188447952270508e-01,-5.262771993875503540e-02,4.384792745113372803e-01,2.535636723041534424e-01,5.174134969711303711e-01,3.808622062206268311e-01,1.138770356774330139e-01,-2.454523593187332153e-01
