3.599473834037780762e-02,2.815271914005279541e-01,-7.208082079887390137e-02,5.518328398466110229e-02,5.581195652484893799e-02,-2.389343678951263428e-01,-8.910766243934631348e-02,-6.235622614622116089e-02,4.366602599620819092e-01,4.982078969478607178e-01,2.417686581611633301e-01,1.726170927286148071e-01,-4.432359933853149414e-01,-1.939435899257659912e-01,-3.292813897132873535e-01,-3.461489081382751465e-01,-2.819874584674835205e-01,3.821717500686645508e-01,1.504406183958053589e-01,1.596746742725372314e-01,5.906828641891479492e-01,9.907297044992446899e-02,-1.011410579085350037e-01,2.371148951351642609e-02,-2.952123805880546570e-02,3.736440241336822510e-01,-1.073523461818695068e-01,3.033794164657592773e-01,1.462497264146804810e-01,4.331156611442565918e-01,-5.486470833420753479e-02,1.421210169792175293e-01,-2.576597332954406738e-01,5.922866985201835632e-02,-3.907870128750801086e-02
1.743692308664321899e-01,-1.127040833234786987e-01,1.444807648658752441e-01,-3.052133694291114807e-02,-2.687906287610530853e-02,-3.659091591835021973e-01,-1.023370698094367981e-01,1.887102611362934113e-02,-2.553739249706268311e-01,-5.726384520530700684e-01,-6.474506109952926636e-02,1.256745904684066772e-01,3.198460936546325684e-01,5.824430845677852631e-03,-1.044350117444992065e-02,2.023788839578628540e-01,-1.113653481006622314e-01,-1.210912838578224182e-01,4.483944922685623169e-02,-2.580273151397705078e-01,-5.281297862529754639e-02,-8.312626183032989502e-02,-8.764217607676982880e-03,2.838110178709030151e-02,-2.615398168563842773e-01,-2.881442010402679443e-01,2.926281094551086426e-01,1.459467783570289612e-02,-2.148198634386062622e-01,3.792257979512214661e-02,8.530318140983581543e-01,1.938338130712509155e-01,-4.088311269879341125e-02,-1.134595200419425964e-01,1.451503634452819824e-01
-3.519515991210937500e-01,4.913631081581115723e-01,1.990845501422882080e-01,1.562066674232482910e-01,2.157274074852466583e-02,-5.629275925457477570e-03,3.183252364397048950e-02,-1.325868256390094757e-02,1.699619293212890625e-01,-3.146409392356872559e-01,4.458656013011932373e-01,-3.255830332636833191e-02,1.416061259806156158e-02,2.124460786581039429e-01,5.980120599269866943e-02,1.164135187864303589e-01,-7.234583795070648193e-02,4.856949448585510254e-01,-2.490624934434890747e-01,3.995607420802116394e-02,4.191479831933975220e-02,1.751701086759567261e-01,-8.220165222883224487e-02,-4.505561292171478271e-01,1.638048440217971802e-01,-1.310022473335266113e-01,-7.410318404436111450e-02,-5.099993348121643066e-01,-1.799719184637069702e-01,-4.051498174667358398e-01,1.971676349639892578e-01,-5.177697539329528809e-02,-2.327755391597747803e-01,1.459411233663558960e-01,1.364731490612030029e-01
-3.519302606582641602e-02,-8.131629228591918945e-02,-4.174385592341423035e-02,-5.154819414019584656e-02,-6.281664129346609116e-03,4.067676886916160583e-02,4.327117204666137695e-01,9.423987567424774170e-02,-1.488202214241027832e-01,1.147036850452423096e-01,-1.564864814281463623e-02,4.131383448839187622e-02,2.771056890487670898e-01,-2.114744931459426880e-01,-8.232874423265457153e-02,4.033956825733184814e-01,-5.845073983073234558e-02,7.566050440073013306e-02,-1.186079978942871094e-01,-2.349383831024169922e-01,2.081468999385833740e-01,-1.133537944406270981e-02,2.627195715904235840e-01,6.581500917673110962e-02,-5.897461175918579102e-01,-3.272151350975036621e-01,2.364017516374588013e-01,-2.278865501284599304e-02,2.339928001165390015e-01,3.825600817799568176e-02,-3.134323656558990479e-01,-1.067637205123901367e+00,6.188227981328964233e-02,-3.176514804363250732e-01,-1.139576584100723267e-01
-2.576076388359069824e-01,2.481712847948074341e-01,7.659780234098434448e-02,4.174068942666053772e-02,-3.706891536712646484e-01,-2.856352925300598145e-01,-6.605703234672546387e-01,-2.597428159788250923e-03,3.219667673110961914e-01,8.758269250392913818e-02,-4.306034445762634277e-01,-1.041261255741119385e-01,1.136484891176223755e-01,-1.214717701077461243e-02,-2.308981120586395264e-01,2.117003053426742554e-01,-3.339695185422897339e-02,5.844439193606376648e-02,8.059623241424560547e-01,-2.187103182077407837e-01,-3.028076589107513428e-01,1.971992552280426025e-01,1.786282211542129517e-01,4.868529140949249268e-01,-4.079985991120338440e-02,5.103681236505508423e-02,2.124668210744857788e-01,1.758584082126617432e-01,-9.820972383022308350e-02,2.233939170837402344e-01,-4.805316925048828125e-01,-9.622642397880554199e-02,5.153920054435729980e-01,7.191729545593261719e-01,1.713899970054626465e-01
-9.427303820848464966e-02,-1.363938301801681519e-01,2.958153188228607178e-01,3.168577849864959717e-01,-5.591738224029541016e-01,3.070090115070343018e-01,9.316544979810714722e-02,-7.119090296328067780e-03,-3.796904981136322021e-01,1.196057423949241638e-01,2.013884298503398895e-02,2.164926230907440186e-01,3.114116378128528595e-02,5.498356223106384277e-01,-5.730710625648498535e-01,1.847037300467491150e-02,9.717390686273574829e-02,1.337790936231613159e-01,1.346953362226486206e-01,2.780924737453460693e-02,2.003777772188186646e-01,9.402241557836532593e-02,2.908031344413757324e-01,2.090597152709960938e-01,3.449800908565521240e-01,5.582240819931030273e-01,-1.203223317861557007e-01,-6.729523837566375732e-02,-1.431756317615509033e-01,-5.697689577937126160e-02,-4.270613789558410645e-01,3.197276592254638672e-02,-4.183885827660560608e-02,-2.379741966724395752e-01,-2.227866947650909424e-01
-2.538766860961914062e-01,1.447140611708164215e-02,-4.980455040931701660e-01,-2.033450268208980560e-02,-5.230119824409484863e-02,3.403646945953369141e-01,-8.296812325716018677e-02,2.635084837675094604e-02,-2.561783790588378906e-02,-2.635782361030578613e-01,3.176689445972442627e-01,5.683980137109756470e-02,1.947883218526840210e-01,-2.815673053264617920e-01,-9.075535088777542114e-02,-9.055658429861068726e-02,2.006851732730865479e-01,-2.253487557172775269e-01,-4.857020974159240723e-01,-5.723404884338378906e-01,9.396530985832214355e-01,-3.682686090469360352e-01,2.523222267627716064e-01,1.914168447256088257e-01,-3.988008797168731689e-01,-3.740196526050567627e-01,6.142832711338996887e-02,-1.276842057704925537e-01,2.175832986831665039e-01,5.546774864196777344e-01,-1.223971024155616760e-01,-4.282975941896438599e-02,-9.995194524526596069e-02,-1.275436282157897949e-01,2.980702519416809082e-01
2.303280681371688843e-01,3.554870784282684326e-01,-2.621329426765441895e-01,6.072837114334106445e-02,1.022009626030921936e-01,1.809449493885040283e-01,4.356457591056823730e-01,2.531557977199554443e-01,1.958814710378646851e-01,3.537870049476623535e-01,1.568323224782943726e-01,3.016867339611053467e-01,6.077650189399719238e-01,6.548359990119934082e-02,-3.101814091205596924e-01,2.369517087936401367e-01,-1.312724798917770386e-01,-5.087963119149208069e-02,3.943775594234466553e-02,2.452667057514190674e-01,-5.372546240687370300e-02,-1.084484606981277466e-01,2.176903933286666870e-01,-1.003526300191879272e-01,3.371351165696978569e-03,-2.238435596227645874e-01,2.602144479751586914e-01,-2.457337826490402222e-02,-1.067933812737464905e-01,4.500491917133331299e-01,1.440547555685043335e-01,1.313484311103820801e-01,6.872593760490417480e-01,2.903759181499481201e-01,-1.617630422115325928e-01
-3.918262943625450134e-02,2.814350128173828125e-01,-5.185368657112121582e-01,3.372817337512969971e-01,2.897120825946331024e-02,9.616590738296508789e-01,-2.935718186199665070e-02,1.443266272544860840e-01,6.635385751724243164e-01,-2.256672531366348267e-01,-2.468209564685821533e-01,-1.128520488739013672e+00,-1.065998554229736328e+00,-3.749405443668365479e-01,1.610180586576461792e-01,-1.725842952728271484e-01,-6.019734963774681091e-02,-2.431047260761260986e-01,6.454904675483703613e-01,3.417015373706817627e-01,1.046146079897880554e-02,1.995246410369873047e-01,1.243357881903648376e-01,-2.459845393896102905e-01,3.091711103916168213e-01,-5.350960493087768555e-01,-3.798775672912597656e-01,1.698431223630905151e-01,-3.191698193550109863e-01,-1.833932846784591675e-02,9.028583765029907227e-02,-1.218409463763237000e-01,-1.656274050474166870e-01,4.780960977077484131e-01,3.413638472557067871e-01
-9.434180706739425659e-02,1.752736270427703857e-01,-5.387168526649475098e-01,3.401313424110412598e-01,2.639572322368621826e-01,-2.412773370742797852e-01,-2.100939005613327026e-01,9.815571457147598267e-02,-1.337933391332626343e-01,1.317536830902099609e-01,-1.448949277400970459e-01,2.139469087123870850e-01,-1.086431592702865601e-01,-5.352269411087036133e-01,-3.219360113143920898e-01,5.208462104201316833e-02,-3.940529823303222656e-01,2.941223680973052979e-01,1.883866079151630402e-02,-4.560884535312652588e-01,-2.295093089342117310e-01,-2.922146618366241455e-01,-3.118025958538055420e-01,-1.864883862435817719e-02,-1.844284981489181519e-01,-2.534030675888061523e-01,1.303146183490753174e-01,-4.007037580013275146e-01,-2.559597790241241455e-01,3.013784289360046387e-01,3.973774984478950500e-02,-3.543373048305511475e-01,-6.267192959785461426e-02,2.627991139888763428e-01,-1.582732200622558594e-01
