Epochs,d1,d2,d3,Memory in bytes,Activity 1,MSE,Activity 2,MSE, ity 3,MSE,Activity 4,MSE,Activity 5,MSE,Activity 6,MSE,Activity 7,MSE,Activity 8,MSE,overall average,MSE
2000,8,10,20,73.2,0.9963928197095119,17.873386233578916,0.19446564122827312,18.70143184382616,3.5985761895594277,19.15007957242531,0.6904549541574547,19.458850260416536,14.49932126490093,55.29199419744858,1.2295388678360106,63.694891364785654,3.5054654861668073,71.61040046669788,216.9275216592808,72.99400286586933,30.2052171103549,42.34687960063105
2000,8,12,8,83.875,0.9984031920019051,18.51625431230483,0.38381636299164634,20.84901689746391,6.195712157275971,22.465579149212147,2.5498344342909087,23.313476612897606,0.4059924678761763,59.27470284532601,2.0503644030812604,68.47572048461937,1.7633197990091094,77.45487926227858,15.667757989062315,79.1455402656441,3.751900100698662,46.18689622871832
2000,8,12,10,79.3,0.9650541171281078,17.91111589591734,0.21130550279174617,18.86327303310886,5.019366604899431,19.629487836935432,0.4199975186894056,20.11408099896636,0.42790792031864006,55.94815276926865,2.484827132813805,64.94502115913967,2.267520316724546,73.32138512889614,9.60145205645155,74.7353946086652,2.674678896227154,43.18348892886221
2000,8,12,12,76.25,0.9483317606543218,17.951621020452865,0.1954304094708206,18.792564256156936,5.019048906327309,19.33163389308009,0.6693855884029318,19.696404969967702,1.42872479927235,55.503856545470875,1.3109159561179153,64.11678133051359,1.668892344400308,72.32028490535203,29.055465598858877,73.75508567643347,5.0370244204381045,42.68352907467844
2000,8,12,16,72.4375,7.6925696314519705,21.38466667906626,4.927792235766061,49.880333425350244,6.538272249991773,54.33559130106035,19.43198144546851,56.19736900912722,0.4894678424554672,101.70857655288857,2.6969382080776105,114.64948420160931,3.551721855144234,146.00491506541863,19.136914305997298,149.15996086721918,8.058207221794115,86.66511213771747
2000,8,12,18,71.16666666666667,1.0552734593484983,18.822648915569676,0.2785278394933055,19.830801343859505,5.440304251389813,20.35737325489133,1.0156210580544776,20.75508972005132,0.9345267069378781,56.63932271369111,1.6868415816140607,65.5683189243852,1.549277384219192,74.41553548877023,121.60495499659947,75.8277604032775,16.69566590970709,44.027106345561975
2000,8,12,20,70.15,1.500975239616806,17.58182734180997,0.4483332900607045,19.15729366038974,3.9302671480800098,19.71973377757647,0.41351645665719844,20.068808599293,0.4587480746485223,55.96207814996273,2.725741008458761,65.19716140765881,1.5081762658795719,75.7042419287103,26.04744808610421,77.17153442735255,4.629150696188223,43.8203349115942
2000,8,16,8,80.0625,8.423244777309145,21.254307965697176,5.045659048300163,50.18464651036022,2.3210070230055995,54.77262393717011,13.647289870494077,56.75697865670238,0.45830791610095634,102.41218327680163,2.625582006733609,115.15363258463057,2.5845807463494066,145.90364347762215,33.85779820276401,149.15194072182808,8.62043369888212,86.94874464135154
2000,8,16,10,75.4875,0.9726258889211571,17.793025296052527,0.16740634653545716,18.72263221686835,15.998617859627034,19.1541969518337,0.295117204393003,19.477210716833497,1.1757149620471519,55.289422622577135,1.2394290287285874,63.91918389221128,1.6133424299068786,71.98045993210054,20.286929173679606,73.3471891213512,5.21864786172986,42.46041509372853
2000,8,16,12,72.4375,0.8739149427612322,17.764101766500545,0.45849071949472064,19.043726423938214,32.24269409987149,19.763564831044025,0.8539172442826416,20.271570376113534,4.715955407602418,56.12269725984618,1.2403199675051866,64.491026707568,1.5706698443273972,72.4423118920294,110.30075738089731,73.91957260392405,19.0320899508428,42.97732148262049
2000,8,16,16,68.625,1.0295556034522282,17.987587196806093,0.24934727512306382,19.108360009555625,3.6238415432058377,19.689121740788575,0.9659145005937976,20.09784790838674,0.684601676736216,55.69940114684423,3.5674577265942693,64.18369931556393,2.918114163488818,72.29974029391205,51.02437541270122,73.732283906836,8.007900987736932,42.84975518983666
2000,8,16,18,67.35416666666667,0.9810346597252987,17.96244093320277,0.3925040646780646,19.014049231948984,5.111985351291347,19.481521619632982,0.5143979844560695,19.880621647168145,0.98756832467861,55.73005658615506,1.296025565565873,64.21660355983389,1.475932590527463,72.30378448441876,35.08494771404921,73.76421775802274,5.730549531871492,42.794161977547915
2000,8,16,20,66.3375,1.1674491533318412,18.25434639390686,0.3908139580192182,20.057036101044936,3.0553172270965954,20.66228608735285,1.3991866899803052,21.0435105159782,1.0647785470804465,56.86886570416937,1.4471078395155033,65.81011977526438,1.4469740724463604,74.52625851798463,25.795431978155445,75.9691430492423,4.470882433203214,44.14894576811794
2000,8,18,8,78.79166666666666,7.676875725718484,21.248442126071335,4.92220660037618,49.724374601436125,2.3671166642958807,54.200518149586806,9.788398114443803,56.10141854179569,0.4775742209284833,101.65627784495123,2.806952709592689,114.62978965445242,2.6535446782152485,145.9766042333715,13.945252792069649,149.07711017481296,5.579740188205053,86.57681691580976
2000,8,18,10,74.21666666666667,0.9857246601815204,17.94961839590836,0.4942690816919334,19.147932512197915,3.7630941085626506,19.570810551682044,0.3319412438294868,19.856145972943953,1.5015478272563494,55.74366496561717,1.2880674236984728,64.32919141801892,4.240317178561027,72.78559150039837,21.122270185119806,74.24037614726774,4.215903963612655,42.952916433004305
2000,8,18,12,71.16666666666666,1.1447023100091467,18.257053615424013,0.46257784605858776,20.192123682518396,3.870721284591334,20.775191204749976,1.3887162787752942,21.142974756877326,0.4191528042821161,57.16855687748978,1.560744328697192,66.4419507181867,2.556785376327325,75.77942863585393,101.6173003937117,77.19557413182842,14.127587577806587,44.61910670286607
2000,8,18,16,67.35416666666666,0.9547822158003604,16.88914731248693,0.33478452372853695,18.005629805496245,1.834483604530129,18.4267582215346,1.0664256552913227,18.706512109038716,0.35120106820517555,52.722158323660175,2.4137128243691555,61.140835105395894,1.1304480330270976,70.61189209157378,10.795246721111651,71.84913161786741,2.3601355807579285,41.04400807338172
2000,8,18,18,66.08333333333333,1.0357485244051827,18.375710854312647,0.30711058460513024,19.778688484875886,8.396672180377978,20.460366095853885,0.38166299418044686,20.83906766658806,0.3932990399863767,56.96703315822082,1.656726420662023,66.07794262768658,1.8045914273771366,75.07877276140141,11.71462796930791,76.51753175810151,3.211304892612773,44.2618891758801
2000,8,18,20,65.06666666666666,8.146608610517582,21.237715344409033,4.9894233566256245,49.970336881460085,2.6738999566428543,54.50362917135113,11.888350347458921,56.441865799207214,0.48340289759615535,102.15620145226681,2.8838423400056774,115.01610572810662,2.599564671435286,146.01759373127513,14.80555323923968,149.2243744759924,6.0588306774402225,86.82097782300855
2000,8,20,8,77.775,8.109804046584655,21.229121282159856,4.988678679377294,49.95211604757753,2.6810731804100834,54.46883771135816,9.61857173867304,56.40960700521987,0.4674104762099897,102.1116555086459,2.703832859007035,114.97098438338081,2.919653780110593,145.93543913426907,19.094679620204786,149.13631954177137,6.322963047572184,86.77676007679781
2000,8,20,10,73.2,0.7082031156239247,17.006338937424292,0.20203027220171077,17.723334103813468,4.752656430160799,18.263790170637463,0.46182133748613824,18.65356958418465,0.7191536658463668,50.912257061742764,1.7304697307491896,58.433951267279745,0.9524696158053221,66.23713175679453,31.5247348628835,67.44918922895937,5.131442378844619,39.334945263854536
2000,8,20,12,70.15,8.150789989490958,21.228032788267978,4.990633878638476,49.95928815062574,2.5889511201980557,54.46929575225302,12.272530604196307,56.38743861629643,0.46273016474182677,102.05510506487367,2.7656527183783868,114.96727732071352,2.6131511619717767,145.92495806898197,15.612360362613094,149.12439281987642,6.18210000002861,86.7644735727361
2000,8,20,16,66.3375,1.0511097098184046,17.872574115227312,0.32676947080162605,19.671865937285688,20.866438808577925,21.105146755816047,2.061421419615604,21.98641756978152,0.3940153405688094,57.88470918676805,2.5387099617317945,67.08318881638355,1.947245116377385,76.38339204595559,50.555054480611055,78.1689445156636,9.967595538512825,45.01952986786017
2000,8,20,18,65.06666666666666,1.330561250451736,18.461460221725126,2.057130949907522,29.768521970575176,6.671422137210325,30.775363383036577,0.9378024586292925,31.562339299829137,0.4306088888674603,68.02342279062306,5.738974430365517,77.36414661162067,1.8454209103860897,86.18726930919605,28.514762183752172,87.83715279526314,5.940835401196264,53.74745954773362
2000,8,20,20,64.05,1.0108380542152897,18.10065179871635,0.29716683705968205,19.520529361016678,10.356430320259033,19.995534533680136,0.37381746440861335,20.323902914456546,1.8745352398409056,56.26280449121227,1.6544026988304235,65.12261760741436,11.12520409963004,73.82156741416718,71.72538033144102,75.29216489717977,12.302221880710626,43.55497162723041
2000,10,8,8,82.35,0.9677567107636993,17.955823539975928,0.2502174381585999,19.011955302783548,4.6649505499808654,19.457932569303413,0.553241291362198,19.805996160919417,1.9485936062761295,55.5295649162253,1.2348237951992893,63.86380333622865,1.2977426450048195,71.74611262559085,19.423540617697565,73.16665321771869,3.792608331805396,42.56723020859323
2000,10,8,10,77.775,8.185251116536019,21.244146781946544,5.013504012795427,49.99979137118117,2.5926329961532515,54.555641107405705,9.974851587707771,56.49975671673515,0.4549016176346125,102.145843207398,2.930710329494272,114.97629878257489,2.651801199526283,145.8460067677998,17.603731897545714,149.0757577396574,6.175923094674168,86.79290530933734
2000,10,8,12,74.725,1.2039504276126634,18.268829081524768,0.7766586280855606,22.756127801483785,9.32631277556997,24.951919137322044,2.1082830400899506,27.14066114948946,0.39467479877948414,63.43937432946675,3.190551948230272,72.63483983942281,1.8353579825112798,82.53734936409315,25.007262371230166,85.26756448345739,5.480381496513669,49.62458314828251
2000,10,8,16,70.9125,1.0849483275743976,18.59504699536573,0.48387541300703946,20.333335266798095,3.2260739012548916,20.945952898556342,0.6311756499379678,21.314834929057596,0.6219972897341338,57.48925991999321,2.8051299295942043,66.96400246967646,2.0091721173533226,76.27264390962833,26.569878065247366,77.69088449628809,4.6790313367129155,44.95074511067049
2000,10,8,18,69.64166666666667,0.9330283188156688,17.52474078300138,0.21900868179041819,18.80962237080537,7.949623652979729,19.424334394212533,0.8282937009011404,19.861272268755968,0.564305021488613,55.49183334634595,1.1896378841547173,63.940539632731536,1.198329636352933,71.78565128416996,23.392613120932875,73.20231395199319,4.534355002177012,42.50503850400199
2000,10,8,20,68.625,1.0128437839826727,18.284372109881048,0.5058619356167551,19.920270372359912,18.24416877143808,20.369988513838813,0.5905759440373959,20.615487754798973,0.39229401393436103,56.64842540415638,1.81111793110276,65.86366657215629,1.818149928644952,74.95728105986694,15.06711158779616,76.36748299764743,4.930265487069143,44.12837184808822
2000,10,10,8,77.775,0.9637607404376094,17.80715691481415,0.24367394898544847,18.834784190351286,2.317174783111164,19.339524542888803,0.4373000837751832,19.770943289702295,0.44791000964425354,54.99758732909469,1.199663991088684,63.249595024085004,1.3322621243856954,71.17697703642324,8.497862070353285,72.5116754556984,1.9299509689726655,42.21103047288224
2000,10,10,10,73.2,0.8687220945261283,18.033827363865985,0.4558219047213583,20.022005832649338,9.770429345771314,21.544914653192794,0.8800857503871472,22.74992676496792,2.356953040716315,58.51574904362566,1.250318433787411,67.04076679838701,2.5226640026738765,75.35789436109599,16.776653222487433,77.34831747726476,4.360205974383873,45.076675286881176
2000,10,10,12,70.15,7.9456856765343025,21.258565423743985,4.973676009679793,49.925315155087915,3.111632871216191,54.42111554974377,10.100723504583915,56.32501140139043,0.46657355849016013,101.867613441404,2.6996456254515984,114.77157011680472,2.8019978099626144,145.88548892963664,15.157177887036895,149.0746834956895,5.907139117869434,86.6911704391876
2000,10,10,16,66.3375,1.0432351337265504,18.219259140380675,0.3480576852236131,19.540369859580647,2.764805008156657,20.046833730076727,0.5537206299443705,20.370334195191496,0.3639058865474133,56.19923002172966,1.9010896747109316,65.4600128270351,3.2865075233032814,74.11606072833807,250.796815804393,75.57120273525452,32.63226716825073,43.69041290469836
2000,10,10,18,65.06666666666668,1.054440618139506,18.544226374601088,0.42420908628233217,20.57387594659814,5.482782614018785,21.225116435748024,1.2443305405745164,21.617436767178965,0.4057753626137681,57.653380592839454,1.9613626750378026,66.94875453315052,1.4158402625535413,76.24596905138108,20.062297878169094,77.67302598390248,4.006379879673668,45.06022321067496
2000,10,10,20,64.05000000000001,7.875995708699254,21.247367944377526,4.945767684665103,49.81092196109206,2.6951240659086824,54.28084851743913,9.765630515975175,56.15966044454137,0.48176328294001697,101.77554567031741,3.008488483729903,114.68614568731513,2.6442734325014476,145.9275389859692,38.72073068013758,149.09502834162794,8.767221731819644,86.62288219408498
2000,10,12,8,74.725,0.9697960697143194,17.85111106662419,0.13482394077408205,18.816942580491737,4.09955504357818,19.383386562643746,0.7318624817397514,19.829325796921513,4.004901232252326,55.256506921753356,1.3393348403801422,63.63506230696328,1.2544069687723611,71.7557626340204,19.125795504892096,73.1504203593348,3.9575595102629073,42.45981477859413
2000,10,12,10,70.15,0.8487616309274424,17.703954439098432,0.31885457200775946,18.874444864117304,5.43092854191841,19.53570297104894,0.3632516199636837,20.088617280113734,1.1005429411326675,55.862259205246175,1.5097710974095204,64.32450527582397,4.876420307332037,72.38414376843095,47.61346184020082,73.8090165011736,7.757749068861543,42.82283053813164
2000,10,12,12,67.1,1.251238271212459,17.924309261283952,0.476280087695653,20.259733624806202,4.050028847899523,21.590236600380155,1.0132606369422745,22.400997571044694,0.4413429063415055,58.421052796677934,2.589726610996974,67.5769550639271,1.5293416802543915,76.73537208458873,21.166999798298583,78.44100588255637,4.0647773549551705,45.418707860658145
2000,10,12,16,63.2875,1.0470891398979654,18.49578820473899,0.42101128449778225,20.140539976704478,8.632793878370812,20.836365080571262,0.9969034657457857,21.30270832041751,0.7477557251169639,57.44888517504257,1.6773245104803987,66.71393479058426,1.4296252619108407,75.98811739554088,27.47495346585618,77.46945018294988,5.303432091484591,44.79947364081873
2000,10,12,18,62.016666666666666,1.1146772095809014,18.650176588465825,0.38547621483054995,20.67055943641615,5.805871087275872,21.366911023200533,1.5066035749712394,21.792330973079167,0.3936093043137473,57.83093456244532,3.4560190168032214,67.14469214209075,1.7855878716219509,76.31209141781441,21.411746112269675,77.79788785651276,4.482448798958394,45.19569800000312
2000,10,12,20,61.0,1.14803969774453,18.486535145769675,0.9234884373822558,21.21048445703999,5.260029071022099,22.68441579565413,4.487380476883512,23.64596940327613,0.41804279065947475,59.77599964548313,1.6581552179139964,69.08616891535777,1.6927397866570904,77.98748153893315,14.501275083493425,79.84487144017123,3.761143820219548,46.59024079271065
2000,10,16,8,70.9125,0.973508693282478,17.78151336200004,0.2062602853778453,18.983625579885125,6.143767428747117,19.38462198754723,0.4654112501546839,19.718816624476563,1.086784198819842,55.460308633508966,1.2509632526136494,63.79426196331819,2.428947327391029,71.72081834762778,32.064889094868334,73.12016274723872,5.577566441406873,42.49551615570033
2000,10,16,10,66.3375,1.0343960961715066,17.86319621856275,0.5559944955884268,20.37268379008808,9.487714040298638,22.535847326564465,1.618408623960729,23.88132540997354,0.4913860167678373,59.90417835233515,1.4824427640298246,68.90145230461381,1.7937171786246018,77.8330917784214,70.20409752291965,80.0029135195713,10.833519592295152,46.41183608751631
2000,10,16,12,63.2875,1.114431912016416,18.478279918536064,0.36731217344845185,20.19106251181961,3.8160075090689483,20.874787200594493,0.7777904923911182,21.349305728516203,0.4366814105686277,57.514808032910985,2.1680856534544106,66.93545476235411,3.750556584589302,75.9981587755769,16.62108397181419,77.4487169824296,3.631493713418933,44.848821739092244
2000,10,16,16,59.475,7.450621787558219,21.238608265957666,4.869301891394501,49.47054979943472,2.612546545987708,53.87318239707126,9.321237382039834,55.68633168462873,0.5074635619657493,101.26667411121137,3.511032913460718,114.33648551098425,2.685208910826984,145.95705384952174,15.603921727392745,149.07011262067854,5.820166840078308,86.36237477993603
2000,10,16,18,58.204166666666666,1.1207332608454978,17.728473495378413,0.3985736325733882,19.214643387492522,12.912925090975111,19.74928482560844,0.662609538077994,20.247908673204,1.889841579324442,56.20589997123182,1.9035082729874697,65.39250053434004,1.7176127936141052,74.37887388761006,18.24803960234842,75.82546625561906,4.856730471343304,43.592881378810546
2000,10,16,20,57.1875,1.068732819263842,17.43223581806705,0.33235807507368015,18.556561189347537,3.565491926935742,19.18387365763056,0.9039700198187431,19.690997728522163,0.46364707888873996,53.41053666636358,1.5883074506502546,61.56341903779545,1.1451077715101874,69.59100636275552,10.617632296448411,70.94258787497488,2.4606559298237,41.2964022919321
2000,10,18,8,69.64166666666667,7.431474349824736,21.245646555192913,4.8586632079355825,49.485752259189766,2.5591928462905855,53.86947660666571,8.860114015645806,55.66655730729615,0.49392945993685805,101.17467102447924,2.7227576775436253,114.28903241004573,2.6309089893736006,145.9537613693623,42.8031099986892,149.05769734701067,9.045018818155,86.34282435990531
2000,10,18,10,65.06666666666666,1.0565484275254173,18.085223010083855,0.4422915594718849,20.082144761319892,5.280454193619274,20.77054984071287,0.7504851398715093,21.24969649859562,1.260597194002666,57.3069480245,2.195792007914453,66.33769045233727,1.3562655176877467,75.00635119455227,45.650352127222384,76.48690785248954,7.249098270914417,44.41568895432392
2000,10,18,12,62.016666666666666,7.782772696134638,21.23038155417262,4.914812782601863,49.607042146620095,2.7374058745580094,54.32472701561238,9.557705997363842,56.17346857156022,0.4785173303924467,101.97645279552447,2.6666643125246665,115.00265298861862,2.550869059542431,146.36085329605044,14.96899785420934,149.50612215980155,5.707218238415905,86.77271256599504
2000,10,18,16,58.204166666666666,0.9361831135675799,17.76416708400303,0.37673687754586205,18.846925454963767,4.015063713953094,19.659783559468412,0.6747826967467044,20.157247542837876,1140.0621524692926,55.875259207683676,1.2424285492036324,64.22836967779962,1.439600711548558,72.17879801255178,30.76841091030308,73.69515416417742,147.43941988027015,42.800713087935705
2000,10,18,18,56.93333333333333,1.0536116596226852,17.43836933708799,0.2349423608158036,18.370374360680724,5.378777252150654,18.756515525577846,0.3526999840654735,19.099536783844467,1.2209660374037759,54.51724848417352,2.090372340723297,62.890790855238485,1.5418405464221367,72.71831672537476,20.97954597165984,74.14723987969066,4.106594519107958,42.242298993958556
2000,10,18,20,55.916666666666664,1.056468832690965,18.3969202438354,0.44899820460388984,20.721411414524635,3.4271002089256553,21.57614973437667,1.745153079398156,22.151215136599912,0.4532843209577643,58.31111804043912,2.047298026711999,67.7029683271648,1.4607102430393388,76.75276683746974,680.706163565504,78.32588482569496,86.41814706022896,45.492304320013154
2000,10,20,8,68.625,1.1303740321355453,17.71484794158073,0.694721468923523,20.268750631929613,4.32632889230342,22.318141859957315,2.048145502173388,23.379150670683874,0.6851639860823463,59.287889776052054,1.4233367432802222,68.1058036863828,1.8086314236235292,76.40246982389584,11.976164818924843,78.52553547869265,3.011608358430852,45.75032373364686
2000,10,20,10,64.05,0.9915151186471988,17.86594643654931,0.12459154204530207,18.8217833498856,4.157841015748095,19.21489988986772,0.31828002438615205,19.492852978759636,0.8487334525164808,55.207211910404226,2.0090118795319976,63.58020490909827,2.1140302839829266,71.65255440472875,10.309681007598014,73.0389556623326,2.6092105405570205,42.359301192703256
2000,10,20,12,61.0,1.0564950823681045,18.489101044423208,0.8823224790794617,21.027882306431312,13.371804606993535,22.50924120576904,1.5342196754332171,23.440193720365116,0.4346834278270355,59.21848161349397,1.4544565593918402,68.28570965476021,1.7840030846997008,77.02550905638202,64.49136231619597,78.92016711167125,10.626168403998609,46.11453571416202
2000,10,20,16,57.1875,7.8093883280860314,21.23964428902908,4.928134810026901,49.70695892850742,3.6804883009971414,54.15776469060127,11.583497358000566,56.01966642327237,0.4833428883134364,101.62358533627378,2.68533020042423,114.57485309820727,2.5853422726192856,145.8692420271642,16.406664088239943,149.04373565609689,6.270273530838441,86.52943130614403
2000,10,20,18,55.916666666666664,0.9647104394771828,17.474815023339303,0.24350988458552553,18.660880186767805,2.312517937723391,19.22658250915393,0.6586297470758772,19.603511025692814,0.527843553634533,55.16687227611491,1.5789054228618646,63.50001317377301,1.154940082415309,73.84618139067149,32.97798356608767,75.28173143226529,5.05238007923267,42.84507337722233
2000,10,20,20,54.9,0.9874751803083182,17.664926922884344,0.31762808007792487,19.9770294831031,4.215729330573598,20.702949944730538,1.65591962637064,21.13073176856781,0.9864020639389428,57.111227425638276,2.7427850072704127,66.14375512851916,1.39460601493632,76.65454310409159,16.125681796033994,78.19260411968898,3.553278387438769,44.697220987152974
2000,12,8,8,76.25,0.9207840300711301,17.96348854927644,0.2930302737914258,18.903775501741865,4.260858247145283,19.51592920833412,0.6412020252971198,19.919498102356958,0.5479589053106173,55.61581994590858,1.2281628058355067,63.95542235399375,1.2724989962587077,71.8496032224016,50.38707156539918,73.25322529098264,7.443945856138622,42.62209527187449
2000,12,8,10,71.675,0.8327962239939748,17.973809716589162,0.33551740293780435,19.62952160518269,25.18646144196884,20.268486172299507,0.7169438850376314,20.712848428626398,2.3561447795413595,56.6630844599985,1.1189893084645148,65.00833127175328,4.071381821150361,73.06638159438114,23.958922383396,74.53964378502114,7.322144655811311,43.48276337923148
2000,12,8,12,68.625,1.0662805512835434,18.19157276606503,0.2658695108851838,19.481387292771515,2.6885896518464687,20.07238747141928,0.7653629172403509,20.597069443781557,1.615585980860509,56.24800984897954,8.535933683223922,64.94071244447913,1.3759063507371894,73.40129025980121,31.57712729634528,74.85566957515618,5.986331992802806,43.47351238780668
2000,12,8,16,64.8125,1.0552871622041708,17.98718121404433,0.1755160279663848,18.890182133685677,4.16548228384715,19.280742369121903,2.9773989394126037,19.651025176126208,0.9302115652234028,55.35544897939785,1.161442218899412,63.74449629083215,1.170538904774167,71.70262135029205,25.57342736943527,73.09576044628571,4.65116305897032,42.463432244973234
2000,12,8,18,63.541666666666664,7.957526172783214,21.234176175083896,4.980673506585963,49.92659407762221,2.5250641503895332,54.437150465088926,10.592060023985548,56.348897619248774,0.4625591917008178,101.95082769205153,2.762819665880783,114.8776825057728,2.5482173428544415,145.90897943521597,12.94528646926545,149.10297466766866,5.5967758154307194,86.72341032971909
2000,12,8,20,62.525,1.2073037318968174,18.504886875827022,0.718559018034443,22.47945466830073,2.8583406755097567,23.097084057630017,0.7813898692242682,23.43988912835605,0.6513975545054361,59.339395909596924,2.835620790877374,68.81041717917844,1.7319382790172761,77.84380096197702,99.91041971713813,79.25299005493872,13.836871204525437,46.59598985447562
2000,12,10,8,71.675,1.0353393450399813,17.779686578214825,0.1673580007791738,18.769977981676824,6.382567039688045,19.21994919926555,0.33702494699946206,19.6100944207264,2.0119706517824634,55.36148063472282,1.218951611148253,63.46443331611708,1.2197402831319928,71.37000219802161,33.47802077626056,72.79543363434263,5.731371581853741,42.29638224538597
2000,12,10,10,67.1,0.880751312318603,17.616018430558224,0.6892968346790577,19.059999217561217,8.814145612503575,20.34548024953294,1.0066648196440162,21.033836049972,0.6034320442014759,56.68534835280251,1.2437135056017785,65.12591373531599,1.450126442310101,72.94872881336153,16.640029450199073,74.52440419341895,3.9160200026822096,43.41746613031542
2000,12,10,12,64.05,0.8968288177181609,18.140067558349237,0.20709631150563912,18.978477802408502,5.560799806802388,19.507322055353562,1.547762774876531,19.878135372448977,0.617129694332256,55.72038672749795,1.4552278347417424,64.43952570785844,1.3809394725831203,72.3802976647409,32.41026528708398,73.85134154935608,5.509506249955478,42.8619443047517
2000,12,10,16,60.2375,1.236580597046506,17.950795614554597,0.4778597987305484,20.12535094741984,7.475422232387749,21.535099085887445,0.8476680645603667,22.383804856564232,0.4708680435052799,58.39031716680217,1.69177664295496,67.59423895912725,1.7491499681830245,76.94578847992524,35.91647732671472,78.73191364933916,6.2332253342603945,45.45716359495249
2000,12,10,18,58.96666666666666,1.1471364971334175,18.38143109995709,0.32555276774894815,19.71524313855389,7.101652686328248,20.350961916229853,1.0091679613511644,20.87007352912832,0.5332983560544076,56.98981407983244,1.7974677249660274,66.05292751868643,1.3272120088038004,75.22061280408485,51.36276630862011,76.68023836832495,8.075531788875765,44.28266280684973
2000,12,10,20,57.949999999999996,0.9538877951530297,17.86639989989334,0.19980142448249594,18.695114516523308,5.157714056994561,19.18640604220437,1.0860927368491677,19.548633358632703,1.651150494684323,55.260172857152355,1.276208266860874,63.70448202751564,2.3707497823648893,71.67814369501704,15.2906817985943,73.09951299794717,3.498285794497955,42.37985817436074
