5.490702018141746521e-02,-8.121382445096969604e-02,3.028348386287689209e-01,1.645968556404113770e-01,1.940437257289886475e-01,1.386680901050567627e-01,-1.746702939271926880e-01,1.635125279426574707e-01,-1.022751480340957642e-01,1.670646481215953827e-02,1.211803779006004333e-01,-2.165575474500656128e-01,-9.041548520326614380e-02,9.403463602066040039e-01,-3.424946665763854980e-01,1.574862375855445862e-02,1.657018363475799561e-01
-4.631240367889404297e-01,-1.140090823173522949e-01,-3.106906712055206299e-01,4.082840867340564728e-03,-3.738613426685333252e-01,-4.516482651233673096e-01,2.542861104011535645e-01,-2.032496333122253418e-01,7.122591882944107056e-02,-5.787088274955749512e-01,-4.783465564250946045e-01,-2.883283235132694244e-02,-3.327321708202362061e-01,-3.183354735374450684e-01,-2.528278529644012451e-01,5.291278660297393799e-02,-4.345307871699333191e-02
6.922961771488189697e-02,-2.511469647288322449e-02,7.146507501602172852e-02,8.765094727277755737e-02,-1.132571995258331299e-01,-2.430680543184280396e-01,-3.331625759601593018e-01,-1.675349920988082886e-01,-1.607175767421722412e-01,1.214944794774055481e-01,1.568439751863479614e-01,-4.125391319394111633e-02,2.785062789916992188e-01,6.966168284416198730e-01,-6.206404790282249451e-02,-2.914787530899047852e-01,4.008539021015167236e-02
-5.530878305435180664e-01,-1.421133726835250854e-01,-1.501415073871612549e-01,-3.245604932308197021e-01,1.684266477823257446e-01,-1.680169701576232910e-01,-2.934538945555686951e-02,-6.096106767654418945e-02,-1.031889319419860840e+00,-3.194463253021240234e-02,-1.386204063892364502e-01,-4.740540385246276855e-01,-5.063030496239662170e-02,-4.073752462863922119e-01,-1.405789051204919815e-03,1.842223405838012695e-01,-2.973777949810028076e-01
1.566350609064102173e-01,-3.429420590400695801e-01,3.740211427211761475e-01,-4.554372131824493408e-01,-5.065839737653732300e-02,5.649975538253784180e-01,-1.332229468971490860e-02,3.552889823913574219e-01,2.828502357006072998e-01,-1.135892271995544434e-01,3.208163380622863770e-02,1.308672130107879639e-01,-2.780841290950775146e-01,-2.329321950674057007e-01,4.325132369995117188e-01,5.822054147720336914e-01,5.603107810020446777e-02
2.406449317932128906e-01,2.685780823230743408e-01,4.767705872654914856e-02,7.837500423192977905e-02,-2.731974236667156219e-02,-2.237653583288192749e-01,-2.079556733369827271e-01,-4.874650537967681885e-01,3.024851083755493164e-01,1.859008371829986572e-01,1.286330819129943848e-01,2.402151972055435181e-01,6.921572983264923096e-02,2.972285076975822449e-02,4.364454001188278198e-02,3.744309768080711365e-02,-2.094802111387252808e-01
-4.821057617664337158e-01,-7.694432046264410019e-03,-5.196635127067565918e-01,-4.304071366786956787e-01,1.197309345006942749e-01,3.301215767860412598e-01,5.128207206726074219e-01,5.345088839530944824e-01,-8.601111918687820435e-02,6.756293028593063354e-02,-9.818909317255020142e-02,-2.574659287929534912e-01,-2.365071028470993042e-01,-1.801832914352416992e-01,-1.414684802293777466e-01,9.099887311458587646e-02,1.351055223494768143e-02
-4.101501777768135071e-02,1.155420765280723572e-01,-1.219092905521392822e-01,2.597475945949554443e-01,-2.262541353702545166e-01,-8.012335002422332764e-02,-5.466333404183387756e-02,-1.813272088766098022e-01,-1.263104081153869629e-01,-4.350810870528221130e-02,2.052172459661960602e-02,-6.510039418935775757e-02,-2.389519363641738892e-01,1.213960051536560059e+00,-1.206628382205963135e-01,-2.862499952316284180e-01,-2.669826149940490723e-01
-1.036215350031852722e-01,2.231798693537712097e-02,2.020263969898223877e-01,4.152368605136871338e-01,5.887772887945175171e-03,-9.057504683732986450e-02,-4.900585412979125977e-01,-3.985875844955444336e-02,4.069756716489791870e-02,1.014470979571342468e-01,-6.946697086095809937e-02,3.218492567539215088e-01,1.252605319023132324e-01,-3.170964121818542480e-01,2.773589789867401123e-01,1.374047100543975830e-01,4.371469374746084213e-03
-7.352363318204879761e-02,-1.327297836542129517e-01,1.073747277259826660e+00,9.340775012969970703e-02,-1.664921194314956665e-01,1.835761517286300659e-01,-1.706619262695312500e-01,4.931804910302162170e-02,1.281858980655670166e-01,2.023822814226150513e-01,-4.953118860721588135e-01,3.892705142498016357e-01,-2.583760023117065430e-01,-4.243832230567932129e-01,1.333318054676055908e-01,-1.050721779465675354e-01,-2.649160027503967285e-01
1.633740961551666260e-01,9.220754355192184448e-02,-5.622164011001586914e-01,6.665565073490142822e-02,-5.239191278815269470e-02,-3.892925083637237549e-01,1.787983328104019165e-01,9.561715275049209595e-02,-4.633645340800285339e-02,-2.224433720111846924e-01,2.812412083148956299e-01,-4.320329427719116211e-01,-1.039084494113922119e-01,-8.283486217260360718e-02,-2.360873967409133911e-01,6.068788841366767883e-02,-1.045714691281318665e-01
-1.758130192756652832e-01,-8.990480750799179077e-02,-1.841758191585540771e-01,2.229834347963333130e-01,-1.717682480812072754e-01,1.582284569740295410e-01,-8.844582736492156982e-02,-8.005519339349120855e-05,1.066217478364706039e-02,1.873885393142700195e-01,-1.285523325204849243e-01,-2.881514132022857666e-01,-2.061481177806854248e-01,3.346316888928413391e-02,5.238589644432067871e-01,-4.799382984638214111e-01,3.324982821941375732e-01
-2.610006630420684814e-01,-6.958539783954620361e-02,-7.384413387626409531e-03,2.882955670356750488e-01,-1.243070363998413086e-01,3.295887112617492676e-01,-1.393880695104598999e-01,1.200218081474304199e+00,-9.036695957183837891e-02,-1.479425877332687378e-01,6.278410553932189941e-02,1.159435212612152100e-01,2.765926718711853027e-01,2.996122539043426514e-01,5.770545601844787598e-01,1.745788902044296265e-01,1.413425058126449585e-01
1.412348300218582153e-01,-4.581751674413681030e-02,2.352368980646133423e-01,2.987811863422393799e-01,-1.275979075580835342e-02,1.662451326847076416e-01,-7.621013373136520386e-02,-2.063838541507720947e-01,-1.316214948892593384e-01,-1.730447411537170410e-01,1.605259836651384830e-03,5.170195698738098145e-01,-1.531877219676971436e-01,7.197909951210021973e-01,8.060034364461898804e-02,-4.945013821125030518e-01,-1.512561887502670288e-01
3.639693856239318848e-01,-1.381004694849252701e-02,5.268415808677673340e-01,5.717322602868080139e-02,-1.894716471433639526e-01,5.873085930943489075e-02,5.839207768440246582e-02,1.954985111951828003e-01,2.491812556982040405e-01,9.142630547285079956e-02,-1.722643822431564331e-01,-1.888453960418701172e-01,2.271490395069122314e-01,-3.903280198574066162e-01,-6.360046565532684326e-02,1.206481158733367920e-01,1.959224343299865723e-01
2.123919874429702759e-01,-2.979394495487213135e-01,-3.763984441757202148e-01,-3.878469467163085938e-01,-3.295768201351165771e-01,1.499699335545301437e-02,3.766301274299621582e-01,7.239539176225662231e-02,3.432331979274749756e-01,7.564020901918411255e-02,1.924499273300170898e-01,2.454098872840404510e-02,-3.719951510429382324e-01,5.197927355766296387e-01,3.857148587703704834e-01,-4.952177703380584717e-01,7.041031029075384140e-03
2.401831187307834625e-02,-8.732461929321289062e-02,-2.616966958157718182e-04,-3.490669727325439453e-01,3.786667063832283020e-02,-3.939502537250518799e-01,-3.609200716018676758e-01,-1.416027784347534180e+00,1.951176971197128296e-01,-1.863446235656738281e-01,1.761543750762939453e-01,-2.161646261811256409e-02,-1.317426115274429321e-01,4.033420085906982422e-01,-1.541861444711685181e-01,2.675213217735290527e-01,-1.916374117136001587e-01
9.345858544111251831e-02,-4.689988121390342712e-02,4.024296402931213379e-01,4.556829333305358887e-01,1.165709048509597778e-01,3.987576812505722046e-02,1.617871671915054321e-01,2.397282123565673828e-01,-2.251039892435073853e-01,2.346164137125015259e-01,-2.832724340260028839e-02,-1.642245203256607056e-01,-1.643726527690887451e-01,-2.367627471685409546e-01,-6.279453635215759277e-02,-3.277041912078857422e-01,-5.093674063682556152e-01
2.253156751394271851e-01,-3.085313923656940460e-02,-1.254981607198715210e-01,-8.458743244409561157e-02,1.569094061851501465e-01,3.322612643241882324e-01,-3.582389950752258301e-01,-2.360374480485916138e-01,-2.006388008594512939e-01,1.413548886775970459e-01,7.086326926946640015e-02,-1.142729446291923523e-01,1.119764372706413269e-01,-2.360414154827594757e-02,-1.434082984924316406e-01,3.337288498878479004e-01,7.414289563894271851e-02
1.048949211835861206e-01,-2.095857709646224976e-01,2.168978191912174225e-02,1.161454245448112488e-01,-3.036287054419517517e-02,1.541897356510162354e-01,-2.891674339771270752e-01,-1.315046548843383789e-01,-2.933270037174224854e-01,-3.797428011894226074e-01,7.960741966962814331e-02,1.395712941884994507e-01,-8.087566494941711426e-02,-7.212380319833755493e-02,1.090830788016319275e-01,6.652750074863433838e-02,-5.669788457453250885e-03
-3.388188183307647705e-01,-1.751489378511905670e-02,5.877911671996116638e-02,-2.825318872928619385e-01,2.132793366909027100e-01,1.818906888365745544e-02,-3.076921701431274414e-01,-1.281724721193313599e-01,-1.300424486398696899e-01,-2.185433059930801392e-01,-5.472741127014160156e-01,-8.287470042705535889e-02,-1.887244433164596558e-01,2.228076010942459106e-01,-4.141454398632049561e-01,-2.360720038414001465e-01,1.605065912008285522e-01
-2.271828614175319672e-02,2.136644721031188965e-01,-4.288778826594352722e-02,2.899278886616230011e-02,5.619209259748458862e-02,-3.521519601345062256e-01,-2.238903753459453583e-02,3.570693731307983398e-01,5.472463369369506836e-02,-1.818519383668899536e-01,-7.383645325899124146e-02,8.294629864394664764e-03,-5.080821514129638672e-01,1.582054048776626587e-01,-5.872493386268615723e-01,-3.115378320217132568e-01,7.126438617706298828e-02
1.041657775640487671e-01,-3.923687040805816650e-01,-1.885509341955184937e-01,2.569197714328765869e-01,1.367792934179306030e-01,4.907934740185737610e-02,6.177942827343940735e-02,-1.903744935989379883e-01,4.227642714977264404e-02,2.450277954339981079e-01,3.753283619880676270e-01,1.395416706800460815e-01,9.359912574291229248e-02,-2.447526156902313232e-01,-3.751918375492095947e-01,-3.858383595943450928e-01,-6.028381362557411194e-02
4.828899800777435303e-01,3.724554479122161865e-01,3.902989327907562256e-01,-8.486057817935943604e-02,-1.356738805770874023e-01,-1.921620219945907593e-02,2.092656344175338745e-01,-8.788864016532897949e-01,-1.047326251864433289e-01,2.813429832458496094e-01,-2.622915506362915039e-01,1.388428956270217896e-01,9.910799562931060791e-02,1.226173564791679382e-01,-1.905484795570373535e-01,6.900263577699661255e-02,-2.198634892702102661e-01
9.898806363344192505e-02,5.192157030105590820e-01,-1.748430542647838593e-02,-5.582437664270401001e-02,-8.704157173633575439e-02,-2.530749440193176270e-01,-8.765117079019546509e-02,1.316238343715667725e-01,7.617185264825820923e-02,9.033408761024475098e-02,9.769042953848838806e-03,-1.109654754400253296e-01,2.323567718267440796e-01,1.401380419731140137e+00,1.383217424154281616e-01,1.407964676618576050e-01,1.928904652595520020e-01
