1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
1.1239458,1.1375054,1.1617044,1.183022,1.2455761,1.3455426,1.3959008,1.4704287,1.5016592,1.5400327,1.486001,1.421941,1.3811891,1.2989781,1.2171158,1.180101,1.1600422,1.146139,1.1640933,1.1575953,1.1630213,1.1910229,1.2023181,1.1952691,1.2060392,1.1881633,1.1621419,1.1809108,1.1759089,1.1643739,1.1648402,1.1739743,1.1806505,1.174413,1.1754724,1.1554466,1.1771928,1.1680753,1.1895907,1.1813592,1.1955072,1.171645,1.1967748,1.1872578,1.1909467,1.1868917,1.2107815,1.1816393,1.2069721,1.1899116,1.1902795,1.1843421,1.1942662,1.1855733,1.1799222,1.1770818,1.1881716,1.1895195,1.1941687,1.1955359,1.1910295,1.190025,1.1903958,1.188229,1.1753432,1.169861,1.1872777,1.1892289,1.1894196,1.1800611,1.1818476
1.0825584,1.3266973,1.657506,2.4793653,3.854551,4.30045,6.4588428,7.146493,7.9448028,8.573647,7.9979444,7.7164364,6.2332816,4.8849473,3.6157124,2.703472,2.0191329,1.5764613,1.2763542,1.1040986,1.0583096,0.9815862,0.9078615,0.8804797,0.87077314,0.86114275,0.81306446,0.85857403,0.79173344,0.798447,0.78108597,0.789701,0.7871168,0.78412855,0.74990046,0.7545988,0.7733224,0.7908702,0.818065,0.76997745,0.7665226,0.7067286,0.75456685,0.75671124,0.7547177,0.758141,0.7254584,0.74821347,0.8208901,0.7141687,0.71259964,0.7693546,0.7738879,0.72370565,0.7755938,0.71817684,0.7011635,0.7257188,0.7401871,0.78043526,0.77773833,0.7683067,0.717924,0.7647383,0.76864815,0.7474518,0.6869361,0.73871386,0.75823027,0.7983355,0.77601576
2.5545483,2.6213582,2.7673652,2.9674277,3.2510774,3.6751027,3.9754443,4.265537,4.4290442,4.3715496,4.29381,3.9260738,3.6348758,3.2963293,3.0674345,2.6907218,2.5558956,2.4813657,2.514843,2.4860153,2.5249429,2.536914,2.5621297,2.5573275,2.53063,2.543306,2.5306833,2.4995193,2.5072865,2.5269766,2.5264027,2.4917238,2.49614,2.5031185,2.4836497,2.4761713,2.4852355,2.4780626,2.4896262,2.482037,2.483151,2.4872205,2.5048015,2.5180936,2.5120354,2.4937809,2.512048,2.4875395,2.4864576,2.4954796,2.5237803,2.4745796,2.4622896,2.496288,2.4870646,2.5016325,2.5143554,2.5063174,2.4700904,2.488916,2.500702,2.4721854,2.4760334,2.4790974,2.4729025,2.4667294,2.5302598,2.4654481,2.4929264,2.4754753,2.4955995
1.2373027,1.3129601,1.4895152,1.8668799,2.403256,2.9241579,3.725095,4.3959856,5.062171,5.535955,5.4970684,5.258851,4.7970524,4.207785,3.4464612,2.8459969,2.3300226,2.0385523,1.7077045,1.5378244,1.4382759,1.3585793,1.3177252,1.2755572,1.2639502,1.2499688,1.2588463,1.2397639,1.2566701,1.2293919,1.2277005,1.2066892,1.2330081,1.2301029,1.2297418,1.2315655,1.2328476,1.236189,1.2402737,1.2135046,1.2223806,1.2288721,1.2014942,1.232291,1.2105883,1.2161572,1.2267612,1.2119604,1.2147634,1.2296463,1.1923635,1.2100122,1.2234495,1.2020133,1.2090636,1.2190795,1.2024763,1.1974838,1.2234991,1.2228624,1.2316794,1.2064182,1.2133926,1.2125529,1.2162685,1.2066088,1.2202699,1.2200476,1.2116096,1.2273861,1.2169412
1.6796485,1.733738,1.8721032,2.0540936,2.3365047,2.7708614,3.1220286,3.3872817,3.5794237,3.5204153,3.4219637,3.045898,2.7413561,2.369742,2.1406357,1.8185047,1.7014443,1.6370476,1.6464484,1.6250712,1.65526,1.6667819,1.6930814,1.691748,1.6592408,1.6790698,1.6584371,1.6324313,1.633126,1.6432189,1.6462766,1.6283749,1.6270021,1.625082,1.6247399,1.609248,1.6152774,1.6027901,1.6144084,1.6077206,1.6023464,1.6226662,1.6178436,1.6343734,1.6254594,1.6091343,1.637234,1.6104662,1.6170186,1.622289,1.6392953,1.5946457,1.5922382,1.6110736,1.6030624,1.6190792,1.6424878,1.6206895,1.6014882,1.6125087,1.6168444,1.5965577,1.6115977,1.6067457,1.5906967,1.5861459,1.653904,1.5947665,1.6161724,1.6023321,1.6155443
1.0719582,1.1000545,1.1464026,1.2182734,1.3418221,1.4715673,1.6096902,1.7260033,1.7890918,1.8347435,1.7557362,1.647564,1.5425315,1.4107087,1.2780088,1.1753951,1.121579,1.0935817,1.0960441,1.0872014,1.108699,1.1298892,1.1366942,1.1303595,1.1377913,1.122075,1.0991622,1.1034971,1.1007292,1.091656,1.0887303,1.0887014,1.0971569,1.093368,1.0874709,1.0760839,1.0893943,1.0905257,1.105571,1.0898702,1.100529,1.0808556,1.1001952,1.1037726,1.0973827,1.0952839,1.1130482,1.0911314,1.1119075,1.0969584,1.0958163,1.0920855,1.0974867,1.0867143,1.0920222,1.0890405,1.0940677,1.0940639,1.0965334,1.1024593,1.1060493,1.095204,1.091926,1.0951076,1.0874213,1.0807451,1.0947173,1.0899794,1.0955607,1.0943291,1.0944059
8.093875,7.709493,7.378276,7.17602,6.0498457,5.3559766,3.9706469,5.485716,4.207665,4.7217727,4.6076756,4.5033293,5.6198688,6.54929,6.949777,7.1593943,7.6912293,7.8305836,8.129686,8.697968,9.08706,8.9063015,8.52487,8.37467,10.299524,8.78423,8.516182,8.665979,9.52981,9.141585,9.806376,10.040863,9.441429,10.191583,9.702207,10.832333,10.102831,10.520075,10.736448,9.932498,10.535401,10.007077,10.797488,11.01294,10.634492,11.160922,10.861976,11.249961,9.021065,11.42139,11.465224,11.254552,11.001983,10.087173,11.7565565,11.088084,12.036591,11.310598,10.686095,9.39725,10.665255,10.373396,10.63601,10.801444,11.09002,11.464042,10.661621,10.038079,11.303884,10.116375,11.147153
4.9931097,4.3224626,4.316273,4.568616,5.3407884,5.3214774,6.3842225,7.6077356,8.284608,10.083709,10.543429,11.599932,11.994384,12.159291,10.126314,9.960906,8.602569,7.6847587,5.743217,6.0715384,5.733841,6.172777,5.843109,5.7464185,6.763077,6.0290036,5.269074,5.5271306,5.1113343,4.6143475,4.503453,4.815815,4.4921474,4.3751388,4.0964613,4.490189,3.9407,4.066372,3.7943752,3.734202,4.033292,3.8944442,3.6911452,4.004629,3.5465693,3.7024152,3.687193,3.6424763,3.3517146,3.409996,3.147839,3.059642,3.4615848,2.9589903,3.0454118,2.8465347,2.8138123,2.7428448,2.9702222,2.5051777,2.7654998,2.727723,2.5900455,2.6823158,2.6338174,2.5880637,2.191884,2.9856477,2.5106735,2.4284039,2.5858638
0.73388386,0.79451114,0.76705146,0.7687493,0.77358794,0.8501684,0.9244319,1.0344139,1.2145952,1.4380125,1.6893429,1.8909377,2.1642306,2.4992144,2.694559,2.6402562,2.620777,2.362987,2.1026318,1.9242418,1.4582932,1.2612063,1.0920492,0.997356,0.93486744,0.8536055,0.94208765,0.84563994,0.8104948,0.79163665,0.80298185,0.83032984,0.74393934,0.766056,0.8251044,0.7736362,0.81140786,0.79943943,0.79742455,0.7373928,0.7882099,0.7752592,0.812346,0.7981261,0.77434254,0.810255,0.71036863,0.8060257,0.77436996,0.7544471,0.78067493,0.8231132,0.8303077,0.78256845,0.7775418,0.79553276,0.83213097,0.76469237,0.77388597,0.7587402,0.7711571,0.79523045,0.78608286,0.79565054,0.74914914,0.8271398,0.8124029,0.75850236,0.75533557,0.79410315,0.7989446
2.5078166,2.5525997,2.6247003,2.7206357,2.886422,3.1061485,3.3072016,3.41314,3.5317252,3.509047,3.4649723,3.2556648,3.1141245,2.909288,2.7778015,2.585129,2.516159,2.4886732,2.5098925,2.4845808,2.5088842,2.5282862,2.5548687,2.5436296,2.4993277,2.5420816,2.5264857,2.5083656,2.5125196,2.5275176,2.5172331,2.481332,2.5112205,2.5077672,2.5018234,2.4737298,2.5064695,2.482035,2.5060918,2.4965074,2.4895577,2.4979548,2.4973862,2.5108075,2.5147884,2.5003684,2.531081,2.4823837,2.525098,2.5024354,2.5084865,2.4795449,2.4829504,2.5071251,2.4809098,2.4968626,2.4884753,2.4887629,2.490503,2.5206506,2.5201156,2.4808724,2.487967,2.4907038,2.4668913,2.4458454,2.5263135,2.49171,2.4881387,2.4911633,2.4842472
