4.210273548960685730e-02,-7.389670610427856445e-02,-1.061024293303489685e-01,9.254104644060134888e-02,-1.203787326812744141e-01,-6.916391849517822266e-02,1.594091765582561493e-03,8.486948907375335693e-02,-1.271645426750183105e-01
1.588756404817104340e-02,1.098465770483016968e-01,1.187950894236564636e-01,2.833429910242557526e-02,3.041814547032117844e-03,-5.818683654069900513e-02,-4.819698631763458252e-02,-4.389080405235290527e-02,-2.042192593216896057e-02
-4.034923762083053589e-02,-5.781277269124984741e-02,9.513203799724578857e-02,1.165274456143379211e-01,-5.746107548475265503e-03,8.202292770147323608e-02,-6.248432397842407227e-02,-2.407711185514926910e-02,-3.870823606848716736e-02
8.137217909097671509e-02,3.922333568334579468e-02,4.679286852478981018e-03,-4.800271987915039062e-02,-5.317649990320205688e-02,1.343171447515487671e-01,3.786240145564079285e-02,-4.825942218303680420e-02,-9.031820297241210938e-02
1.166950240731239319e-01,1.919072866439819336e-02,5.774542316794395447e-02,-3.345239162445068359e-02,-2.778351865708827972e-02,2.570293657481670380e-02,-2.388457022607326508e-02,-1.547310948371887207e-01,6.944994628429412842e-02
5.685563758015632629e-02,-8.602576330304145813e-03,-3.943228349089622498e-02,2.353770658373832703e-02,-4.677062109112739563e-02,-2.534856274724006653e-02,-4.348333179950714111e-02,1.081023737788200378e-01,-4.261037707328796387e-02
6.720289587974548340e-02,-4.230099543929100037e-02,-2.130528679117560387e-03,-1.324218511581420898e-01,-6.634005904197692871e-02,4.211970791220664978e-02,1.317764669656753540e-01,8.320136368274688721e-02,1.875105546787381172e-03
1.511830538511276245e-01,-1.939871534705162048e-02,3.844089061021804810e-02,-9.395847469568252563e-02,1.896454952657222748e-03,6.937865912914276123e-02,6.696923077106475830e-02,8.864260464906692505e-02,-9.485401958227157593e-02
-3.922306373715400696e-02,1.955075711011886597e-01,-2.517043147236108780e-03,-8.354037255048751831e-02,6.559164822101593018e-02,-4.052522778511047363e-02,-1.258367896080017090e-01,4.328911751508712769e-02,-6.078186631202697754e-02
-3.996763378381729126e-02,-8.578236401081085205e-02,-5.411166325211524963e-02,3.121952153742313385e-02,5.294287949800491333e-02,-5.463614687323570251e-02,2.371421270072460175e-02,-6.207018159329891205e-03,-9.221343696117401123e-02
-7.163647562265396118e-02,8.944100886583328247e-02,5.969966575503349304e-02,1.623220928013324738e-02,-8.534910157322883606e-03,-1.206689793616533279e-02,-1.566600799560546875e-01,-8.334068581461906433e-03,-6.292472127825021744e-03
-2.968243509531021118e-02,1.402620039880275726e-02,-1.655080169439315796e-02,6.314377486705780029e-02,7.058940827846527100e-02,-2.191859669983386993e-02,-1.746030896902084351e-02,1.160004436969757080e-01,-9.278415143489837646e-02
-1.252797394990921021e-01,-8.830566704273223877e-02,-3.827240318059921265e-02,-2.808499895036220551e-02,4.729617387056350708e-02,8.851645514369010925e-03,1.982169784605503082e-02,-2.264799363911151886e-02,-6.818303372710943222e-03
9.504991769790649414e-02,-2.221973612904548645e-02,-1.037649735808372498e-01,-3.001256473362445831e-02,1.534580718725919724e-02,-1.548712104558944702e-01,7.508003618568181992e-03,8.004243671894073486e-02,-3.582827374339103699e-02
-9.866498410701751709e-03,6.855539232492446899e-02,-5.919251218438148499e-02,7.785516232252120972e-02,-9.354770928621292114e-02,-3.760641813278198242e-02,-2.644854597747325897e-02,5.606637895107269287e-02,-4.975463822484016418e-02
1.170055270195007324e-01,4.689374193549156189e-02,8.818356692790985107e-02,1.117989718914031982e-01,-5.398526042699813843e-02,-8.720173500478267670e-04,-3.440864756703376770e-02,5.744222924113273621e-02,-1.422032117843627930e-01
6.196294724941253662e-02,4.836943745613098145e-02,1.536957267671823502e-02,-1.125789508223533630e-01,3.678701352328062057e-03,1.478537078946828842e-02,2.750832960009574890e-02,-3.226492926478385925e-02,1.321293562650680542e-01
-3.522055596113204956e-02,-1.592193171381950378e-02,4.611548036336898804e-02,3.355399146676063538e-02,3.083537332713603973e-02,5.366472527384757996e-02,1.399252656847238541e-02,-2.294797450304031372e-02,-5.853024125099182129e-02
-2.368280477821826935e-02,3.736273501999676228e-04,-8.152203261852264404e-02,1.653523650020360947e-03,-1.647942215204238892e-01,2.802464365959167480e-02,-5.771165713667869568e-02,-5.696969106793403625e-02,-2.790357731282711029e-02
-1.280926465988159180e-01,5.730660632252693176e-02,-2.939781732857227325e-02,-4.548599943518638611e-02,-1.009050756692886353e-01,-1.487719267606735229e-01,-2.888526767492294312e-03,-8.038848638534545898e-02,-3.266832605004310608e-02
6.109281443059444427e-03,-1.784484274685382843e-02,-2.769121900200843811e-03,-5.571585521101951599e-02,-2.192295622080564499e-03,-4.619006533175706863e-03,3.607182577252388000e-02,6.037787534296512604e-03,1.588413566350936890e-01
-2.239913446828722954e-03,-8.133000135421752930e-02,-3.540979698300361633e-02,2.766830660402774811e-02,-9.458304266445338726e-04,-4.818937927484512329e-02,-1.015905067324638367e-01,7.915348745882511139e-03,-4.234928637742996216e-02
-1.371869295835494995e-01,-1.635343953967094421e-02,-5.105495080351829529e-02,-1.501892227679491043e-02,-8.867757022380828857e-02,-3.512010723352432251e-02,-4.880489781498908997e-03,-7.245630025863647461e-03,-4.723146557807922363e-03
