-8.720264583826065063e-02,-2.617418393492698669e-02,-6.481436640024185181e-02,-5.403023585677146912e-02,1.730726659297943115e-01,-1.391255259513854980e-01,6.667546182870864868e-02,-2.211166918277740479e-01,7.676130533218383789e-02,1.130575872957706451e-02,3.227407932281494141e-01,-6.902802586555480957e-01,2.498191744089126587e-01,-1.529387384653091431e-01,-1.805716603994369507e-01,7.258304953575134277e-01,-2.240564860403537750e-02,2.408784925937652588e-01,4.212408363819122314e-01,-9.361708909273147583e-02,-8.387331664562225342e-02,-1.338879019021987915e-01,4.463284835219383240e-02,-6.015903353691101074e-01,7.933620810508728027e-01,-1.515044718980789185e-01,-1.875560879707336426e-01,1.924883872270584106e-01,3.157936632633209229e-01,1.206213310360908508e-01,-4.578778147697448730e-01,5.128645896911621094e-01,1.114725470542907715e-01,3.478590250015258789e-01,7.322440743446350098e-01,6.775424815714359283e-03,2.155368328094482422e-01,1.208892986178398132e-01,-5.627477914094924927e-02,1.045266017317771912e-01,-5.292605608701705933e-02,1.330654472112655640e-01,-1.809665858745574951e-01,-6.102544814348220825e-02,4.277760982513427734e-01,2.104563452303409576e-02,-1.738848239183425903e-01,-4.957110583782196045e-01,2.452169358730316162e-01,-2.660592086613178253e-02,8.110750466585159302e-02,5.112258791923522949e-01,-4.410377442836761475e-01,4.452087357640266418e-02,7.145590335130691528e-02,2.107969224452972412e-01,1.513325124979019165e-01,1.245738416910171509e-01,-4.104509949684143066e-01,-1.460684835910797119e-01,-1.845985651016235352e-02,1.261986941099166870e-01,1.456811726093292236e-01,-6.186671853065490723e-01,-2.630354762077331543e-01,-2.612134627997875214e-02,-8.057453632354736328e-01,-5.585606675595045090e-03,-2.842636220157146454e-02,-2.881674468517303467e-01,-2.676649987697601318e-01,1.251509308815002441e+00,2.677175104618072510e-01,-7.604271173477172852e-01,6.027468666434288025e-02,3.880999386310577393e-01,-4.952441900968551636e-02,-2.206441909074783325e-01,2.852869406342506409e-02,-1.284125149250030518e-01,-5.604829192161560059e-01,-2.128372192382812500e-01,3.021986037492752075e-02,-6.887177824974060059e-01,8.178167976438999176e-03,-2.305263876914978027e-01,9.936378896236419678e-02,-1.491484493017196655e-01,2.242713421583175659e-02,-3.465797603130340576e-01,5.749506354331970215e-01
2.851718962192535400e-01,5.338314548134803772e-02,-1.762631535530090332e-01,1.639321148395538330e-01,2.256218791007995605e-01,6.527844071388244629e-02,-2.164711505174636841e-01,1.949657797813415527e-01,2.663611471652984619e-01,-2.230830639600753784e-01,2.548948824405670166e-01,1.869312673807144165e-01,-1.886803209781646729e-01,-2.159550637006759644e-01,-6.536416709423065186e-02,1.900697499513626099e-01,4.305553436279296875e-02,-9.694832563400268555e-02,1.732520461082458496e-01,1.916435807943344116e-01,1.169057637453079224e-01,-3.648041188716888428e-01,1.129530370235443115e-01,-1.139828562736511230e-01,1.308112740516662598e-01,-2.632021307945251465e-01,-4.738098755478858948e-02,1.076857373118400574e-02,-1.187265962362289429e-01,3.826490640640258789e-01,2.165118977427482605e-02,-2.568870782852172852e-01,2.985655665397644043e-01,1.318572461605072021e-01,6.569391489028930664e-02,1.840852797031402588e-01,1.435511559247970581e-01,2.867020070552825928e-01,2.093212455511093140e-01,-4.080918431282043457e-02,-2.311510592699050903e-01,6.949263066053390503e-02,-2.494503185153007507e-02,-2.690886147320270538e-02,1.066740751266479492e-01,2.520437240600585938e-01,3.884240984916687012e-02,4.299967288970947266e-01,3.820696100592613220e-02,3.549592792987823486e-01,-1.357199251651763916e-01,-2.762716412544250488e-01,-1.289330720901489258e-01,1.111028417944908142e-01,5.335368588566780090e-02,-1.412235051393508911e-01,1.530734300613403320e-01,5.073076486587524414e-01,6.362646818161010742e-01,2.810173034667968750e-01,3.108186125755310059e-01,-3.134224116802215576e-01,-5.106510594487190247e-02,4.567556977272033691e-01,-2.375850826501846313e-02,-1.775104701519012451e-01,3.021544031798839569e-02,-3.333117067813873291e-02,-7.548501342535018921e-02,1.546230167150497437e-01,1.546590179204940796e-01,-2.133285701274871826e-01,-1.506184637546539307e-01,-8.429327607154846191e-02,-2.259966731071472168e-02,-7.185395061969757080e-02,-3.415154814720153809e-01,-1.347656100988388062e-01,-4.068827629089355469e-02,-1.581181287765502930e-01,6.098783016204833984e-01,3.968662619590759277e-01,2.034068405628204346e-01,-1.363432407379150391e-01,6.309986114501953125e-02,4.514021873474121094e-01,-1.120480075478553772e-01,-1.428411900997161865e-01,1.858004182577133179e-01,5.069699883460998535e-01,-1.345242112874984741e-01
2.101822756230831146e-02,-2.462336272001266479e-01,-1.041162535548210144e-01,8.063694834709167480e-02,-2.605881728231906891e-02,-2.833378687500953674e-02,-5.615112185478210449e-02,-2.249781638383865356e-01,4.522877186536788940e-02,-2.892726063728332520e-01,1.716913282871246338e-02,1.228372678160667419e-01,-3.253649920225143433e-02,-5.988511070609092712e-02,-3.882104530930519104e-02,1.531199514865875244e-01,1.023145169019699097e-01,2.000079602003097534e-01,-7.513143122196197510e-02,7.357903569936752319e-02,3.527264297008514404e-02,9.620275348424911499e-02,-1.270725578069686890e-01,3.368316590785980225e-01,-1.928846836090087891e-01,-3.652677834033966064e-01,8.372680842876434326e-02,-1.167345046997070312e-01,-3.979417681694030762e-02,-8.827148936688899994e-03,3.595000505447387695e-01,3.450398892164230347e-02,-1.340636983513832092e-02,-4.309797286987304688e-02,1.891108453273773193e-01,-1.389147937297821045e-01,8.202464878559112549e-02,3.998362272977828979e-02,-1.037931665778160095e-01,-2.515492737293243408e-01,1.102346479892730713e-01,-9.714223444461822510e-02,-7.661004364490509033e-02,-6.053587421774864197e-02,5.943804606795310974e-02,-4.379732906818389893e-02,1.882329732179641724e-01,6.746826320886611938e-02,4.513996839523315430e-02,-4.137263819575309753e-02,7.464418560266494751e-02,2.667122781276702881e-01,-1.659113615751266479e-01,-9.457033127546310425e-02,-7.235802710056304932e-02,7.672481983900070190e-02,-4.610745981335639954e-02,-2.557176053524017334e-01,8.557115495204925537e-02,-3.093132190406322479e-02,-1.200576312839984894e-03,6.392931193113327026e-02,1.561050415039062500e-01,-1.751943677663803101e-01,3.194589912891387939e-01,2.291250526905059814e-01,5.225206166505813599e-02,1.212732773274183273e-02,1.625058799982070923e-01,1.862659156322479248e-01,-1.589111536741256714e-01,-2.597355544567108154e-01,9.666108340024948120e-02,-1.128382235765457153e-01,1.455472409725189209e-01,-6.408164650201797485e-02,-1.669530272483825684e-01,-3.199662640690803528e-02,8.837407827377319336e-02,-3.575155735015869141e-01,2.026820778846740723e-01,1.904646009206771851e-01,-2.937227673828601837e-02,1.384715139865875244e-01,1.946521252393722534e-01,-1.959838718175888062e-01,2.229461371898651123e-01,-1.428714301437139511e-02,-4.832705482840538025e-03,1.161488071084022522e-01,4.781848564743995667e-02
-5.847489088773727417e-02,-2.993019111454486847e-02,-1.401110738515853882e-01,4.534213989973068237e-02,-1.243152022361755371e-01,-5.981989204883575439e-02,1.405739635229110718e-01,9.053997695446014404e-02,-8.827130496501922607e-02,1.121947020292282104e-01,1.566013246774673462e-01,-9.368515759706497192e-02,-5.361937452107667923e-03,-3.461036980152130127e-01,2.370844967663288116e-02,1.659365147352218628e-01,1.120208874344825745e-01,-3.386503458023071289e-01,-1.167704984545707703e-01,1.792682558298110962e-01,4.498040676116943359e-02,-9.254293888807296753e-02,3.798940777778625488e-02,3.795788809657096863e-02,9.456646442413330078e-02,1.200934797525405884e-01,-4.575478285551071167e-02,1.935915835201740265e-02,1.227425560355186462e-01,2.146307229995727539e-01,3.383270502090454102e-01,2.291902452707290649e-01,3.613801300525665283e-01,5.625177174806594849e-02,2.029486447572708130e-01,2.316397428512573242e-02,1.441661715507507324e-01,1.764978021383285522e-01,-4.992310702800750732e-02,-1.906815469264984131e-01,1.020923852920532227e-01,-1.340829730033874512e-01,-1.489200890064239502e-01,-1.914706826210021973e-01,-1.675747931003570557e-01,2.035114020109176636e-01,1.873988807201385498e-01,-1.371041238307952881e-01,1.722509860992431641e-01,-5.139721930027008057e-02,1.103649809956550598e-01,-1.902716308832168579e-01,5.099198222160339355e-02,-1.419043838977813721e-01,-1.076606661081314087e-01,-8.257763832807540894e-02,-3.341888189315795898e-01,-1.363914757966995239e-01,-8.066578209400177002e-02,-8.075559139251708984e-02,-4.698427021503448486e-02,6.046643108129501343e-02,7.401391863822937012e-02,-2.221695631742477417e-01,-8.325818181037902832e-02,-2.262042015790939331e-01,1.319034993648529053e-01,1.815294772386550903e-01,1.173913031816482544e-01,-1.076200380921363831e-01,2.223247848451137543e-02,2.051326334476470947e-01,1.245883703231811523e-01,1.799641251564025879e-01,-2.097665816545486450e-01,2.100125253200531006e-01,-2.484556436538696289e-01,6.194497272372245789e-02,-1.748071759939193726e-01,-1.314046829938888550e-01,-8.157827705144882202e-02,1.390202492475509644e-01,1.595792323350906372e-01,-4.003639891743659973e-02,-2.773783355951309204e-02,6.564960628747940063e-02,2.500493228435516357e-01,3.880818188190460205e-02,-9.039753675460815430e-02,-6.057835370302200317e-02,7.959025353193283081e-02
-9.655581414699554443e-02,-2.427424341440200806e-01,-3.524372354149818420e-02,-6.940705329179763794e-02,4.566183313727378845e-02,1.721186563372612000e-02,-2.062494307756423950e-01,1.812115013599395752e-01,-1.251729279756546021e-01,3.328619897365570068e-02,-9.504689276218414307e-02,-3.291024267673492432e-02,1.481920331716537476e-01,-4.135962948203086853e-02,-6.542125344276428223e-02,-1.690869964659214020e-02,2.305124141275882721e-02,1.069212704896926880e-02,9.252060204744338989e-02,-4.201218485832214355e-02,2.745180726051330566e-01,-4.643880203366279602e-02,-4.582484439015388489e-02,4.667843878269195557e-02,2.655511908233165741e-02,-3.938323855400085449e-01,-1.135942712426185608e-01,-1.634207367897033691e-01,-1.814831793308258057e-01,9.733479470014572144e-02,-1.374091207981109619e-01,-2.130952924489974976e-01,6.080608069896697998e-02,-3.689923137426376343e-02,-5.587644409388303757e-06,8.233164995908737183e-02,1.346382200717926025e-01,-8.063016086816787720e-02,3.975265920162200928e-01,-1.394919157028198242e-01,-4.029107838869094849e-02,9.578295797109603882e-02,5.881385877728462219e-02,7.842887862352654338e-05,-4.468742012977600098e-02,7.222962379455566406e-02,-2.020476758480072021e-01,-1.044940277934074402e-01,1.915634050965309143e-02,4.011046290397644043e-01,-3.029303550720214844e-01,-7.526183966547250748e-03,-1.960951983928680420e-01,1.241050735116004944e-01,-9.854712337255477905e-02,4.752388969063758850e-02,-1.946915499866008759e-02,-8.391000330448150635e-02,8.760161697864532471e-02,2.430008053779602051e-01,-1.851401031017303467e-01,4.108681157231330872e-02,1.497031003236770630e-01,-9.193341434001922607e-02,-5.972610414028167725e-02,-6.492957472801208496e-02,-9.181910753250122070e-02,-1.842906475067138672e-01,-7.018797099590301514e-02,7.678765058517456055e-02,9.222641587257385254e-02,1.021720618009567261e-01,7.136508077383041382e-02,9.318643808364868164e-02,-3.224932849407196045e-01,5.059222131967544556e-02,3.728818893432617188e-02,6.452864408493041992e-02,1.046607717871665955e-01,-2.254770696163177490e-01,-2.066455632448196411e-01,-7.901799865067005157e-03,-1.497381180524826050e-01,-1.682603359222412109e-01,-8.812817931175231934e-02,-1.668927073478698730e-01,4.551341831684112549e-01,3.096817620098590851e-02,-2.691279947757720947e-01,9.494782239198684692e-02,2.444558031857013702e-02
2.160826921463012695e-01,-1.323642954230308533e-02,-2.596206068992614746e-01,2.447355538606643677e-01,5.486186221241950989e-02,1.500288546085357666e-01,1.217864155769348145e-01,1.267099827527999878e-01,-2.653959989547729492e-01,1.054016407579183578e-02,1.558837890625000000e-01,-6.472022831439971924e-02,-2.471754252910614014e-01,1.341158151626586914e-01,5.152208730578422546e-02,-3.281560912728309631e-02,3.565535694360733032e-02,3.959033638238906860e-02,-2.865385636687278748e-02,-7.302448153495788574e-02,-6.673723459243774414e-02,3.655543085187673569e-03,-1.139477565884590149e-01,-6.693416088819503784e-02,3.184707164764404297e-01,-2.348546385765075684e-01,1.105173677206039429e-01,-9.203319996595382690e-02,-1.071859523653984070e-02,1.597457826137542725e-01,-5.267709493637084961e-02,8.950223773717880249e-02,3.484602570533752441e-01,-3.205771744251251221e-01,-2.558797001838684082e-01,1.501515600830316544e-02,5.694952607154846191e-02,1.323982328176498413e-01,2.350152283906936646e-01,3.396906703710556030e-02,1.794923096895217896e-02,-2.596501633524894714e-02,-9.960354864597320557e-02,3.165550231933593750e-01,-7.102194428443908691e-02,1.194811891764402390e-03,1.148413345217704773e-01,-2.343951538205146790e-02,2.656580507755279541e-02,-6.803017109632492065e-02,-2.138240784406661987e-01,-2.249820232391357422e-01,-1.899925470352172852e-01,-1.245269030332565308e-01,-5.179214291274547577e-03,-1.952566653490066528e-01,-1.283248811960220337e-01,2.079810947179794312e-01,5.153029784560203552e-02,-1.413853764533996582e-01,1.367799751460552216e-02,5.150992795825004578e-02,1.358003020286560059e-01,1.759979873895645142e-01,-8.986120671033859253e-02,1.209941320121288300e-02,1.489461511373519897e-01,-7.945199310779571533e-02,-1.809359043836593628e-01,1.291551142930984497e-01,-8.627120405435562134e-02,2.099632918834686279e-01,1.843398213386535645e-01,8.663196861743927002e-02,-3.166622668504714966e-02,1.775380410254001617e-02,3.884459659457206726e-02,-3.986977413296699524e-02,-1.451282948255538940e-01,-5.029969848692417145e-03,2.284602969884872437e-01,7.760550081729888916e-02,1.408396754413843155e-03,2.924472652375698090e-02,-1.068979352712631226e-01,2.249807864427566528e-01,-8.210455626249313354e-02,-5.223387852311134338e-02,-9.217860549688339233e-02,2.093560248613357544e-01,1.357182115316390991e-01
-5.354236811399459839e-03,1.127531602978706360e-01,-2.178958617150783539e-02,1.793163716793060303e-01,1.434579938650131226e-01,1.067907810211181641e-01,2.066128849983215332e-01,1.298669725656509399e-01,5.310841277241706848e-02,2.713483944535255432e-02,4.538020584732294083e-03,-6.937067955732345581e-02,1.182748526334762573e-01,-1.849146187305450439e-01,3.952051326632499695e-02,9.558091312646865845e-02,-4.401742219924926758e-01,-9.822648949921131134e-03,7.579386979341506958e-02,3.063509648200124502e-04,-9.964416176080703735e-02,7.440374791622161865e-02,-9.457018226385116577e-02,-1.772929728031158447e-01,-6.214742735028266907e-02,-2.872386202216148376e-02,-3.479762747883796692e-02,1.133164837956428528e-01,-1.529271751642227173e-01,-8.362584561109542847e-02,1.660378128290176392e-01,-1.831620186567306519e-02,3.767082095146179199e-02,-4.317813366651535034e-02,-3.004197776317596436e-01,-1.083219274878501892e-01,-8.788657933473587036e-02,1.103985458612442017e-01,6.139151751995086670e-02,2.110862545669078827e-02,-1.549882888793945312e-01,-3.901100158691406250e-02,3.095906227827072144e-02,-8.507413417100906372e-02,-5.789741873741149902e-02,-1.879250556230545044e-01,2.017579972743988037e-01,1.642571091651916504e-01,-2.311133146286010742e-01,6.797785311937332153e-02,1.957400441169738770e-01,-1.410184651613235474e-01,-4.252449795603752136e-02,-1.588291376829147339e-01,-1.553273759782314301e-02,3.721016347408294678e-01,2.528392337262630463e-02,9.721590578556060791e-02,-1.146285682916641235e-01,1.623285114765167236e-01,-2.717501521110534668e-01,-9.508232027292251587e-02,-5.343325063586235046e-02,7.512848824262619019e-02,-1.432113051414489746e-01,2.031378298997879028e-01,8.610786497592926025e-02,1.675104051828384399e-01,-9.843397140502929688e-02,-1.382968272082507610e-03,-1.598535850644111633e-02,-1.219877973198890686e-01,-1.803547516465187073e-02,9.469333291053771973e-02,5.521672312170267105e-03,-9.121296554803848267e-02,-1.558493971824645996e-01,4.922979325056076050e-02,3.715433925390243530e-02,1.206920668482780457e-01,-3.689299821853637695e-01,9.136752039194107056e-02,-2.892704904079437256e-01,-1.789613068103790283e-02,-4.045803844928741455e-02,1.223136186599731445e-01,3.157910332083702087e-02,-6.048016250133514404e-02,-1.585691273212432861e-01,-7.600196450948715210e-02,-1.228432804346084595e-01
7.019898295402526855e-02,-4.011488556861877441e-01,1.531186699867248535e-01,1.814564317464828491e-01,-3.289929032325744629e-02,-2.094625085592269897e-01,-1.885086670517921448e-02,-1.818505972623825073e-01,-3.338576480746269226e-02,-2.093521654605865479e-01,6.268408615142107010e-03,-2.377006858587265015e-01,-4.553405940532684326e-02,1.294773817062377930e-01,-3.524357080459594727e-02,-1.525372415781021118e-01,1.074476283974945545e-03,7.877521216869354248e-02,8.209026604890823364e-02,-9.778757393360137939e-02,6.602121144533157349e-02,-2.457320503890514374e-02,7.967799901962280273e-02,1.583534628152847290e-01,8.947931230068206787e-02,1.153537482023239136e-01,2.062918990850448608e-02,2.789703011512756348e-01,4.506996273994445801e-02,1.786000281572341919e-01,-5.701727047562599182e-02,-1.109516993165016174e-01,3.390496075153350830e-01,-1.052716933190822601e-02,1.558629721403121948e-01,2.775604724884033203e-01,-2.075265161693096161e-02,-1.436155140399932861e-01,-1.552931964397430420e-01,8.481121063232421875e-02,-4.008556529879570007e-02,2.028303295373916626e-01,-1.995794624090194702e-01,-1.195239126682281494e-01,5.975368991494178772e-02,-4.438730180263519287e-01,2.429867535829544067e-02,1.324592232704162598e-01,-7.585106790065765381e-02,-6.092980131506919861e-02,-2.086720466613769531e-01,1.542690396308898926e-01,-2.593711391091346741e-02,-6.816009990870952606e-03,-2.318248450756072998e-01,-2.903761565685272217e-01,1.861294545233249664e-02,3.025619983673095703e-01,-1.943432725965976715e-02,1.333451718091964722e-01,3.720498876646161079e-03,-2.441363632678985596e-01,-2.500063180923461914e-01,-1.822654344141483307e-02,-2.133774608373641968e-01,-1.902907043695449829e-01,5.181887745857238770e-02,-1.516552921384572983e-02,8.615298569202423096e-02,-1.410738974809646606e-01,-1.437457054853439331e-01,-1.905339956283569336e-01,-8.964965492486953735e-02,2.277861535549163818e-02,-8.980578184127807617e-02,3.893433213233947754e-01,2.884792387485504150e-01,-8.057862520217895508e-03,6.047546118497848511e-02,-1.824199259281158447e-01,-2.506505846977233887e-01,2.859983220696449280e-02,-1.578632295131683350e-01,-2.604432404041290283e-03,2.426642179489135742e-01,-2.942546643316745758e-02,1.840246021747589111e-01,2.872664630413055420e-01,8.271833509206771851e-02,-3.017600774765014648e-01,1.621268838644027710e-01
-1.443583667278289795e-01,2.125898897647857666e-01,-1.024000346660614014e-01,-2.267333418130874634e-01,-1.423929184675216675e-01,-2.536320127546787262e-02,8.597782254219055176e-02,-1.648473590612411499e-01,-1.541538983583450317e-01,3.201615810394287109e-02,-8.015746623277664185e-02,-1.398489028215408325e-01,-3.168681859970092773e-01,-1.217735633254051208e-01,-5.901749059557914734e-02,7.586240768432617188e-02,-3.040983974933624268e-01,-1.937259584665298462e-01,3.851016238331794739e-02,1.222356129437685013e-02,-1.374295055866241455e-01,-2.656531333923339844e-01,-2.090225368738174438e-01,-7.012183964252471924e-02,8.303373306989669800e-02,1.668340861797332764e-01,-1.024904921650886536e-01,-1.689387708902359009e-01,1.411320418119430542e-01,8.646531403064727783e-02,3.717000409960746765e-02,-3.120788335800170898e-01,-7.979257404804229736e-02,-1.780515462160110474e-01,-2.113495171070098877e-01,1.142470836639404297e-01,-1.116572842001914978e-01,-1.709194779396057129e-01,1.034306176006793976e-02,-1.888994127511978149e-01,5.346780642867088318e-02,-1.941965669393539429e-01,-2.994963526725769043e-02,-1.834682375192642212e-01,-1.547624468803405762e-01,4.039045423269271851e-02,-1.116342376917600632e-02,9.501858614385128021e-03,9.297811985015869141e-02,-7.244604080915451050e-02,4.797709640115499496e-03,-2.526075839996337891e-01,-1.585246473550796509e-01,-1.632540524005889893e-01,1.024155039340257645e-02,-1.469849199056625366e-01,3.243464976549148560e-02,1.691643297672271729e-01,-3.890703991055488586e-02,-2.373637557029724121e-01,-3.460851609706878662e-01,-6.129299104213714600e-02,-5.876769497990608215e-02,8.417771197855472565e-03,-3.373851999640464783e-02,-7.823815196752548218e-02,4.856521263718605042e-03,2.384872287511825562e-01,1.076206490397453308e-01,8.173670619726181030e-02,-1.486027613282203674e-02,-2.741746604442596436e-01,-4.580523818731307983e-02,-1.152828261256217957e-01,6.925465911626815796e-02,1.674313656985759735e-02,-5.832489207386970520e-02,1.797907613217830658e-02,-1.628863438963890076e-02,-1.143358200788497925e-01,6.853668391704559326e-02,-9.447211772203445435e-02,4.201235249638557434e-02,2.407183637842535973e-03,1.312244981527328491e-01,-1.056762412190437317e-01,8.980858325958251953e-02,6.586895138025283813e-02,9.948465973138809204e-02,7.084679789841175079e-03,-1.240423470735549927e-01
1.213643252849578857e-01,-2.999438047409057617e-01,9.177494049072265625e-02,-3.706106543540954590e-02,7.427412271499633789e-02,1.324998289346694946e-01,3.316334784030914307e-01,1.436606943607330322e-01,1.075555533170700073e-01,1.589057743549346924e-01,1.315345019102096558e-01,-1.256173402070999146e-01,7.571363449096679688e-02,5.649606883525848389e-02,6.803475320339202881e-02,2.573690116405487061e-01,-1.008438915014266968e-01,1.680556088685989380e-01,-1.946009695529937744e-02,1.921547949314117432e-02,1.040553376078605652e-01,-2.900599539279937744e-01,-3.389990925788879395e-01,7.197514176368713379e-02,-3.407625854015350342e-02,-5.359556525945663452e-02,6.962786614894866943e-02,-2.951222062110900879e-01,-2.926364075392484665e-03,-4.254418238997459412e-02,-4.622813314199447632e-02,2.997952401638031006e-01,7.850974053144454956e-02,7.276823371648788452e-02,1.362390965223312378e-01,-1.217236071825027466e-01,1.209944412112236023e-01,-1.246124729514122009e-01,-6.887780129909515381e-02,6.825549155473709106e-02,-9.629949182271957397e-02,-1.658171713352203369e-01,2.004299871623516083e-02,-2.944042384624481201e-01,1.893731206655502319e-01,-1.111419275403022766e-01,-1.230359077453613281e-01,-1.048685312271118164e-01,-3.332307338714599609e-01,1.027553342282772064e-03,-1.119230017066001892e-01,-2.189090698957443237e-01,2.766473293304443359e-01,-3.535738959908485413e-02,-4.746113717555999756e-02,1.216728687286376953e-01,2.153832837939262390e-02,-8.116590231657028198e-02,1.577024906873703003e-01,-9.262868762016296387e-02,4.720944445580244064e-03,2.984803915023803711e-01,-7.849276065826416016e-02,2.161386609077453613e-01,9.956441819667816162e-02,1.468169838190078735e-01,-9.887204319238662720e-02,1.225823983550071716e-01,1.621959209442138672e-01,-4.118354618549346924e-02,1.536846011877059937e-01,5.294657777994871140e-03,5.110642686486244202e-02,1.394333988428115845e-01,7.795700430870056152e-02,6.701328605413436890e-02,-3.398030996322631836e-02,-6.906890124082565308e-02,3.195326030254364014e-01,-9.270109981298446655e-02,4.076769202947616577e-02,-2.136472612619400024e-01,2.243151664733886719e-01,-5.062881112098693848e-02,-1.177336871623992920e-01,1.566680669784545898e-01,-1.330777108669281006e-01,-2.152763456106185913e-01,-2.430491894483566284e-01,-1.393590867519378662e-01,3.579059615731239319e-02
