5.359560251235961914e-01,1.588600501418113708e-02,-9.248472750186920166e-02,-4.401018619537353516e-01,5.942551493644714355e-01,2.470955550670623779e-01,3.924469053745269775e-01,-1.127948388457298279e-01,-4.367130994796752930e-01,1.267066121101379395e+00,6.181638836860656738e-01,-1.961925476789474487e-01,-2.100996077060699463e-01,-6.359078288078308105e-01,-2.257608026266098022e-01
-1.978746801614761353e-01,-1.521519273519515991e-01,-1.226348653435707092e-01,-5.290116071701049805e-01,-9.916377663612365723e-01,-4.018009901046752930e-01,-2.426044493913650513e-01,6.669783592224121094e-02,-3.254863619804382324e-01,3.995370268821716309e-01,2.239447534084320068e-01,-2.739487588405609131e-01,-6.022569537162780762e-01,-5.928285717964172363e-01,-4.342698454856872559e-01
-6.700528860092163086e-01,-3.556116521358489990e-01,4.911260008811950684e-01,-2.992056906223297119e-01,2.655519843101501465e-01,4.801817238330841064e-02,-3.360572755336761475e-01,-5.981560423970222473e-02,4.930101931095123291e-01,-4.997984468936920166e-01,-7.327494025230407715e-02,5.485463738441467285e-01,1.025873571634292603e-01,2.093186229467391968e-01,7.186682820320129395e-01
1.659848988056182861e-01,-8.689948171377182007e-02,1.395355612039566040e-01,-3.096294775605201721e-02,1.008451223373413086e+00,-9.180148132145404816e-03,1.166893839836120605e+00,2.522484166547656059e-03,6.009961944073438644e-03,7.345373928546905518e-02,-8.621376752853393555e-02,6.050306558609008789e-01,-2.321402132511138916e-01,-4.231773614883422852e-01,7.534083444625139236e-03
-1.643699109554290771e-01,2.812796235084533691e-01,4.722496867179870605e-01,-3.418320119380950928e-01,-8.210303634405136108e-02,-2.055703550577163696e-01,5.123440641909837723e-03,1.206116974353790283e-01,-1.045226216316223145e+00,-3.260970711708068848e-01,7.626130580902099609e-01,-4.635904729366302490e-02,1.945376843214035034e-01,-4.934356212615966797e-01,-6.133080124855041504e-01
5.002030730247497559e-01,-1.112655103206634521e-01,5.443462133407592773e-01,-3.841031715273857117e-02,5.980068445205688477e-02,1.402453333139419556e-01,8.795957267284393311e-02,-1.534058153629302979e-01,2.495467215776443481e-01,-3.005504906177520752e-01,9.726962447166442871e-01,5.399590730667114258e-01,1.685661822557449341e-01,-1.872109472751617432e-01,-3.008610010147094727e-01
-1.603789627552032471e-01,3.183202445507049561e-01,1.097334697842597961e-01,1.924080997705459595e-01,-5.428373813629150391e-01,-3.506280183792114258e-01,-7.524767518043518066e-02,-7.504071108996868134e-03,2.291111797094345093e-01,6.892680525779724121e-01,-1.004905104637145996e+00,-4.073297679424285889e-01,-7.243964821100234985e-02,-4.194055497646331787e-01,-1.238667871803045273e-02
-5.999929085373878479e-02,-3.727282881736755371e-01,3.868269622325897217e-01,-4.197641611099243164e-01,6.678187102079391479e-02,-4.107447266578674316e-01,3.863295912742614746e-01,-1.492405030876398087e-02,1.356073170900344849e-01,-2.623415291309356689e-01,-7.837486267089843750e-01,6.326978206634521484e-01,5.861940979957580566e-01,4.138832688331604004e-01,-2.401081472635269165e-01
-3.667607307434082031e-01,2.078593373298645020e-01,3.528966605663299561e-01,3.573095425963401794e-02,-6.493570804595947266e-01,-1.966371387243270874e-01,-3.135657310485839844e-01,-4.948265105485916138e-02,6.845367550849914551e-01,-3.354786038398742676e-01,-3.960165679454803467e-01,-7.814569771289825439e-02,-9.136047214269638062e-02,2.621838748455047607e-01,-1.042691525071859360e-02
-3.456991910934448242e-01,-1.916545033454895020e-01,-1.110059991478919983e-01,4.909895062446594238e-01,9.031036496162414551e-02,9.304121881723403931e-02,-3.908055722713470459e-01,4.906772077083587646e-01,-2.765907347202301025e-01,-2.722641527652740479e-01,1.250282377004623413e-01,2.392619699239730835e-01,4.432928860187530518e-01,4.158444404602050781e-01,-1.876430213451385498e-01
2.292475104331970215e-01,1.246473658829927444e-02,5.216160416603088379e-01,-2.574562132358551025e-01,-2.600790187716484070e-02,-9.972149729728698730e-01,-5.303692817687988281e-01,-3.561505079269409180e-01,9.796267747879028320e-02,-3.082575201988220215e-01,3.187263309955596924e-01,7.846099138259887695e-02,1.083427816629409790e-01,7.145870923995971680e-01,1.999944746494293213e-01
5.347779765725135803e-02,3.939906358718872070e-01,4.465775489807128906e-01,1.076278686523437500e-01,-5.961762070655822754e-01,-2.213985286653041840e-02,2.180848270654678345e-01,-8.443699479103088379e-01,-3.030783236026763916e-01,5.298272147774696350e-02,-4.232898652553558350e-01,4.652701318264007568e-01,2.022302895784378052e-02,9.319328516721725464e-02,3.172252774238586426e-01
-4.738857150077819824e-01,2.065716981887817383e-01,4.053571224212646484e-01,3.624896109104156494e-01,-8.016239404678344727e-01,5.612530112266540527e-01,5.543154478073120117e-01,4.774183034896850586e-01,-2.041375488042831421e-01,1.331775039434432983e-01,-2.565217614173889160e-01,1.702782064676284790e-01,9.472258090972900391e-01,-4.627859592437744141e-02,2.359005659818649292e-01
2.789625823497772217e-01,5.350262522697448730e-01,4.255010187625885010e-02,-9.944026172161102295e-02,1.188596338033676147e-01,-1.876614093780517578e-01,-4.124296903610229492e-01,1.234932988882064819e-01,3.180580735206604004e-01,2.034422606229782104e-01,3.949107229709625244e-01,-5.208794400095939636e-02,-5.934242606163024902e-01,4.493143856525421143e-01,-2.928285598754882812e-01
1.157311443239450455e-02,-1.773516833782196045e-01,-5.917254090309143066e-01,-6.438294649124145508e-01,-3.902283310890197754e-01,-1.332698464393615723e-01,3.739405274391174316e-01,1.461974680423736572e-01,-2.872706055641174316e-01,3.624309599399566650e-02,-1.080653369426727295e-01,1.247772295027971268e-02,2.109921723604202271e-01,2.264435589313507080e-01,-2.430614084005355835e-01
