2.224811315536499023e-01,-3.365872800350189209e-02,6.367526017129421234e-03,1.069987192749977112e-01,1.755342483520507812e-01,-4.446356743574142456e-02,-1.264127790927886963e-01,-9.159809350967407227e-02
-4.332802444696426392e-02,-3.672296181321144104e-02,-5.054079368710517883e-02,1.251217126846313477e-01,-5.193084850907325745e-02,-3.365848213434219360e-02,2.239247858524322510e-01,-6.258241087198257446e-02
1.346451789140701294e-02,1.065856814384460449e-01,-1.029996946454048157e-01,2.862328886985778809e-01,4.636198282241821289e-02,-1.512152999639511108e-01,-2.051483988761901855e-01,-5.623675882816314697e-02
-5.229027569293975830e-02,-1.169134024530649185e-02,-9.788815677165985107e-02,1.119152009487152100e-01,-1.040318682789802551e-01,8.701846748590469360e-02,-1.522251032292842865e-02,-9.677886962890625000e-02
-1.683620512485504150e-01,-2.164187654852867126e-02,4.461020603775978088e-02,-2.505564391613006592e-01,-3.979340195655822754e-02,-2.860975861549377441e-01,3.118257224559783936e-01,-8.258078247308731079e-02
-6.223880127072334290e-02,5.871548503637313843e-02,-9.368458762764930725e-03,8.099638670682907104e-02,9.073410928249359131e-02,-9.934975206851959229e-02,8.121667057275772095e-02,-1.628740131855010986e-01
-3.085030708461999893e-03,6.756331026554107666e-02,1.461639162153005600e-02,1.328023076057434082e-01,-5.199527367949485779e-02,5.411613360047340393e-02,4.225745797157287598e-02,-3.110715746879577637e-01
1.489450782537460327e-01,-2.602286934852600098e-01,-1.193934231996536255e-01,6.039176136255264282e-02,-3.193406760692596436e-02,6.383267790079116821e-02,-3.750111162662506104e-01,-2.892616391181945801e-02
9.581086039543151855e-02,-1.075814217329025269e-01,-2.453853338956832886e-01,1.609519124031066895e-01,-2.679913640022277832e-01,1.385765820741653442e-01,1.464721001684665680e-02,7.206984609365463257e-02
-1.937521845102310181e-01,-1.289994120597839355e-01,5.858694389462471008e-02,-4.385236278176307678e-02,7.015536725521087646e-02,4.371661320328712463e-02,1.011057943105697632e-01,4.103439301252365112e-02
7.018317282199859619e-02,7.624018937349319458e-02,-8.964715898036956787e-02,-1.318093985319137573e-01,-7.000894844532012939e-02,-2.862033247947692871e-02,2.406505495309829712e-02,9.678187966346740723e-02
3.033736022189259529e-03,9.374078363180160522e-02,6.717673689126968384e-02,3.900856897234916687e-02,-5.703105032444000244e-02,1.047139838337898254e-01,4.625936970114707947e-02,2.126252651214599609e-01
-1.460360586643218994e-01,9.301288053393363953e-03,-8.213508874177932739e-02,-1.031213179230690002e-01,2.197543978691101074e-01,-9.298897534608840942e-02,1.091248765587806702e-01,8.081613481044769287e-02
-1.025603413581848145e-01,4.658025801181793213e-01,-5.075494945049285889e-02,-2.479621022939682007e-02,1.367768198251724243e-01,2.495821416378021240e-01,1.956629306077957153e-01,9.468375705182552338e-03
2.459009438753128052e-01,-1.930458471179008484e-02,3.908353671431541443e-02,1.649203747510910034e-01,-2.878856100142002106e-02,9.916072711348533630e-03,6.407919526100158691e-02,-1.066525429487228394e-01
8.926212042570114136e-02,-9.485054016113281250e-02,-1.747465729713439941e-01,-1.607979834079742432e-01,-1.652326434850692749e-01,-4.409086331725120544e-02,1.917949877679347992e-02,-1.377385407686233521e-01
-1.185087412595748901e-01,3.255809545516967773e-01,-1.655617505311965942e-01,8.987469971179962158e-02,6.570361554622650146e-02,-2.036389112472534180e-01,2.172436863183975220e-01,-1.026764363050460815e-01
1.568045169115066528e-01,-4.405700415372848511e-02,-1.166281402111053467e-01,2.140463329851627350e-04,-5.621240474283695221e-03,5.335274618119001389e-03,3.677930310368537903e-02,1.512089371681213379e-01
6.414621323347091675e-02,8.034444600343704224e-02,-1.274981796741485596e-01,7.925830036401748657e-02,6.259062886238098145e-02,-1.758910417556762695e-01,-1.556532382965087891e-01,1.172368451952934265e-01
1.024359092116355896e-01,-1.670369356870651245e-01,-8.471189439296722412e-02,-1.611652784049510956e-02,-1.757684797048568726e-01,-1.562639772891998291e-01,-8.639057725667953491e-02,1.311382651329040527e-01
3.082200326025485992e-02,-1.515012327581644058e-02,-2.787084877490997314e-02,1.734428405761718750e-01,-2.838385663926601410e-02,2.864345349371433258e-02,-1.427994966506958008e-01,2.618493139743804932e-02
6.236645393073558807e-03,3.073787130415439606e-02,2.350603044033050537e-02,2.404087409377098083e-02,-7.638145238161087036e-02,-1.841945797204971313e-01,-1.128039583563804626e-01,-1.060641929507255554e-01
8.101902902126312256e-02,5.271264538168907166e-02,1.233328208327293396e-01,8.239282667636871338e-02,1.244946345686912537e-01,-2.030101865530014038e-01,-6.063600070774555206e-03,7.248028367757797241e-02
-6.574616581201553345e-02,-4.022601619362831116e-02,-9.791200049221515656e-03,-1.976903229951858521e-01,1.610098034143447876e-01,4.285888001322746277e-02,-3.184857666492462158e-01,-1.735893078148365021e-02
5.274512246251106262e-02,-8.657444268465042114e-02,5.146910250186920166e-02,-6.727331876754760742e-02,-1.416601389646530151e-01,1.615578867495059967e-02,1.668694242835044861e-02,-1.765427738428115845e-01
3.027454018592834473e-01,-8.014079928398132324e-02,-1.418214440345764160e-01,-1.058581098914146423e-02,1.587474644184112549e-01,1.394805759191513062e-01,6.528643518686294556e-02,-5.093774199485778809e-02
-1.213598549365997314e-01,-9.108056128025054932e-02,2.753038108348846436e-01,-2.727652788162231445e-01,2.305819988250732422e-01,5.491646006703376770e-03,2.136341482400894165e-02,-1.056262478232383728e-01
-1.216361224651336670e-01,-2.995052002370357513e-02,-1.610486954450607300e-01,-8.455900102853775024e-02,1.970723457634449005e-02,-1.391539722681045532e-02,5.099073797464370728e-02,7.061370462179183960e-02
-1.054061874747276306e-01,1.095874980092048645e-01,8.622536063194274902e-02,-8.032885193824768066e-02,-1.517422646284103394e-01,-1.429076641798019409e-01,-6.009813398122787476e-02,-8.857057243585586548e-02
