1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
1.1733758,1.1616809,1.1744262,1.1566257,1.1649799,1.2144666,1.248362,1.2947996,1.3567237,1.381686,1.3557003,1.3194433,1.2998501,1.2390354,1.2345613,1.2536755,1.2741634,1.3006039,1.2992674,1.305491,1.2974749,1.2557441,1.2278606,1.2221423,1.2076206,1.1783087,1.1795865,1.1739949,1.1686094,1.1764185,1.1650807,1.1787786,1.1584854,1.1607444,1.1719298,1.153551,1.1714911,1.1546884,1.1554611,1.1689839,1.164382,1.1498407,1.1665648,1.1495088,1.1411219,1.1499443,1.1525766,1.1374869,1.133403,1.1552789,1.1671064,1.166855,1.1613156,1.1381204,1.145838,1.1426824,1.1613398,1.1557155,1.1633395,1.1451198,1.1383194,1.151693,1.151858,1.1789384,1.1466365,1.1574938,1.1674069,1.1494379,1.1561106,1.1690712,1.1499162
1.073926,1.4097433,1.8285911,2.7138107,3.6896763,4.5792236,5.4182315,6.5403347,6.7857018,6.542476,5.604984,5.0156765,4.0111423,3.4726381,2.6326568,2.0496678,1.7169135,1.4015001,1.3053788,1.2606012,1.0372893,1.1414548,1.1092728,1.0802405,1.0821943,0.9220411,0.86317366,0.89364696,0.90591174,0.8816113,0.93584394,0.89860326,0.86815464,0.8827408,0.89045006,0.85794616,0.8575147,0.980787,0.918425,0.8925854,0.8137712,0.93864214,0.8132941,0.88842887,0.9195033,0.87412554,0.87050694,0.89554167,0.8999589,0.8813284,0.917653,0.8956596,0.87313896,0.8789336,0.83705944,0.85223895,0.89781487,0.87424123,0.8796358,0.92037296,0.8681771,0.89330435,0.89571494,0.90670127,0.9252768,0.8572458,0.8528871,0.8924747,0.8853336,0.847863,0.85676366
2.5152001,2.6103468,2.6671174,2.7518,3.009686,3.308493,3.47087,3.7413108,3.9686127,3.9684765,3.8493197,3.667096,3.48536,3.1997793,2.9760058,2.7862504,2.610906,2.4855666,2.4212675,2.4472132,2.527141,2.434863,2.5663745,2.5533934,2.5574076,2.5155735,2.5105247,2.5092943,2.521563,2.5289514,2.5379956,2.5445538,2.5187132,2.5096538,2.490756,2.49277,2.4857962,2.535073,2.5144703,2.551494,2.520944,2.5483823,2.5313365,2.4796214,2.5136952,2.5095918,2.506416,2.4815173,2.476649,2.502736,2.4972765,2.5426261,2.5340753,2.4832842,2.4989476,2.4795713,2.5314941,2.5218005,2.5097425,2.4820402,2.4756465,2.4894438,2.4999259,2.5313063,2.510043,2.5220518,2.5053024,2.543979,2.4900644,2.501309,2.5077024
1.2398453,1.3112133,1.5119606,1.8856648,2.3737886,3.1828396,3.8942559,4.8712153,5.3984494,5.5639696,5.199459,4.6710396,4.0504856,3.3040025,2.5724635,1.9636642,1.6364895,1.4361151,1.3217268,1.282945,1.2884399,1.2893718,1.2912732,1.3003298,1.3091695,1.2704303,1.2580823,1.250602,1.2503998,1.2702395,1.2696029,1.2443641,1.2455779,1.2472321,1.2503124,1.243609,1.2356194,1.2751856,1.2754713,1.257569,1.2500688,1.2652594,1.2449055,1.2466381,1.2564194,1.24383,1.2402723,1.2464862,1.2395347,1.2475612,1.2419307,1.2399559,1.2366272,1.2297871,1.2214754,1.2369328,1.2589903,1.2363044,1.2523615,1.235272,1.2294022,1.2362612,1.2326219,1.2586001,1.2596183,1.2546544,1.2376398,1.2503226,1.247365,1.2520332,1.2435637
1.4883358,1.4740902,1.5473533,1.6065634,1.7086575,1.8708571,2.0163734,2.1705098,2.3136005,2.3797798,2.3040993,2.1845505,2.0846052,1.899052,1.7863793,1.6794045,1.6131722,1.5843357,1.5526584,1.5445538,1.5667791,1.5358138,1.5233654,1.5242991,1.5162276,1.4943553,1.489089,1.4850689,1.4831202,1.4889678,1.477918,1.488525,1.4696755,1.4763275,1.4884005,1.4670912,1.4861501,1.4679694,1.471138,1.4803513,1.4806385,1.4592409,1.4780084,1.4701694,1.4560049,1.4585367,1.4682038,1.4467517,1.4395562,1.4740043,1.4806119,1.4784602,1.4710007,1.4544586,1.4545124,1.455492,1.4724739,1.463805,1.4772676,1.452014,1.4477404,1.4654765,1.4586055,1.4876896,1.4578339,1.4799784,1.4778628,1.4620064,1.466391,1.4876995,1.4624498
1.0953767,1.0981919,1.1344109,1.1550277,1.1911488,1.3103174,1.3813297,1.4777004,1.549163,1.5636499,1.512282,1.4377087,1.3730788,1.263124,1.2059618,1.1788855,1.176145,1.1816432,1.1694403,1.1790483,1.188212,1.1476924,1.1240785,1.1286365,1.1220526,1.0974987,1.0982064,1.0936363,1.0875838,1.0998985,1.0881548,1.0977048,1.0805094,1.0825392,1.0961819,1.0782093,1.0948337,1.0790038,1.0831094,1.0937767,1.0902042,1.0759987,1.0936493,1.0739688,1.0671041,1.076777,1.0779747,1.0653642,1.0622358,1.0798427,1.0892909,1.0875378,1.0822871,1.0615951,1.0701034,1.0681106,1.0862323,1.0790273,1.0886126,1.070912,1.0617783,1.0741798,1.0752506,1.1006955,1.0730525,1.0801922,1.0878114,1.0717862,1.0804127,1.0919348,1.073662
7.744327,7.721187,7.771888,7.7700567,7.976246,7.856439,8.032428,7.8945765,7.956426,8.051122,7.8509293,7.9478173,7.937707,7.951233,7.9106407,8.065732,8.06371,8.136739,8.178933,8.247136,8.292228,8.240954,8.338058,8.275318,8.199558,8.131654,8.272071,8.237638,8.197441,8.219218,8.166402,8.36801,8.288591,8.316086,8.195444,8.248992,8.243524,8.212547,8.196669,8.298529,8.222234,8.295243,8.304724,8.317379,8.226443,8.318797,8.215416,8.244136,8.237016,8.245508,8.307244,8.344583,8.275485,8.321065,8.228643,8.224534,8.245776,8.342491,8.269369,8.242662,8.255222,8.264019,8.255086,8.308839,8.230679,8.223715,8.273484,8.307196,8.260579,8.232021,8.256273
3.4586654,4.021644,4.854843,5.5035753,6.3052254,7.6527123,8.72512,9.9959955,10.652501,10.830488,11.078668,10.869596,10.540643,9.691467,9.054732,8.2653,7.658738,6.744562,6.057554,5.4616666,5.1268907,4.102108,3.6579525,3.4095762,3.2796357,3.2259517,3.1659665,3.1395276,3.1117568,3.1239645,3.09615,3.1600003,3.143941,3.138088,3.1954718,3.1654358,3.2031767,3.0996566,3.1450093,3.2197895,3.2016819,3.1325142,3.2138734,3.1604388,3.1222978,3.2059827,3.1925502,3.1428592,3.1418548,3.1802342,3.1502538,3.186376,3.1361556,3.135661,3.168893,3.1435256,3.1825376,3.1798139,3.182836,3.1196115,3.1214414,3.1218805,3.1216745,3.146509,3.1348472,3.1441326,3.0974195,3.1339939,3.1191905,3.1370165,3.1372747
1.0535684,1.0942446,1.14748,1.2671674,1.4834852,1.6899567,1.8752675,2.2042472,2.4998915,2.6561449,2.597398,2.5925443,2.541844,2.3573463,2.1268606,1.8969741,1.7017889,1.5936946,1.5208718,1.4328878,1.3111764,1.3079267,1.2634082,1.2095672,1.1715502,1.1117324,1.1085558,1.075372,1.0735868,1.0879679,1.1004708,1.0699382,1.0712868,1.063973,1.0363528,1.0562016,1.035048,1.0905681,1.0914382,1.0661168,1.0565842,1.085693,1.0444671,1.0431592,1.0727885,1.0575374,1.0487463,1.0600059,1.0541602,1.0497215,1.0393159,1.0667851,1.0616342,1.0414238,1.0413063,1.0586864,1.0888155,1.0639325,1.0600551,1.0380293,1.0590172,1.0510644,1.048167,1.0757576,1.0752947,1.0712092,1.0673332,1.082662,1.0670137,1.064165,1.0719845
2.5173678,2.5832705,2.5677092,2.6120136,2.709884,2.797262,2.8926637,3.0187807,3.0970647,3.0413988,2.9833615,2.865275,2.7600787,2.6341612,2.5817351,2.5223475,2.4660692,2.4287157,2.4307687,2.4839628,2.5135818,2.557442,2.5594194,2.5816715,2.579213,2.584224,2.5545566,2.55764,2.5621037,2.5736408,2.5891497,2.5223162,2.5500073,2.540305,2.5608692,2.5543861,2.5607743,2.5575736,2.5644479,2.5494277,2.5578017,2.5372388,2.546847,2.558726,2.5655508,2.5539832,2.5350266,2.546335,2.535895,2.5667775,2.5600467,2.5198874,2.527521,2.5386677,2.5311217,2.5414329,2.5508485,2.534142,2.5658298,2.5174432,2.5175014,2.5208075,2.5167654,2.5519266,2.5223641,2.5552182,2.5158885,2.5318003,2.5290477,2.5336576,2.5350223
