6.673835217952728271e-02,-3.142083883285522461e-01,-3.859538435935974121e-01,1.359236538410186768e-01,-1.873184740543365479e-02,3.206710219383239746e-01,2.571292519569396973e-01,-1.160744950175285339e-01,1.124327257275581360e-02,1.556106656789779663e-01,-1.932327151298522949e-01,-1.221104264259338379e-01,-2.251582592725753784e-01,-3.555694967508316040e-02,2.313602119684219360e-01,-3.472522199153900146e-01,-6.272711157798767090e-01,5.481216311454772949e-01
-3.338719904422760010e-01,-1.075813397765159607e-01,-3.296446204185485840e-01,-3.475463017821311951e-02,3.228128254413604736e-01,1.916958019137382507e-02,1.750907003879547119e-01,-1.693428307771682739e-01,3.137976229190826416e-01,1.209644507616758347e-02,-1.749837547540664673e-01,-4.079362452030181885e-01,-3.399687409400939941e-01,4.060401767492294312e-02,1.331001520156860352e-01,-2.127542942762374878e-01,3.770475089550018311e-01,1.838005930185317993e-01
-2.349472045898437500e-01,1.145002394914627075e-01,3.630066290497779846e-02,3.515636324882507324e-01,9.120554476976394653e-02,3.669878840446472168e-01,8.541230112314224243e-02,-4.290688335895538330e-01,-9.913988411426544189e-02,-4.506709873676300049e-01,4.670133888721466064e-01,1.496285796165466309e-01,-1.401985138654708862e-01,-1.053066458553075790e-02,2.561668865382671356e-02,-2.099306136369705200e-01,-1.418852955102920532e-01,2.876686453819274902e-01
3.942834213376045227e-02,-2.423514872789382935e-01,-5.578823089599609375e-01,-1.857957690954208374e-01,1.481453478336334229e-01,-3.019645810127258301e-02,-1.053309068083763123e-01,-2.640595138072967529e-01,4.417107999324798584e-01,5.645728483796119690e-02,-3.352030813694000244e-01,-4.749596491456031799e-02,-2.206810563802719116e-01,-1.835715607739984989e-03,-6.754534840583801270e-01,-3.619374632835388184e-01,4.709145128726959229e-01,8.506116271018981934e-02
3.516691327095031738e-01,-3.044554293155670166e-01,-1.810312271118164062e-01,1.765695214271545410e-02,1.742008030414581299e-01,3.144564107060432434e-02,-6.848754286766052246e-01,-1.804916560649871826e-01,6.778009235858917236e-02,3.135856688022613525e-01,-3.917438685894012451e-01,-3.003630042076110840e-01,4.226739704608917236e-01,3.576304018497467041e-01,-1.470541805028915405e-01,1.786517798900604248e-01,1.803884655237197876e-01,-3.663831576704978943e-02
-3.360297679901123047e-01,3.245699703693389893e-01,-4.636445268988609314e-02,1.109319701790809631e-01,2.783569097518920898e-01,9.093298763036727905e-02,-1.527755334973335266e-02,-2.927061021327972412e-01,-3.350791931152343750e-01,-2.254707068204879761e-01,-7.567340880632400513e-02,-3.421624302864074707e-01,-1.361629664897918701e-01,9.890539199113845825e-02,-3.465273380279541016e-01,-1.310507804155349731e-01,-2.943667769432067871e-01,-2.765724621713161469e-02
2.576584741473197937e-02,3.707269206643104553e-02,1.471608132123947144e-01,-1.859701052308082581e-02,-5.800339952111244202e-02,-4.726232588291168213e-01,7.841542959213256836e-01,1.186403036117553711e-01,-3.815745934844017029e-02,2.694754600524902344e-01,-3.604169487953186035e-01,-1.489509344100952148e-01,4.544760882854461670e-01,6.334659457206726074e-02,-1.149714961647987366e-01,-1.318985819816589355e-01,-1.183445751667022705e-01,-2.364896088838577271e-01
2.533994615077972412e-01,-2.462925612926483154e-01,5.481736660003662109e-01,-2.088379710912704468e-01,1.098879501223564148e-01,3.071068227291107178e-01,4.064338505268096924e-01,-2.781597077846527100e-01,-3.569156527519226074e-01,2.437008321285247803e-01,1.724231690168380737e-01,5.704017356038093567e-02,2.967452704906463623e-01,-1.569516509771347046e-01,-3.502585366368293762e-02,7.430674880743026733e-02,-2.362375706434249878e-01,2.092930376529693604e-01
2.395747303962707520e-01,9.610447287559509277e-01,-7.986468076705932617e-02,3.620759844779968262e-01,-5.515906587243080139e-02,6.981624364852905273e-01,-6.410270333290100098e-01,-3.377557098865509033e-01,-4.333256483078002930e-01,-8.532895892858505249e-02,-1.168635934591293335e-01,-1.799436472356319427e-02,3.115680515766143799e-01,-1.204923167824745178e-01,-8.944740146398544312e-02,5.651620626449584961e-01,-3.785991668701171875e-01,1.250989884138107300e-01
2.008270472288131714e-01,-5.004985928535461426e-01,-9.550293534994125366e-02,4.682249128818511963e-01,-2.227395176887512207e-01,-4.964402616024017334e-01,-1.605253852903842926e-02,-4.431191682815551758e-01,-3.033574484288692474e-02,6.340854167938232422e-01,3.384748995304107666e-01,-2.433932945132255554e-02,4.654393792152404785e-01,2.994170486927032471e-01,4.628228396177291870e-02,-2.751505672931671143e-01,-1.835424900054931641e-01,-2.351212650537490845e-01
2.795216441154479980e-01,8.967259526252746582e-02,-2.692833542823791504e-01,-3.742569386959075928e-01,-3.173262774944305420e-01,4.731513261795043945e-01,5.688307061791419983e-02,1.401354223489761353e-01,3.266882896423339844e-01,-2.643539905548095703e-01,2.237358596175909042e-03,1.081997394561767578e+00,-4.403991624712944031e-02,1.078106742352247238e-02,-1.977079063653945923e-01,7.420191168785095215e-01,3.373367488384246826e-01,-3.760533034801483154e-02
-9.849981218576431274e-02,-1.015182614326477051e+00,-9.730513556860387325e-04,-1.610720306634902954e-01,2.082915604114532471e-01,1.828266978263854980e-01,9.172787070274353027e-01,5.663178116083145142e-02,7.716407179832458496e-01,2.408446669578552246e-01,-2.104020118713378906e-01,3.052792251110076904e-01,-9.679500013589859009e-02,2.421526014804840088e-01,-2.673136293888092041e-01,-2.246832847595214844e-01,6.576527357101440430e-01,5.480021610856056213e-02
2.707681655883789062e-01,-1.813703626394271851e-01,5.670683458447456360e-03,-1.868596524000167847e-01,9.992407262325286865e-02,4.221937656402587891e-01,-7.221776247024536133e-02,1.789036244153976440e-01,-4.167362675070762634e-02,-1.892879605293273926e-01,1.703696995973587036e-01,-3.642659187316894531e-01,5.127770081162452698e-02,-1.095381155610084534e-01,-4.752973467111587524e-02,-2.246636748313903809e-01,3.455098345875740051e-02,4.772962033748626709e-01
8.607924729585647583e-02,6.416981220245361328e-01,2.278152704238891602e-01,7.385700345039367676e-01,6.312816590070724487e-02,1.924633085727691650e-01,-3.668268024921417236e-01,2.537193000316619873e-01,-2.725719213485717773e-01,-2.449848502874374390e-01,-6.739187240600585938e-02,4.653265774250030518e-01,3.540235459804534912e-01,-1.477574259042739868e-01,2.509606182575225830e-01,3.131195604801177979e-01,-2.211565077304840088e-01,4.513422250747680664e-01
-1.067905947566032410e-01,2.013292759656906128e-01,-1.826574802398681641e-01,-2.628901787102222443e-02,3.444615602493286133e-01,2.619056403636932373e-01,-7.916608825325965881e-03,1.446972787380218506e-01,-4.915767163038253784e-02,-3.274723291397094727e-01,2.310425192117691040e-01,7.059459686279296875e-01,-7.109678387641906738e-01,5.357771366834640503e-02,-9.929934889078140259e-02,-4.459572434425354004e-01,2.031813412904739380e-01,-9.423570334911346436e-02
2.368879877030849457e-02,-3.800115883350372314e-01,3.636786341667175293e-01,-6.162092089653015137e-01,-2.313043922185897827e-01,6.288745254278182983e-02,-5.691803693771362305e-01,-7.189091295003890991e-02,-3.962584435939788818e-01,1.048005670309066772e-01,-3.229121565818786621e-01,3.538004308938980103e-02,-8.547759056091308594e-02,2.313741296529769897e-01,1.939427703619003296e-01,-1.023823469877243042e-01,1.871230900287628174e-01,6.282042264938354492e-01
-2.414587438106536865e-01,5.155817046761512756e-02,-3.141761124134063721e-01,3.481428623199462891e-01,2.805813848972320557e-01,4.880337119102478027e-01,-1.429726034402847290e-01,-2.934488356113433838e-01,6.917994618415832520e-01,-9.012907743453979492e-02,-1.931242942810058594e-01,-3.777664154767990112e-02,-6.743435561656951904e-02,4.184287488460540771e-01,3.233628813177347183e-03,6.245180219411849976e-02,5.439823865890502930e-02,1.586011201143264771e-01
-1.748224943876266479e-01,3.566048443317413330e-01,-1.193710118532180786e-01,-2.220139205455780029e-01,1.130143105983734131e-01,-9.825659543275833130e-02,-5.113780498504638672e-01,-1.685820370912551880e-01,3.820050880312919617e-02,-8.667455613613128662e-02,3.862573578953742981e-02,-4.923196434974670410e-01,-2.884274534881114960e-02,-1.253521069884300232e-02,7.938061952590942383e-01,-3.792296350002288818e-01,-1.151287630200386047e-01,-1.576329916715621948e-01
1.111533880233764648e+00,-2.809446454048156738e-01,4.832433164119720459e-02,-5.757735297083854675e-02,-4.046942889690399170e-01,3.800726234912872314e-01,6.874445676803588867e-01,-2.415688484907150269e-01,1.603412814438343048e-02,-1.909897029399871826e-01,-1.647315621376037598e-01,-4.696530103683471680e-01,-7.873103767633438110e-02,6.066033989191055298e-02,6.258983910083770752e-02,9.920975565910339355e-02,3.505645096302032471e-01,7.315677404403686523e-01
-1.841486990451812744e-01,8.541553020477294922e-01,-2.294727116823196411e-01,1.779816597700119019e-01,4.933698475360870361e-01,-3.710214048624038696e-02,-1.564338207244873047e-01,-4.867641627788543701e-01,1.550410538911819458e-01,3.773038983345031738e-01,2.121008485555648804e-01,3.418489396572113037e-01,2.000692486763000488e-01,1.267462670803070068e-01,1.617513895034790039e-01,3.734249621629714966e-02,9.729680418968200684e-02,-1.399419363588094711e-02
-1.107170060276985168e-01,-2.384711951017379761e-01,-2.190863192081451416e-01,-2.240644693374633789e-01,3.992302119731903076e-01,-1.087305620312690735e-01,2.769632339477539062e-01,-2.137190848588943481e-02,4.598990455269813538e-02,3.201228678226470947e-01,1.943365335464477539e-01,-2.823390960693359375e-01,-2.079788595438003540e-01,-4.490992724895477295e-01,3.816819190979003906e-01,-4.426024258136749268e-01,-3.445374071598052979e-01,-6.449659913778305054e-02
-6.497912108898162842e-02,1.642966270446777344e-01,-1.209658533334732056e-01,-2.030772119760513306e-01,-2.494589835405349731e-01,-2.816094160079956055e-01,5.699332952499389648e-01,1.455965489149093628e-01,4.645060896873474121e-01,1.591097563505172729e-01,-1.919778287410736084e-01,2.709097862243652344e-01,-1.117465421557426453e-01,-2.632010877132415771e-01,-4.170498251914978027e-01,-5.756085738539695740e-03,2.723504900932312012e-01,-7.844533771276473999e-02
