1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
1.0494967,1.07359,1.1022948,1.0378387,1.0945985,1.2070816,1.1862106,1.5127923,1.3802155,1.6249253,1.5164982,1.6175203,1.3379173,1.2352614,1.1464492,1.1872983,1.097014,1.22413,1.1759366,1.0303246,1.1616856,1.1508881,1.0866274,1.13163,1.1497891,1.14747,1.0962663,1.1347008,1.1171304,1.0564255,1.1360406,1.1125729,1.1271869,1.1215593,1.1238368,1.1103029,1.1219388,1.1245701,1.1353669,1.113629,1.0271957,1.1201388,1.1289281,1.1229104,1.1600627,1.1234896,1.1229513,1.096549,1.1230198,1.1205189,1.1029058,1.1049241,1.1183518,1.1188853,1.1223729,1.1211163,1.1363205,1.2742038,1.1189678,1.0522872,1.1185244,1.0927181,1.1190599,1.1151202,1.1247909,1.115562,1.1200132,1.115068,1.1171973,1.1191185,1.1113995
0.8957969,0.96277696,1.15593,1.7563655,2.2806492,2.9778397,4.393115,4.7049317,6.0962644,6.3183265,6.5054865,6.251821,6.1691628,5.513921,4.705164,3.4933174,3.2147698,2.1455667,1.6776569,1.6610193,1.0529339,0.95559436,1.0079803,0.886548,0.8381289,0.8150289,0.8344883,0.8012209,0.8026196,0.8316452,0.78472304,0.7964767,0.78854,0.7895456,0.78654635,0.79057926,0.7856776,0.78673184,0.7828939,0.7889872,0.8305856,0.7876123,0.78310174,0.784497,0.76576126,0.7833707,0.78135186,0.7914845,0.7799367,0.780529,0.78614545,0.7871123,0.7808328,0.7801816,0.7790255,0.7795011,0.77603143,0.6549659,0.7792299,0.80656874,0.7797802,0.7894485,0.7796864,0.783179,0.7814611,0.7806324,0.7797219,0.7812765,0.7822681,0.77758306,0.7816936
2.443963,2.4979002,2.6068847,2.7029202,2.8910956,3.1580405,3.3455083,3.7976582,3.8068836,4.131582,4.02178,4.11488,3.7572417,3.5548604,3.3377433,3.2251415,3.0615094,3.022541,2.8555593,2.6737185,2.6364903,2.585718,2.537166,2.5357296,2.5317104,2.5180287,2.4741118,2.498258,2.4823542,2.431848,2.492174,2.4771013,2.4862504,2.4803188,2.4807327,2.4715667,2.4796257,2.4818246,2.490533,2.4734232,2.4006817,2.4782786,2.4839196,2.4795675,2.507939,2.478989,2.4782474,2.4576395,2.478313,2.4756773,2.4615514,2.4628818,2.4742186,2.4738846,2.4768312,2.475504,2.4884398,2.5621142,2.4727328,2.4163067,2.47206,2.4506898,2.4738095,2.4698057,2.4777565,2.469622,2.473387,2.470226,2.4714622,2.4725983,2.4661076
1.2735332,1.3373159,1.5009987,1.8854871,2.2353842,2.6945276,3.3966467,3.7913556,4.347734,4.6469455,4.647298,4.610132,4.3432746,3.9603188,3.512928,2.9551835,2.7474093,2.2275536,1.9050239,1.8214133,1.4437653,1.3603617,1.3799138,1.2955319,1.259412,1.2381991,1.2387065,1.221855,1.2177645,1.2231234,1.2075984,1.2112585,1.2084658,1.2074887,1.2054448,1.2052348,1.2042803,1.20588,1.2057339,1.2047272,1.2123798,1.2053621,1.2038822,1.2034564,1.1979399,1.2025082,1.2006574,1.2016176,1.199532,1.1992077,1.1988801,1.2001818,1.1989064,1.1983942,1.1984489,1.198428,1.199894,1.1247708,1.1974337,1.2000884,1.1977072,1.1982468,1.1980156,1.1996143,1.2009294,1.1975727,1.1981015,1.1981422,1.1994519,1.1960895,1.1972541
1.5251068,1.5659143,1.6409605,1.680164,1.8155923,2.0235493,2.134273,2.5437129,2.5029984,2.8086758,2.696282,2.7947853,2.4558458,2.2838006,2.1124914,2.056543,1.9223014,1.9406894,1.818132,1.6584655,1.6770633,1.6419258,1.5919975,1.6047782,1.608077,1.5989414,1.5559381,1.5827403,1.5669887,1.5170758,1.5791639,1.5615498,1.572375,1.5671812,1.5682863,1.5575395,1.5666054,1.5691035,1.5779554,1.559961,1.4885472,1.5653526,1.5719197,1.5670322,1.5959797,1.5670339,1.5661465,1.5447062,1.5659945,1.5636979,1.5491152,1.5509597,1.5619317,1.5620676,1.5649974,1.5638684,1.5768356,1.6621484,1.5616239,1.5061079,1.561229,1.5398679,1.5620927,1.5589249,1.5671883,1.5587492,1.562568,1.55873,1.5606054,1.5614179,1.5552139
0.9959622,1.0239816,1.0674927,1.0516087,1.1329913,1.2729291,1.3042978,1.6410735,1.5527872,1.8096031,1.704799,1.7999264,1.511393,1.3873271,1.2735087,1.2742858,1.1752065,1.2478354,1.174073,1.0388803,1.1103534,1.0907624,1.0398197,1.0663446,1.0763894,1.0715653,1.029709,1.058864,1.0438837,0.9948319,1.0579247,1.0391601,1.0507807,1.0460806,1.0476719,1.0364852,1.0459083,1.0483202,1.057115,1.0391625,0.9693126,1.0446132,1.0516177,1.046601,1.0760354,1.0469724,1.0462396,1.0247561,1.0461067,1.0440421,1.029573,1.0314536,1.0422059,1.0425924,1.0454415,1.0444285,1.0570531,1.1561911,1.0425571,0.9883676,1.0422558,1.0212425,1.0426794,1.0397645,1.0478777,1.0398135,1.0435313,1.0394534,1.0414357,1.0424693,1.036364
10.38405,10.287282,10.0146,9.033687,8.654303,8.33228,7.565458,7.9682918,7.253172,7.511548,7.3033304,7.5228004,7.1515756,7.2470064,7.3971453,8.036505,8.007785,9.045576,9.461693,9.1525755,10.340052,10.517099,10.278089,10.635265,10.777172,10.827367,10.682468,10.838641,10.814553,10.621855,10.887922,10.840709,10.870275,10.851129,10.859017,10.846633,10.868116,10.862989,10.890977,10.853208,10.568708,10.85936,10.878292,10.866126,10.989403,10.8701105,10.88135,10.8205805,10.887844,10.882333,10.845983,10.83678,10.881719,10.880469,10.885444,10.882987,10.912691,11.55566,10.877387,10.680398,10.87194,10.802845,10.8775425,10.852597,10.865283,10.865206,10.87137,10.864174,10.857312,10.885973,10.856022
3.9152312,4.0493946,4.437097,5.476858,6.1911902,6.9692397,8.408857,8.542931,9.727676,9.777028,9.9595995,9.729705,9.793492,9.36147,8.729421,7.557527,7.300121,5.962961,5.317118,5.34404,4.2184806,4.0221457,4.1560254,3.8805602,3.763042,3.710174,3.7754169,3.6829894,3.6967158,3.788781,3.6451216,3.6897578,3.6604593,3.6635547,3.6545074,3.675952,3.6561272,3.6552513,3.6409435,3.6690629,3.8010483,3.6604757,3.643663,3.6517813,3.592929,3.6475825,3.644868,3.6835628,3.6430085,3.644662,3.668102,3.6666963,3.6476533,3.6446154,3.6402442,3.6413198,3.62505,3.2886112,3.6405735,3.733329,3.640948,3.675725,3.6432385,3.6493757,3.638837,3.6445758,3.6397736,3.648023,3.6462767,3.6377962,3.649332
0.7994167,0.827401,0.87714136,0.9006779,0.99483377,1.1466453,1.2232411,1.5437526,1.5051577,1.7562742,1.6621907,1.744957,1.4681177,1.3319731,1.2033149,1.1663007,1.0680604,1.0870389,0.9987135,0.8847126,0.90350235,0.87947357,0.843208,0.8538037,0.85720986,0.8511538,0.82004744,0.83978266,0.8280199,0.7921582,0.83732986,0.82350016,0.83200014,0.8284632,0.8294489,0.82083994,0.82787085,0.8299569,0.8365112,0.8228546,0.7718544,0.82708997,0.8322327,0.8283314,0.8494792,0.8285682,0.827725,0.8117333,0.8274147,0.82588905,0.81499857,0.8166687,0.8244302,0.82471365,0.8268296,0.8261131,0.83572966,0.89838517,0.824654,0.78471804,0.82451653,0.80893606,0.8247267,0.8229377,0.8292228,0.8226695,0.825519,0.82237715,0.8241558,0.8243742,0.82004833
2.4185839,2.4622304,2.5364373,2.5231678,2.65232,2.8578062,2.9185166,3.3732493,3.269938,3.595787,3.4659503,3.5832334,3.21342,3.0483809,2.8833723,2.8727093,2.725841,2.8179994,2.708414,2.506061,2.5984058,2.5670333,2.49392,2.5293422,2.541143,2.5328982,2.4731092,2.5139806,2.4938955,2.423031,2.5125191,2.4892018,2.5036392,2.4962378,2.497948,2.4847236,2.4966292,2.4991431,2.5112205,2.4877408,2.38586,2.4943957,2.503161,2.4971044,2.5385838,2.4969664,2.4966269,2.4675896,2.4970665,2.4937396,2.4742804,2.475823,2.491716,2.4916832,2.4956923,2.4939759,2.511156,2.6506739,2.4908216,2.4128711,2.4899156,2.4603922,2.4917724,2.4860332,2.4965613,2.4866052,2.4915843,2.4869084,2.4883792,2.491144,2.4818988
