1.588383615016937256e-01,-3.934375569224357605e-02,-1.221411377191543579e-01,-2.182839252054691315e-02,-7.976327091455459595e-02,-1.944353729486465454e-01,6.118782609701156616e-02,1.104023903608322144e-01,-1.810377836227416992e-01,2.064556628465652466e-02
-2.273041941225528717e-02,5.124824494123458862e-02,-1.853842735290527344e-01,-1.051867939531803131e-02,-5.550367012619972229e-02,-1.307765990495681763e-01,1.112291365861892700e-01,4.548877105116844177e-02,-3.367761150002479553e-02,-7.546033710241317749e-02
2.172927139326930046e-03,-1.164920553565025330e-01,-1.949987262487411499e-01,-3.797734528779983521e-02,3.667327389121055603e-02,-2.363002598285675049e-01,-1.017446815967559814e-02,1.247270591557025909e-02,-9.196082502603530884e-02,5.195620283484458923e-02
-1.246698200702667236e-01,-8.998313918709754944e-03,-1.229260265827178955e-01,-8.565230295062065125e-03,-2.298834733664989471e-02,-1.888712644577026367e-01,3.552626073360443115e-02,-1.342027168720960617e-02,-2.267723437398672104e-03,-2.452258206903934479e-02
4.053784161806106567e-02,-9.596237912774085999e-03,-1.247666850686073303e-01,-5.217948928475379944e-02,-1.122529357671737671e-01,-7.952234894037246704e-02,1.470798105001449585e-01,-9.737499803304672241e-02,1.297612488269805908e-01,4.784683883190155029e-02
-6.390374153852462769e-02,6.294114142656326294e-02,-1.178155988454818726e-01,-2.666203491389751434e-02,5.582490190863609314e-02,-2.004906982183456421e-01,-4.419628903269767761e-02,7.136847823858261108e-02,7.379363477230072021e-02,-1.164663732051849365e-01
8.732578903436660767e-02,9.540867060422897339e-02,-9.960222244262695312e-02,7.006196305155754089e-03,5.665225535631179810e-02,-1.125251650810241699e-01,-4.811371490359306335e-02,-1.012670621275901794e-01,3.493331000208854675e-02,-1.472261082381010056e-02
-5.783092975616455078e-02,2.023568004369735718e-02,-1.138409525156021118e-01,4.416359588503837585e-02,-7.126955687999725342e-02,-1.161540672183036804e-01,2.896153740584850311e-02,1.038173064589500427e-01,-4.812534525990486145e-02,-4.730151221156120300e-02
-4.144628345966339111e-02,-3.428643196821212769e-02,-1.570259034633636475e-01,2.724182792007923126e-02,4.602358117699623108e-02,-1.651090532541275024e-01,9.638057649135589600e-02,-2.056591771543025970e-02,1.596178114414215088e-01,1.127679422497749329e-01
5.407544970512390137e-02,9.663274139165878296e-02,-1.737251579761505127e-01,-4.288425669074058533e-02,1.007323060184717178e-02,-1.444090604782104492e-01,-3.774554282426834106e-02,-5.198329314589500427e-02,9.213185310363769531e-02,-1.341713964939117432e-01
-3.547787666320800781e-02,8.246929943561553955e-02,-2.329874932765960693e-01,8.797444403171539307e-02,-1.152230892330408096e-02,-2.276644706726074219e-01,6.641198694705963135e-02,-2.217917237430810928e-03,-1.286248862743377686e-01,7.379323244094848633e-02
-1.034054532647132874e-01,-2.375573478639125824e-02,-1.138392388820648193e-01,-3.342245891690254211e-02,7.226610928773880005e-02,-1.195314154028892517e-01,-2.393390797078609467e-02,-6.441633403301239014e-02,-1.639248430728912354e-01,-1.395122706890106201e-01
-3.134516766294836998e-03,9.621965885162353516e-02,-1.412316858768463135e-01,7.486987859010696411e-02,4.729901999235153198e-02,-9.792846441268920898e-02,1.228990554809570312e-01,9.656274691224098206e-03,7.122863829135894775e-02,-2.254748158156871796e-02
1.435033697634935379e-02,-4.901931062340736389e-02,-2.218487672507762909e-02,2.726087532937526703e-02,1.716598123311996460e-02,-9.271036088466644287e-02,-6.566882878541946411e-02,-1.311012655496597290e-01,-1.701523512601852417e-01,-6.129500921815633774e-03
-1.123486384749412537e-01,5.183821078389883041e-03,-9.927556663751602173e-02,-4.499731957912445068e-02,7.318452745676040649e-02,-4.849923029541969299e-02,1.179910227656364441e-01,-3.720059990882873535e-02,-8.361726254224777222e-02,1.247555203735828400e-02
8.754351735115051270e-02,-1.460945140570402145e-02,-1.690133363008499146e-01,3.487501293420791626e-02,8.909794688224792480e-02,-1.447687745094299316e-01,-1.036544069647789001e-01,-4.333942010998725891e-02,8.471872657537460327e-03,-6.984077394008636475e-02
7.274263072758913040e-03,8.026140183210372925e-02,-3.264420330524444580e-01,1.065153554081916809e-01,4.849341511726379395e-02,-3.239640295505523682e-01,9.639615565538406372e-02,-6.183211132884025574e-02,-2.022530287504196167e-01,-1.031977459788322449e-01
