1.120678409934043884e-01,-4.370237886905670166e-02,-9.050030261278152466e-03,-2.924359962344169617e-02,1.349932998418807983e-01,-2.215539366006851196e-01,-5.298727750778198242e-02,1.344193369150161743e-01
-9.862034767866134644e-02,3.044060058891773224e-02,-6.955297291278839111e-02,7.827311754226684570e-02,1.737200282514095306e-02,4.699511080980300903e-02,-6.487353891134262085e-02,-1.205524653196334839e-01
-6.406625360250473022e-02,4.125989507883787155e-03,-9.370144456624984741e-02,2.000341564416885376e-01,-3.304311633110046387e-02,1.104846447706222534e-01,-6.715398747473955154e-03,-1.861473731696605682e-02
-3.251696005463600159e-02,-2.428007721900939941e-01,-1.973557285964488983e-02,5.921450257301330566e-02,-7.121818512678146362e-02,4.831670969724655151e-02,-1.734806448221206665e-01,8.010084182024002075e-02
-5.922401323914527893e-02,-2.109453976154327393e-01,-7.709502428770065308e-02,1.965318173170089722e-01,-2.381753027439117432e-01,1.295881867408752441e-01,-1.025901511311531067e-01,-4.972250387072563171e-02
3.624208644032478333e-02,-1.877252012491226196e-01,5.077447369694709778e-02,8.566690236330032349e-02,-1.411774903535842896e-01,-2.417896315455436707e-02,-1.230487879365682602e-02,-2.112981677055358887e-01
-7.860802114009857178e-03,-3.021268248558044434e-01,6.167833507061004639e-02,1.602428108453750610e-01,-1.619628667831420898e-01,-5.559992045164108276e-02,-5.695512890815734863e-02,-1.101204454898834229e-01
-1.022249460220336914e-02,-3.155013918876647949e-01,-6.274256110191345215e-02,2.088543772697448730e-01,5.862568318843841553e-02,-4.666475579142570496e-02,-5.857761576771736145e-02,-8.524086326360702515e-02
2.533227503299713135e-01,-5.372889041900634766e-01,1.135714426636695862e-01,2.236956506967544556e-01,-2.230485901236534119e-02,1.451777498004958034e-04,-1.465658545494079590e-01,-9.121181815862655640e-02
-1.025244742631912231e-01,-4.340068399906158447e-01,-5.452858656644821167e-02,2.238384187221527100e-01,-9.051045775413513184e-02,2.095592021942138672e-01,1.081315129995346069e-01,-1.529479026794433594e-01
-4.902693629264831543e-02,-2.591435909271240234e-01,-1.854805201292037964e-01,3.331092596054077148e-01,-1.043411493301391602e-01,-2.914812862873077393e-01,-1.110628545284271240e-01,-2.167856097221374512e-01
2.233509868383407593e-01,-4.066023826599121094e-01,-1.095278337597846985e-01,3.270759284496307373e-01,-4.120936244726181030e-02,-7.641237974166870117e-02,3.516292572021484375e-02,-3.783234357833862305e-01
2.861001412384212017e-04,-1.303929369896650314e-02,8.559896796941757202e-02,1.869613826274871826e-01,-2.017597667872905731e-02,-6.193835288286209106e-02,-4.592671245336532593e-02,-2.409052550792694092e-01
-2.762339711189270020e-01,-2.377304136753082275e-01,-2.251129038631916046e-02,3.188811838626861572e-01,1.097503602504730225e-01,-9.718673676252365112e-02,-2.980021201074123383e-02,-3.769524991512298584e-01
-1.187888234853744507e-01,2.408316731452941895e-02,2.251741737127304077e-01,1.376811265945434570e-01,6.613145023584365845e-02,1.916663497686386108e-01,2.247804701328277588e-01,-3.590949177742004395e-01
5.500276014208793640e-02,1.029875054955482483e-01,-1.703969389200210571e-01,9.542801231145858765e-02,-1.472185403108596802e-01,9.529282152652740479e-02,-3.248875495046377182e-03,-3.370151221752166748e-01
3.869837895035743713e-02,3.912894055247306824e-02,-7.031915336847305298e-02,7.070594467222690582e-03,2.258530259132385254e-02,-1.637131422758102417e-01,1.678082942962646484e-01,-3.495608568191528320e-01
-9.109431505203247070e-02,1.038138270378112793e-01,3.544217208400368690e-03,1.069756075739860535e-01,-5.863399058580398560e-02,1.164325792342424393e-02,1.484137028455734253e-01,-4.057182967662811279e-01
-4.209786280989646912e-02,1.275158971548080444e-01,-2.864320389926433563e-02,-7.542513310909271240e-02,-1.603470444679260254e-01,1.497262567281723022e-01,-4.160634055733680725e-02,-4.104245603084564209e-01
-1.503700762987136841e-01,-1.192570179700851440e-01,1.427473872900009155e-01,-2.069991081953048706e-02,3.653895854949951172e-02,8.316407352685928345e-02,-1.206586137413978577e-01,-2.386347353458404541e-01
