4.761323705315589905e-02,3.569394350051879883e-01,-2.678901888430118561e-02,-1.728624403476715088e-01,-7.743937522172927856e-02,1.456953585147857666e-01,-2.181081771850585938e-01,3.275637282058596611e-03,3.730609416961669922e-01,3.483181297779083252e-01,3.933155536651611328e-01,1.094485074281692505e-01,-1.365233808755874634e-01,7.704574614763259888e-02,2.746690511703491211e-01,3.464667201042175293e-01,-2.487731277942657471e-01,2.137884944677352905e-01,1.937675923109054565e-01,4.309185445308685303e-01,5.160847306251525879e-01,7.021652162075042725e-02,-1.977418661117553711e-01,4.563454985618591309e-01,-1.071739122271537781e-01,-1.595990806818008423e-01,1.071533039212226868e-01,-1.457920372486114502e-01,3.987084329128265381e-02,3.535502254962921143e-01,9.734790772199630737e-03,-1.526780128479003906e-01,-3.516862094402313232e-01,1.940541565418243408e-01,2.193731516599655151e-01,2.348804287612438202e-02,-1.232406571507453918e-01,2.218648642301559448e-01,-9.423021972179412842e-02,-4.575900733470916748e-01,2.039313912391662598e-01,-1.341215670108795166e-01,-5.845649167895317078e-02,2.837424278259277344e-01,1.071332991123199463e-01,1.339286863803863525e-01,7.985997945070266724e-02,1.800046265125274658e-01,1.589971967041492462e-02,-1.785862296819686890e-01,-3.360437154769897461e-01,-1.813915073871612549e-01,-4.898512661457061768e-01,3.622673749923706055e-01,2.136140316724777222e-01,-2.308451980352401733e-01,-2.981331348419189453e-01,-7.891353219747543335e-02,3.156621456146240234e-01,-9.166729450225830078e-02,1.434995234012603760e-01,6.013866513967514038e-02,-1.584003418684005737e-01,2.880470454692840576e-01,3.514214456081390381e-01,1.862182319164276123e-01,-2.199049443006515503e-01,3.655010163784027100e-01,2.179154902696609497e-01,-2.218577116727828979e-01,-4.560225307941436768e-01
-7.342433333396911621e-01,4.527628421783447266e-01,-2.622140944004058838e-01,1.990998536348342896e-01,1.013866811990737915e-01,2.071688510477542877e-02,-2.347293645143508911e-01,1.533143669366836548e-01,2.378510087728500366e-01,4.781155288219451904e-02,2.907021641731262207e-01,8.278806507587432861e-02,-2.736688554286956787e-01,4.160023033618927002e-01,-7.924575358629226685e-02,-4.497120529413223267e-02,-9.238862246274948120e-02,-5.823048353195190430e-01,-5.261791348457336426e-01,-4.665827453136444092e-01,1.059876009821891785e-01,7.116677612066268921e-02,-1.006932556629180908e-01,-2.547543263062834740e-03,3.655708432197570801e-01,-2.027349323034286499e-01,-1.183454319834709167e-01,-9.592307033017277718e-04,6.760310381650924683e-02,-8.540885895490646362e-02,-2.499080449342727661e-01,2.617101967334747314e-01,-2.830722630023956299e-01,-2.131786048412322998e-01,5.366960540413856506e-02,-1.542076617479324341e-01,1.565571315586566925e-02,1.285036057233810425e-01,-3.437868505716323853e-02,-2.492601573467254639e-01,-1.839417219161987305e-01,-1.504580378532409668e-01,6.563340127468109131e-02,-1.781238019466400146e-01,1.556928455829620361e-01,1.906341910362243652e-01,-4.231087490916252136e-02,3.233817815780639648e-01,4.172236323356628418e-01,1.397509723901748657e-01,-1.012602448463439941e+00,2.962992489337921143e-01,-1.335586905479431152e-01,-2.402454316616058350e-01,3.096911013126373291e-01,3.567818403244018555e-01,-8.465438149869441986e-03,-2.001419812440872192e-01,-3.191566467285156250e-01,1.709542721509933472e-01,-9.390796720981597900e-02,1.914230287075042725e-01,3.843926265835762024e-02,1.534965187311172485e-01,1.175041645765304565e-01,-3.260655701160430908e-01,2.885761484503746033e-02,-4.370284676551818848e-01,2.515931129455566406e-01,-1.155529618263244629e-01,-4.533563554286956787e-01
2.159549444913864136e-01,6.688633561134338379e-02,2.646519243717193604e-01,-1.722862720489501953e-01,2.793176174163818359e-01,-3.756793737411499023e-01,-1.677422225475311279e-01,-2.285165488719940186e-01,-1.732863336801528931e-01,1.382938474416732788e-01,-4.816332161426544189e-01,-1.542762760072946548e-02,1.895165145397186279e-01,-1.468141824007034302e-01,9.998816251754760742e-02,-2.353248596191406250e-01,1.436451822519302368e-01,1.328122317790985107e-01,6.966246664524078369e-02,-2.765640616416931152e-01,2.979106307029724121e-01,2.701257467269897461e-01,3.278869688510894775e-01,-5.782577395439147949e-02,8.860859088599681854e-03,9.629710763692855835e-02,2.817037142813205719e-02,-7.425111532211303711e-02,1.794612556695938110e-01,1.023474037647247314e-01,-1.044195964932441711e-01,1.370839476585388184e-01,2.451179623603820801e-01,9.610365331172943115e-02,-1.148602068424224854e-01,-2.430999130010604858e-01,-7.379732728004455566e-01,-1.612361371517181396e-01,2.709853351116180420e-01,-5.987015366554260254e-01,3.709609434008598328e-02,-1.232407614588737488e-01,3.098625876009464264e-02,-1.655508130788803101e-01,-1.124504655599594116e-01,-4.416289627552032471e-01,2.814377844333648682e-01,-6.309954822063446045e-02,-9.947977215051651001e-02,1.438838839530944824e-01,-1.021785736083984375e-01,-4.852778837084770203e-02,-5.322787165641784668e-01,-3.992472589015960693e-01,-7.145510315895080566e-01,-1.990343332290649414e-01,-3.904500007629394531e-01,-8.015654981136322021e-02,-1.589329391717910767e-01,-1.083467528223991394e-01,-2.485630512237548828e-01,-1.321003865450620651e-02,5.246196873486042023e-03,-2.836663462221622467e-02,1.481079012155532837e-01,2.059856057167053223e-01,3.267350196838378906e-01,3.086443841457366943e-01,5.366631969809532166e-02,5.860969424247741699e-01,-6.496573090553283691e-01
-3.391883075237274170e-01,1.500819921493530273e-01,3.422544598579406738e-01,-2.488546222448348999e-01,-1.767251193523406982e-01,-2.100199460983276367e-01,-2.305341213941574097e-01,-2.231667637825012207e-01,4.343465566635131836e-01,2.029611915349960327e-01,-1.852694712579250336e-02,-5.905686318874359131e-02,1.876790076494216919e-01,-4.282512068748474121e-01,-1.982975052669644356e-03,-8.926107734441757202e-02,-2.074023038148880005e-01,4.762535989284515381e-01,1.739338636398315430e-01,-8.142565190792083740e-02,-4.637706093490123749e-03,2.403004318475723267e-01,3.130182921886444092e-01,-4.213531315326690674e-01,6.047291681170463562e-02,-1.315517872571945190e-01,-1.621710509061813354e-01,2.293149381875991821e-01,-4.291630983352661133e-01,3.876653909683227539e-01,-1.129040643572807312e-01,3.782639279961585999e-02,1.561413556337356567e-01,6.361649632453918457e-01,-1.409767121076583862e-01,5.434008687734603882e-02,-2.591361701488494873e-01,2.721810042858123779e-01,-1.841218173503875732e-01,1.222068909555673599e-02,-2.471806667745113373e-02,6.783500313758850098e-02,-9.013403952121734619e-02,1.444841474294662476e-01,-5.553295835852622986e-02,1.279866844415664673e-01,-5.164399743080139160e-02,8.571359515190124512e-02,-3.923594355583190918e-01,1.524618268013000488e-01,-2.192049324512481689e-01,1.617314666509628296e-01,-1.860508769750595093e-01,-2.761846780776977539e-01,-1.111246794462203979e-01,5.246386304497718811e-02,-4.880320429801940918e-01,3.296024501323699951e-01,-7.088004052639007568e-02,-3.636580705642700195e-02,2.333368360996246338e-01,3.571191430091857910e-02,-5.109719932079315186e-02,8.162532746791839600e-02,1.358100473880767822e-01,-6.623492809012532234e-04,-3.385210037231445312e-02,-4.836903139948844910e-02,4.296933114528656006e-02,3.904992938041687012e-01,2.975587546825408936e-01
4.206408560276031494e-01,-4.506327211856842041e-01,7.951802015304565430e-02,7.766616344451904297e-02,-1.853992044925689697e-01,-3.699544072151184082e-01,1.789613068103790283e-01,-5.828491449356079102e-01,-3.367747366428375244e-01,-2.165855169296264648e-01,6.572753936052322388e-02,1.427314728498458862e-01,1.715736389160156250e-01,-3.485136032104492188e-01,-7.609716057777404785e-02,-4.150855820626020432e-03,5.675558373332023621e-02,-4.056564867496490479e-01,-8.149451613426208496e-01,-2.359156012535095215e-01,1.960451155900955200e-01,2.683478593826293945e-02,-4.770591389387845993e-03,9.844720363616943359e-02,-2.278797328472137451e-01,4.446433857083320618e-02,-7.245156168937683105e-02,-1.376644428819417953e-02,9.096033126115798950e-02,-7.570707798004150391e-02,1.479236222803592682e-02,1.885174512863159180e-01,-1.337108910083770752e-01,1.231732368469238281e-01,-2.236020267009735107e-01,1.498714536428451538e-01,-2.952129542827606201e-01,2.016943693161010742e-02,-1.554587669670581818e-02,2.572419345378875732e-01,-4.841426387429237366e-02,-3.071486055850982666e-01,-3.117790520191192627e-01,-1.855756342411041260e-01,-2.089554816484451294e-02,-3.478033244609832764e-01,1.760003417730331421e-01,-3.453923761844635010e-01,4.072686135768890381e-01,1.599206924438476562e-01,-7.356539368629455566e-02,-8.834142982959747314e-02,1.468961592763662338e-03,1.597909331321716309e-01,-6.311905980110168457e-01,6.997076421976089478e-02,1.360196918249130249e-01,1.193259581923484802e-01,-2.918084859848022461e-01,1.910061091184616089e-01,2.931759953498840332e-01,-2.377896010875701904e-01,3.590508177876472473e-02,2.010838836431503296e-01,-1.221803575754165649e-01,-2.036449760198593140e-01,-1.081434860825538635e-01,-3.332044482231140137e-01,2.678178846836090088e-01,-5.842826515436172485e-02,-7.107359915971755981e-02
-1.999748200178146362e-01,1.197141036391258240e-02,-1.130500659346580505e-01,-8.989578485488891602e-02,-3.231286406517028809e-01,4.387657940387725830e-01,-5.994854569435119629e-01,2.401637136936187744e-01,-1.688683927059173584e-01,-2.839191555976867676e-01,-1.201496571302413940e-01,-1.558349430561065674e-01,-5.439553875476121902e-03,2.233686596155166626e-01,1.846268773078918457e-01,-1.804918646812438965e-01,4.615163430571556091e-02,-4.530335962772369385e-02,-1.316138058900833130e-01,3.392877280712127686e-01,1.052025556564331055e-01,1.664004325866699219e-01,4.697746038436889648e-02,-2.631908953189849854e-01,1.733776032924652100e-01,-2.386837303638458252e-01,2.262411862611770630e-01,5.401269197463989258e-01,-8.956681936979293823e-02,-2.827692627906799316e-01,5.754837393760681152e-01,2.478950843214988708e-02,-2.723348140716552734e-01,4.155274629592895508e-01,1.086268350481987000e-01,-6.550510227680206299e-02,1.637177914381027222e-02,1.603114306926727295e-01,-3.004204034805297852e-01,-1.030493855476379395e+00,-1.131584644317626953e+00,-4.518755897879600525e-02,1.793702542781829834e-01,1.056169942021369934e-01,-1.750373654067516327e-02,5.104076266288757324e-01,4.095197841525077820e-02,2.459809631109237671e-01,5.339480638504028320e-01,3.638544976711273193e-01,-1.417049288749694824e+00,-1.526973694562911987e-01,2.983420193195343018e-01,-1.714230775833129883e-01,3.617658019065856934e-01,-1.135820448398590088e-01,-1.793000288307666779e-02,1.783911883831024170e-01,-5.269562005996704102e-01,-3.069586455821990967e-01,3.009197413921356201e-01,-1.402040570974349976e-01,9.435040503740310669e-02,1.487438082695007324e-01,-5.555346235632896423e-02,3.305157423019409180e-01,1.208457201719284058e-01,3.098421357572078705e-02,2.803956866264343262e-01,-2.082914113998413086e-01,2.409806996583938599e-01
1.553128004074096680e+00,-3.562267720699310303e-01,4.010991379618644714e-02,3.151879608631134033e-01,3.162657842040061951e-02,4.044061005115509033e-01,5.500229820609092712e-02,5.172619819641113281e-01,3.644738793373107910e-01,1.401927769184112549e-01,-1.947795152664184570e-01,3.262408673763275146e-01,-5.347460508346557617e-02,-3.943415880203247070e-01,5.189840197563171387e-01,2.826325297355651855e-01,2.168721854686737061e-01,4.109672904014587402e-01,5.432372093200683594e-01,1.222388222813606262e-01,5.309506654739379883e-01,1.097674220800399780e-01,-2.511088252067565918e-01,6.107032299041748047e-02,-6.996602565050125122e-02,2.654772400856018066e-01,-1.004662662744522095e-01,1.601414680480957031e-01,1.165390536189079285e-01,1.092211306095123291e-01,-1.685488782823085785e-02,1.623824238777160645e-01,5.934688821434974670e-02,1.454777419567108154e-01,3.880512667819857597e-05,1.375774201005697250e-02,7.313846051692962646e-02,1.694925129413604736e-01,1.603916734457015991e-01,-3.927364051342010498e-01,-3.563498258590698242e-01,1.800162345170974731e-01,-1.105702947825193405e-02,1.469054669141769409e-01,-1.628068536520004272e-01,-7.119082212448120117e-01,6.078729629516601562e-01,5.279689431190490723e-01,1.585884094238281250e+00,4.271349683403968811e-02,-3.426627516746520996e-01,-8.134377747774124146e-02,-1.999687552452087402e-01,3.084040582180023193e-01,-4.526217654347419739e-02,2.633097469806671143e-01,1.325862407684326172e-01,8.734135031700134277e-01,-7.281760126352310181e-02,-7.909009605646133423e-02,4.674082994461059570e-02,-4.851940646767616272e-02,1.445896476507186890e-01,-1.166573643684387207e+00,5.618779659271240234e-01,2.551659047603607178e-01,3.098707087337970734e-02,-3.129156678915023804e-02,3.075876235961914062e-01,-2.966768145561218262e-01,-2.002528309822082520e-01
-3.224181476980447769e-03,-3.479190766811370850e-01,-5.107305645942687988e-01,-8.232701569795608521e-02,-1.739888489246368408e-01,2.209521830081939697e-01,-2.517035007476806641e-01,-1.124054074287414551e+00,-3.602673858404159546e-02,1.960419677197933197e-02,1.580816693603992462e-02,1.355929970741271973e-01,-3.749561309814453125e-01,2.972399294376373291e-01,-6.987962126731872559e-01,2.686970122158527374e-02,-2.457507997751235962e-01,1.179070398211479187e-01,3.037207424640655518e-01,-4.361395165324211121e-02,-3.161985874176025391e-01,-5.891465395689010620e-02,3.344115018844604492e-01,-1.991847008466720581e-01,-1.537609249353408813e-01,1.875115782022476196e-01,6.463709473609924316e-02,-3.424767404794692993e-02,-2.699894309043884277e-01,1.577537059783935547e-01,3.869186341762542725e-01,-2.349174022674560547e-01,-1.340008229017257690e-01,-2.494687139987945557e-01,1.802678406238555908e-01,-6.389062851667404175e-02,1.399317234754562378e-01,-2.620060145854949951e-01,1.290064901113510132e-01,-3.214186429977416992e-01,-1.772255152463912964e-01,3.233079239726066589e-02,-2.842959463596343994e-01,-1.764490008354187012e-01,-1.315064430236816406e-01,-1.773332506418228149e-01,-7.529589533805847168e-02,1.023248657584190369e-01,-6.755635738372802734e-01,-2.211221158504486084e-01,-1.760130822658538818e-01,2.933183014392852783e-01,4.349559247493743896e-01,-3.940768241882324219e-01,6.337448954582214355e-02,-9.918179363012313843e-02,-9.077146649360656738e-03,-1.589686870574951172e-01,-2.759385667741298676e-02,-1.292110532522201538e-01,-4.235978703945875168e-03,-3.974263072013854980e-01,-4.787267148494720459e-01,7.636058330535888672e-02,3.214635848999023438e-01,-2.208100408315658569e-01,-5.146173834800720215e-01,-1.379355904646217823e-03,-1.170339882373809814e-01,-2.004737593233585358e-02,-5.405550356954336166e-03
-8.689986914396286011e-02,1.728234142065048218e-01,-5.917344987392425537e-02,-5.466461181640625000e-02,5.795152112841606140e-02,-2.111848443746566772e-02,1.981669515371322632e-01,3.680086135864257812e-01,-1.745626032352447510e-01,5.345034003257751465e-01,-1.527977287769317627e-01,1.223110184073448181e-01,-1.102930009365081787e-01,2.394156903028488159e-01,1.137604340910911560e-01,4.889076352119445801e-01,6.635934114456176758e-02,3.164946138858795166e-01,4.991583228111267090e-01,2.990701496601104736e-01,-6.064473092555999756e-02,-1.855483651161193848e-01,7.060654461383819580e-02,-2.208068966865539551e-01,8.027678728103637695e-02,-5.069243311882019043e-01,-2.633417248725891113e-01,-6.996584683656692505e-02,9.776102006435394287e-02,1.379944197833538055e-02,5.420902371406555176e-02,2.652386426925659180e-01,1.838916093111038208e-01,1.409666985273361206e-01,-1.667994707822799683e-01,-1.455477252602577209e-02,-2.428237944841384888e-01,7.723338156938552856e-02,-3.288275301456451416e-01,2.152897231280803680e-02,-1.589742451906204224e-01,2.301273494958877563e-01,-1.415823549032211304e-01,2.090370468795299530e-02,3.074093163013458252e-01,3.917843699455261230e-01,2.689100205898284912e-01,2.479751557111740112e-01,-4.497729614377021790e-02,3.363878652453422546e-02,3.471290767192840576e-01,-8.347569406032562256e-02,2.931906878948211670e-01,4.845741391181945801e-02,2.525291144847869873e-01,5.897523760795593262e-01,3.483759760856628418e-01,1.857040971517562866e-01,7.696439325809478760e-02,-4.419527575373649597e-02,1.570866852998733521e-01,-4.616282880306243896e-01,5.253490433096885681e-02,-2.940692901611328125e-01,2.704467773437500000e-01,1.983574032783508301e-01,2.991924993693828583e-02,3.785082995891571045e-01,7.024426758289337158e-02,-1.041292399168014526e-01,-1.273968517780303955e-01
1.577004045248031616e-01,1.465792804956436157e-01,2.394681572914123535e-01,-1.337486058473587036e-01,1.689151674509048462e-01,1.279433071613311768e-01,-1.317422538995742798e-01,-6.006245687603950500e-02,-1.168005391955375671e-01,1.339814513921737671e-01,4.606146216392517090e-01,8.618646860122680664e-02,2.591069787740707397e-02,-3.666515946388244629e-01,1.264187246561050415e-01,-1.651362180709838867e-01,8.953876793384552002e-02,9.952618181705474854e-02,-1.274319589138031006e-01,6.664709001779556274e-02,2.328320443630218506e-01,-7.471835613250732422e-02,-1.526804734021425247e-02,2.310288697481155396e-02,7.294715940952301025e-02,1.131172329187393188e-01,4.645432233810424805e-01,1.687050461769104004e-01,-2.919596061110496521e-02,-1.785883158445358276e-01,2.796808183193206787e-01,3.160180151462554932e-02,-2.238678336143493652e-01,8.440649509429931641e-02,1.874267607927322388e-01,-5.398403853178024292e-02,3.898154795169830322e-01,8.829228579998016357e-02,-2.198678106069564819e-01,-3.812159895896911621e-01,-7.085787057876586914e-01,1.872738450765609741e-01,1.692227125167846680e-01,-3.266526162624359131e-01,1.992476284503936768e-01,-2.473195940256118774e-01,1.350309699773788452e-01,2.777292765676975250e-02,-1.639268547296524048e-01,-5.847933292388916016e-01,3.640654087066650391e-01,-3.004522323608398438e-01,3.992496132850646973e-01,-9.954938292503356934e-02,-2.306861132383346558e-01,1.500688046216964722e-01,4.310273528099060059e-01,-1.887084729969501495e-02,-2.977490425109863281e-01,-3.381683528423309326e-01,2.980929315090179443e-01,1.663687974214553833e-01,2.654734551906585693e-01,-3.151816129684448242e-01,6.897635757923126221e-02,-1.356772631406784058e-01,-3.331715241074562073e-02,4.614542424678802490e-01,-3.626643717288970947e-01,1.275891363620758057e-01,1.496853306889533997e-02
