2.654420435428619385e-01,-1.024123907089233398e+00,3.432375788688659668e-01,-3.692213594913482666e-01,9.858296513557434082e-01,-7.162664085626602173e-03,2.626655101776123047e-01,-5.816689133644104004e-01,-2.443609982728958130e-01,-9.720550179481506348e-01
9.575030207633972168e-01,-5.201039314270019531e-01,2.299025356769561768e-01,-4.444195330142974854e-01,-4.241105616092681885e-01,-4.764098525047302246e-01,-3.913484513759613037e-02,-4.854906201362609863e-01,6.621333956718444824e-01,-2.664337754249572754e-01
-1.032749414443969727e+00,3.381155133247375488e-01,3.730774819850921631e-01,-9.529241942800581455e-04,-4.281210601329803467e-01,-4.775564968585968018e-01,-1.486245542764663696e-01,-2.746918797492980957e-01,2.030081152915954590e-01,-3.922660648822784424e-01
-3.512212634086608887e-01,6.061823368072509766e-01,-1.527321897447109222e-02,5.149312019348144531e-01,-3.321433365345001221e-01,1.552726030349731445e-01,1.784745454788208008e-01,-6.449231505393981934e-01,-3.642798960208892822e-01,-5.176340788602828979e-02
2.124434709548950195e-01,-2.412819117307662964e-01,2.658445537090301514e-01,-4.616495072841644287e-01,3.355825543403625488e-01,1.048992350697517395e-01,-6.427627205848693848e-01,8.386765122413635254e-01,-4.329551160335540771e-01,-6.687140464782714844e-01
-1.113355159759521484e-01,-4.314699172973632812e-01,-4.647066295146942139e-01,1.658394187688827515e-01,1.359538137912750244e-01,4.191170632839202881e-02,4.275105297565460205e-01,4.306603595614433289e-02,-4.259887039661407471e-01,8.536232709884643555e-01
7.194965332746505737e-02,-9.499803185462951660e-01,-4.854911565780639648e-01,-2.074919492006301880e-01,1.914776861667633057e-01,5.140647888183593750e-01,2.315225303173065186e-01,1.123060882091522217e-01,-7.192419767379760742e-01,5.177990794181823730e-01
9.557498693466186523e-01,7.138437628746032715e-01,1.561405360698699951e-01,-1.539002954959869385e-01,3.212545812129974365e-01,-8.560941368341445923e-02,5.775712057948112488e-02,6.765959858894348145e-01,-3.194196224212646484e-01,5.974412560462951660e-01
2.023191303014755249e-01,1.723576337099075317e-01,9.366154670715332031e-02,1.844629943370819092e-01,3.362123072147369385e-01,-1.611432880163192749e-01,-3.812609910964965820e-01,-7.382028102874755859e-01,6.928550601005554199e-01,-5.313974618911743164e-01
-3.951868116855621338e-01,-3.513220325112342834e-02,6.364652514457702637e-01,-2.036930322647094727e-01,-9.419956803321838379e-02,-1.421501934528350830e-01,-5.411006212234497070e-01,2.254120856523513794e-01,-2.030212134122848511e-01,1.859950572252273560e-01
