1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
1.1809845,1.2395025,1.2928213,1.365344,1.5023223,1.8369299,2.2557282,2.8029532,3.2039876,3.5947216,3.6028097,3.3570638,3.0807164,2.7307389,2.2200825,1.8311757,1.6426436,1.4655088,1.4039172,1.3733124,1.3259915,1.2974334,1.2885448,1.2569618,1.2271991,1.2130264,1.2072461,1.2108268,1.174629,1.1812322,1.2481194,1.2124109,1.183715,1.1774513,1.1826237,1.2075055,1.2134308,1.1708615,1.1966039,1.1768961,1.1858221,1.2001696,1.1629556,1.1469631,1.1522528,1.1889374,1.1762693,1.1435193,1.1041214,1.1868744,1.1561458,1.1650423,1.1810074,1.1534492,1.1798577,1.1853093,1.1909785,1.1894557,1.1713917,1.1750635,1.189674,1.1730754,1.2168565,1.1886306,1.2228599,1.1545725,1.1599977,1.1741917,1.193359,1.1549592,1.1446574
0.8939155,0.9618015,1.0067403,1.0681858,1.1688244,1.4869123,1.8516685,2.3959103,2.7301393,3.099459,3.1264267,2.8862593,2.6159277,2.310012,1.8173153,1.4956694,1.3307894,1.1426717,1.102962,1.0830183,1.0295035,1.0099688,1.0086123,0.97515684,0.9393867,0.9276703,0.9245454,0.9349277,0.88660115,0.8989742,0.9904308,0.9430222,0.9051273,0.896781,0.90481067,0.9397752,0.94782966,0.89021426,0.9253855,0.89944226,0.91173035,0.93174756,0.8816342,0.86083275,0.86867356,0.91800535,0.900739,0.85831356,0.80704653,0.9155584,0.8745376,0.886686,0.90838635,0.87185025,0.90686965,0.91459286,0.92259264,0.92061985,0.8960507,0.9004047,0.9205297,0.8986842,0.9570952,0.9197163,0.9645773,0.87447315,0.88171625,0.9006371,0.92589676,0.8748652,0.8616935
2.7837765,2.7280173,2.811365,2.9225216,3.24295,3.5279543,4.1211715,4.5485787,5.1965275,5.614985,5.535768,5.3058977,5.054815,4.5605693,4.0906096,3.4359448,3.170126,3.1509643,2.9670532,2.8773088,2.9021158,2.8237557,2.7649271,2.7659547,2.8023274,2.7786322,2.7563365,2.7045693,2.7913554,2.7460284,2.5876274,2.6560903,2.7175224,2.7322357,2.710584,2.6416762,2.628363,2.7305558,2.6640637,2.7063653,2.6826327,2.6444156,2.7343967,2.771384,2.7511175,2.6592352,2.6910324,2.7629106,2.8666275,2.661461,2.7349246,2.7105286,2.669546,2.7344446,2.6720784,2.656249,2.640506,2.6433964,2.6880744,2.6836002,2.6455932,2.6810632,2.5868297,2.6433787,2.579355,2.7222285,2.70858,2.6747856,2.6341195,2.7223337,2.7438183
1.2277356,1.286439,1.3409241,1.4149424,1.5555897,1.8941512,2.3187776,2.8687868,3.2742696,3.66653,3.6737301,3.4274762,3.1503687,2.797185,2.2830043,1.8875948,1.6960108,1.5178041,1.4542092,1.4225948,1.3751947,1.3457179,1.3362741,1.3044343,1.2747091,1.260176,1.2542,1.2573901,1.2214845,1.2278602,1.2940105,1.258616,1.2301668,1.2239155,1.2289486,1.253531,1.2594116,1.2172642,1.2427341,1.2231623,1.232003,1.2462063,1.2093201,1.1934032,1.1986401,1.2349597,1.2224222,1.1898316,1.1506363,1.232889,1.2023878,1.211216,1.2270191,1.1996733,1.2258842,1.2312685,1.2368631,1.2353512,1.2174531,1.2211123,1.2355651,1.2191021,1.2624476,1.2344809,1.2684795,1.2007077,1.2060839,1.2201807,1.2391849,1.2011033,1.1907971
1.5473382,1.5907433,1.6529237,1.7369779,1.9153371,2.2591105,2.7300498,3.2698257,3.7342844,4.1397214,4.12841,3.8813179,3.6040437,3.2138636,2.6941516,2.236473,2.0242684,1.8664082,1.7790805,1.7359366,1.6984849,1.6592494,1.6409757,1.6130366,1.5925705,1.5756962,1.5667225,1.5610663,1.5429159,1.5414234,1.5735369,1.5540946,1.5388808,1.5356418,1.5366534,1.5471767,1.5501441,1.5293962,1.541338,1.530793,1.5348313,1.5411615,1.5228552,1.5143046,1.5158622,1.5336229,1.5276389,1.50972,1.4896649,1.5321401,1.5166756,1.5207314,1.5282377,1.5141447,1.5276377,1.5298522,1.5322101,1.5313475,1.5227004,1.5252502,1.5319016,1.5230398,1.5457714,1.5305707,1.549788,1.5131354,1.5157951,1.5229821,1.5332097,1.5135095,1.5075825
1.1138924,1.1744024,1.2259017,1.296044,1.4252903,1.7564181,2.164197,2.7108407,3.0990052,3.4859362,3.4976623,3.2527814,2.977387,2.6358678,2.128753,1.7536104,1.5700693,1.3907204,1.3337845,1.3054522,1.2568182,1.2302047,1.2229136,1.1909485,1.159903,1.146272,1.1410495,1.1460938,1.1072851,1.1151252,1.1872126,1.1490557,1.118393,1.1116936,1.1174884,1.1445162,1.1508837,1.1051027,1.1328669,1.1118312,1.1214733,1.1370165,1.0970446,1.0800058,1.0858433,1.1252637,1.1116147,1.0767709,1.0347332,1.1231209,1.0901884,1.0997823,1.1169789,1.0874871,1.1157539,1.1216869,1.1278508,1.1262335,1.1067824,1.1106045,1.1263928,1.1086721,1.1555663,1.1254041,1.161859,1.088939,1.0947621,1.109965,1.130437,1.089325,1.078417
10.609213,10.635185,10.645904,10.647362,10.66947,10.680551,10.674223,10.75871,10.742395,10.763862,10.786788,10.767666,10.753938,10.782613,10.714987,10.707389,10.684228,10.685836,10.663053,10.648757,10.689037,10.667375,10.670301,10.674395,10.686376,10.66765,10.68874,10.680513,10.674035,10.702472,10.663991,10.691861,10.715986,10.695672,10.681114,10.682903,10.68709,10.70563,10.698905,10.697152,10.703748,10.71517,10.7162285,10.703313,10.726376,10.70222,10.70454,10.690953,10.654813,10.700123,10.687013,10.699591,10.695221,10.696725,10.69812,10.697805,10.700131,10.70107,10.698609,10.689567,10.6856365,10.698923,10.646841,10.678881,10.667964,10.691826,10.689275,10.69871,10.680164,10.694963,10.663493
3.8310955,3.8046975,3.8911932,4.0036364,4.3043184,4.61456,5.163293,5.6044707,6.145194,6.5119605,6.461985,6.2544894,6.0242853,5.604672,5.139866,4.544567,4.282764,4.2229643,4.053329,3.9686365,3.9817624,3.9056845,3.8542838,3.8468988,3.8704848,3.8441117,3.826575,3.7828171,3.8443136,3.812046,3.691141,3.74347,3.7903628,3.7981663,3.7796128,3.7285063,3.7195022,3.7962787,3.7467177,3.7766988,3.7599158,3.7330735,3.7985651,3.823117,3.8107114,3.7407532,3.7644122,3.8132136,3.8820667,3.7416975,3.7931347,3.7769177,3.746321,3.7931643,3.7484417,3.7368832,3.7249534,3.7271194,3.7595198,3.755678,3.7271812,3.7541492,3.6795974,3.7241125,3.6775243,3.7826095,3.7723196,3.7491422,3.717798,3.7831707,3.7939682
0.8657523,0.93309075,0.9771656,1.0374824,1.1356356,1.4500065,1.8098811,2.3508332,2.6810527,3.0483816,3.0760138,2.8367386,2.5675886,2.264719,1.7757392,1.4592104,1.2967516,1.1101416,1.0717026,1.0523946,0.99923706,0.98028433,0.9792187,0.94609475,0.9105438,0.8990802,0.896073,0.90657634,0.8584458,0.8708383,0.9620884,0.91479784,0.8770336,0.86873794,0.876779,0.91166145,0.91968894,0.8622502,0.8973111,0.87147456,0.88372374,0.9036811,0.85374904,0.83307,0.8408749,0.89003336,0.87282145,0.8306285,0.7796922,0.88760394,0.84676415,0.858853,0.8804814,0.844104,0.878971,0.88667196,0.89465773,0.89269125,0.86820775,0.87253743,0.89260405,0.8708399,0.9290928,0.8918152,0.9365195,0.84675,0.8539622,0.87279916,0.89796823,0.8471335,0.834061
2.7823715,2.7264574,2.8098004,2.9209578,3.2415087,3.5263438,4.1196885,4.546912,5.1952157,5.6137786,5.53444,5.304547,5.053457,4.5589905,4.089119,3.4342341,3.1684036,3.1494713,2.9654694,2.8756852,2.9005775,2.82219,2.763319,2.7643948,2.8008456,2.7771552,2.75484,2.7030184,2.7899485,2.7445605,2.58592,2.6544888,2.7160175,2.7307608,2.7090838,2.6400695,2.6267352,2.7290874,2.6624925,2.7048652,2.6810946,2.6428163,2.7329419,2.7699983,2.7496943,2.6576707,2.6895185,2.761525,2.8654306,2.6599033,2.7334898,2.7090526,2.6680062,2.7330122,2.6705418,2.6546881,2.638923,2.6418169,2.6865654,2.6820846,2.6440187,2.679543,2.5851696,2.6418076,2.5776749,2.7207823,2.7071114,2.6732595,2.6325302,2.7208872,2.74242
