9.848939627408981323e-02,2.883996963500976562e-01,-1.546385288238525391e-01,-1.629204899072647095e-01,6.975727081298828125e-01,-2.791074812412261963e-01,-1.587095856666564941e-01,4.162332117557525635e-01,2.628427445888519287e-01,5.201119929552078247e-02,-3.669557869434356689e-01,5.694284290075302124e-02,1.380333900451660156e-01
7.161260843276977539e-01,1.859232038259506226e-01,-1.831936985254287720e-01,-6.865966320037841797e-02,-4.373716711997985840e-01,-2.743055224418640137e-01,-7.303174585103988647e-02,1.609597206115722656e-01,-1.289286911487579346e-01,8.042566478252410889e-02,-2.718259096145629883e-01,-1.624265015125274658e-01,-7.908415980637073517e-03
-6.402271986007690430e-02,8.587367087602615356e-02,-6.438834965229034424e-02,8.787677623331546783e-03,-5.240646004676818848e-01,-5.483968183398246765e-02,-8.680082857608795166e-03,-9.197978675365447998e-02,-4.807982593774795532e-02,4.174755811691284180e-01,4.880304336547851562e-01,-2.865582108497619629e-01,1.110019087791442871e-01
4.029310941696166992e-01,3.701337873935699463e-01,-1.152552589774131775e-01,9.119344502687454224e-02,-3.372344374656677246e-02,-3.103627860546112061e-01,4.170569777488708496e-02,1.528402864933013916e-01,-7.206083089113235474e-02,2.953721582889556885e-01,-1.641651391983032227e-01,-2.407893985509872437e-01,2.542170286178588867e-01
-6.319375336170196533e-02,4.174806177616119385e-01,1.005672011524438858e-02,1.911787092685699463e-01,1.760273724794387817e-01,-2.775176465511322021e-01,-7.032974362373352051e-01,-3.858066499233245850e-01,-3.978284299373626709e-01,-2.635854482650756836e-01,-2.759791612625122070e-01,4.666855037212371826e-01,9.239610284566879272e-02
-1.704514175653457642e-01,-3.437628149986267090e-01,6.378708779811859131e-02,-7.409778237342834473e-02,-2.131300568580627441e-01,-4.327093064785003662e-01,-1.364654395729303360e-02,1.841926388442516327e-02,4.101903140544891357e-01,1.413944661617279053e-01,1.198613867163658142e-01,2.137926220893859863e-01,6.941531300544738770e-01
-1.108312830328941345e-01,-3.133341968059539795e-01,-3.839024007320404053e-01,-6.980376243591308594e-01,-7.484209537506103516e-01,6.514326483011245728e-02,-4.217206239700317383e-01,-7.613161951303482056e-02,4.133545458316802979e-01,2.672585546970367432e-01,2.285785675048828125e-01,-2.749059796333312988e-01,6.220489144325256348e-01
6.174086034297943115e-02,-3.051619827747344971e-01,1.926312893629074097e-01,4.094989504665136337e-03,-1.311082094907760620e-01,-3.472697138786315918e-01,1.008191928267478943e-01,4.624829590320587158e-01,1.848605577833950520e-03,-4.566512107849121094e-01,4.804889857769012451e-01,3.342848038300871849e-03,2.396699273958802223e-03
-2.658609673380851746e-02,2.460106462240219116e-01,-4.545265808701515198e-02,-7.332339137792587280e-02,-3.593079745769500732e-02,-2.336452305316925049e-01,3.763232007622718811e-02,2.664043605327606201e-01,1.602833718061447144e-01,-6.240894198417663574e-01,8.693227171897888184e-02,-5.368865281343460083e-02,-5.213368535041809082e-01
6.580181419849395752e-02,-2.898371592164039612e-02,-1.873672008514404297e-01,5.728524327278137207e-01,4.031546041369438171e-02,5.676048398017883301e-01,5.009527802467346191e-01,3.492212891578674316e-01,1.132826553657650948e-03,-2.207361161708831787e-01,-2.659357190132141113e-01,-2.828819155693054199e-01,3.732645809650421143e-01
