6.448166370391845703e-01,-5.368729233741760254e-01,-8.602794259786605835e-02,4.796220064163208008e-01,6.081949472427368164e-01,-8.643574267625808716e-02,4.703541100025177002e-01,1.026974320411682129e+00,1.465208083391189575e-01
-2.024933248758316040e-01,-8.350200951099395752e-02,3.483861982822418213e-01,-2.081518322229385376e-01,3.288047611713409424e-01,-2.788208723068237305e-01,-4.255451261997222900e-01,-5.930112004280090332e-01,2.188730835914611816e-01
-5.664758682250976562e-01,1.627263873815536499e-01,5.102427005767822266e-01,-1.237979605793952942e-01,2.613632678985595703e-01,2.307162135839462280e-01,3.631377220153808594e-01,7.340694665908813477e-01,5.005144476890563965e-01
5.892199873924255371e-01,2.339985072612762451e-01,6.491447091102600098e-01,7.644464373588562012e-01,-3.318578302860260010e-01,-4.596343934535980225e-01,-4.496659040451049805e-01,-1.444941572844982147e-02,3.503079712390899658e-01
-2.609378099441528320e-01,-7.017828822135925293e-01,-4.781344830989837646e-01,-3.059448897838592529e-01,-4.356658458709716797e-02,5.245039463043212891e-01,4.131358489394187927e-02,1.826964616775512695e-01,-7.497667074203491211e-01
-4.786089658737182617e-01,2.998514175415039062e-01,6.135918200016021729e-02,4.050730913877487183e-02,3.235109150409698486e-01,-3.241862356662750244e-01,4.192784130573272705e-01,-2.400482743978500366e-01,-2.515181601047515869e-01
-1.871489137411117554e-01,-3.556316196918487549e-01,-2.411600351333618164e-01,3.272829353809356689e-01,-1.209724307060241699e+00,-4.469783604145050049e-02,-1.391796916723251343e-01,1.019355297088623047e+00,-1.079190596938133240e-01
-2.383947968482971191e-01,-5.491878986358642578e-01,-2.944738566875457764e-01,-1.716736406087875366e-01,-5.248799324035644531e-01,-2.033632993698120117e-01,3.123237490653991699e-01,4.470592439174652100e-01,-6.640834361314773560e-02
3.939635455608367920e-01,2.814212739467620850e-01,-2.149194180965423584e-01,1.638002991676330566e-01,-8.835522830486297607e-02,-2.701145410537719727e-01,4.812223315238952637e-01,1.585507541894912720e-01,1.726487884297966957e-03
2.964616417884826660e-01,-2.412905842065811157e-01,-7.076607644557952881e-02,3.063569068908691406e-01,-1.001485109329223633e+00,5.839042738080024719e-02,1.771458387374877930e-01,4.974264502525329590e-01,-6.627312898635864258e-01
-6.050895452499389648e-01,3.295576870441436768e-01,-4.515319466590881348e-01,4.147113487124443054e-02,-2.270987490192055702e-03,-3.933001756668090820e-01,5.841031670570373535e-01,-1.946387290954589844e-01,-2.143456935882568359e-01
