-6.989827752113342285e-01,-1.799847744405269623e-02,6.219657883048057556e-02,5.966961979866027832e-01,3.099884390830993652e-01,1.020890921354293823e-01,-1.891858279705047607e-01,-1.049828052520751953e+00,8.120700716972351074e-02,2.693575620651245117e-01,3.221503198146820068e-01,-2.885193005204200745e-02,2.805233895778656006e-01,2.935187518596649170e-01,-8.986685276031494141e-01,-2.234328389167785645e-01,-2.697575688362121582e-01,8.344581723213195801e-01
5.062400698661804199e-01,2.133003771305084229e-01,-1.592586785554885864e-01,5.128216147422790527e-01,-1.249838173389434814e-01,-1.020225435495376587e-01,1.469028443098068237e-01,6.936572492122650146e-02,-8.521003127098083496e-01,-8.202883601188659668e-01,-2.802720069885253906e-01,-7.896257042884826660e-01,-2.110513895750045776e-01,-1.965648233890533447e-01,6.020250916481018066e-01,5.135582387447357178e-02,-4.433488249778747559e-01,-3.215384110808372498e-02
-3.217255175113677979e-01,-9.468640387058258057e-02,3.363296091556549072e-01,-9.282737970352172852e-02,-6.480408906936645508e-01,9.340596385300159454e-03,-6.097212806344032288e-02,3.456300199031829834e-01,1.661891490221023560e-01,1.261360645294189453e+00,-2.272570878267288208e-01,-4.474050104618072510e-01,4.195442199707031250e-01,4.818735420703887939e-01,-6.643849611282348633e-02,-6.093725562095642090e-01,-3.547350168228149414e-01,-4.219338893890380859e-01
6.926246881484985352e-01,-3.842155039310455322e-01,-9.778098762035369873e-02,2.099632844328880310e-02,-6.976009011268615723e-01,2.983180284500122070e-01,2.612395286560058594e-01,7.596590369939804077e-02,-1.637887805700302124e-01,-7.222889065742492676e-01,4.628814756870269775e-03,5.230190157890319824e-01,4.945728480815887451e-01,2.615730166435241699e-01,2.496953755617141724e-01,3.678124248981475830e-01,-8.078818023204803467e-02,-7.791363000869750977e-01
-2.505834102630615234e-01,3.585485368967056274e-02,-2.899836599826812744e-01,-6.769270449876785278e-02,3.194986879825592041e-01,-1.592090278863906860e-01,2.924374938011169434e-01,-1.692153215408325195e-01,-6.785378456115722656e-01,2.052485644817352295e-01,2.670138478279113770e-01,3.813523352146148682e-01,-6.731266975402832031e-01,2.576115131378173828e-01,5.607225894927978516e-01,-3.373339772224426270e-01,6.117226481437683105e-01,5.612221956253051758e-01
-4.587880074977874756e-01,-9.251456856727600098e-01,-4.074116349220275879e-01,4.290593266487121582e-01,1.817630380392074585e-01,-1.672516576945781708e-02,2.607122063636779785e-01,-5.254834890365600586e-01,2.998541891574859619e-01,-6.458765864372253418e-01,8.021292090415954590e-01,-2.221297472715377808e-01,-5.503401160240173340e-01,-3.867601752281188965e-01,-9.691951423883438110e-02,2.898816391825675964e-02,4.052662253379821777e-01,6.997124552726745605e-01
-1.332941837608814240e-02,-6.693995594978332520e-01,2.032408267259597778e-01,4.118466675281524658e-01,-1.267895102500915527e-01,-5.266429185867309570e-01,3.875208795070648193e-01,-1.091437578201293945e+00,-7.174539566040039062e-01,5.301125645637512207e-01,6.128097772598266602e-01,-5.964179635047912598e-01,3.086067736148834229e-01,7.791925668716430664e-01,2.548584043979644775e-01,-1.129447147250175476e-01,1.688192039728164673e-02,7.793376594781875610e-02
4.482009112834930420e-01,1.282575912773609161e-02,-7.482952475547790527e-01,-4.292055591940879822e-02,2.220740020275115967e-01,1.493052542209625244e-01,-4.052464663982391357e-01,1.574523448944091797e-01,-3.279471993446350098e-01,-6.208606064319610596e-02,4.518713057041168213e-01,-1.772995293140411377e-01,7.190719246864318848e-02,2.249143868684768677e-01,-3.414445817470550537e-01,1.996529996395111084e-01,-2.521932125091552734e-02,-1.581049263477325439e-01
-2.934216558933258057e-01,2.908131778240203857e-01,-5.824620127677917480e-01,3.401649296283721924e-01,1.422980986535549164e-02,-5.236543715000152588e-02,-2.590853273868560791e-01,-1.741434484720230103e-01,-7.502725124359130859e-01,4.709444344043731689e-01,1.101332232356071472e-01,-5.745985731482505798e-02,-1.716496646404266357e-01,5.623577833175659180e-01,-7.045106887817382812e-01,-5.493489503860473633e-01,1.344700008630752563e-01,-1.317495554685592651e-01
3.255558907985687256e-01,3.358506262302398682e-01,2.368764728307723999e-01,1.444485336542129517e-01,-4.357156530022621155e-02,-5.297585129737854004e-01,-5.031629800796508789e-01,-1.016817018389701843e-01,2.495222687721252441e-01,-5.517564341425895691e-02,-3.445453196763992310e-02,-8.662696182727813721e-02,-3.941548243165016174e-02,-1.916622519493103027e-01,2.972129583358764648e-01,-5.502476096153259277e-01,-5.419191718101501465e-01,-2.004943042993545532e-01
-1.989256441593170166e-01,-1.185091137886047363e-01,6.392039656639099121e-01,-4.165923595428466797e-01,-9.646401405334472656e-01,4.791473150253295898e-01,-3.723522722721099854e-01,6.896332502365112305e-01,6.692762970924377441e-01,1.301132738590240479e-01,-2.195551097393035889e-01,3.621582314372062683e-02,-4.054856486618518829e-03,2.395996153354644775e-01,3.988201618194580078e-01,-2.595636546611785889e-01,8.111745119094848633e-02,-6.534705162048339844e-01
