1.023762598633766174e-01,-1.332269161939620972e-01,9.085791707038879395e-01,3.844301775097846985e-02,-3.819330334663391113e-01,-2.009672522544860840e-01,-3.110358715057373047e-01,-7.737612724304199219e-01,-4.408890306949615479e-01,2.697370946407318115e-01,-2.595331966876983643e-01,-6.908754110336303711e-01,-3.484940826892852783e-01
9.184592403471469879e-03,7.010621428489685059e-01,1.080927774310112000e-01,6.560072302818298340e-01,-3.101169168949127197e-01,5.123134702444076538e-02,-5.791200399398803711e-01,8.606413751840591431e-02,4.005272090435028076e-01,1.160128936171531677e-01,9.587715268135070801e-01,-3.274748921394348145e-01,-5.748841762542724609e-01
1.690217405557632446e-01,-3.529667854309082031e-01,-1.070801496505737305e+00,5.205320194363594055e-02,4.340381920337677002e-01,-5.573260188102722168e-01,1.887966245412826538e-01,3.482016623020172119e-01,8.256749510765075684e-01,-5.357289910316467285e-01,-9.551184177398681641e-01,3.776063397526741028e-02,-2.849884890019893646e-02
4.695419371128082275e-01,6.457282900810241699e-01,-6.651651263236999512e-01,-7.572605609893798828e-01,-9.956544637680053711e-02,2.837007641792297363e-01,-8.392415940761566162e-02,1.197930335998535156e+00,-1.531295478343963623e-01,1.021618917584419250e-01,-6.199873089790344238e-01,1.513985544443130493e-01,3.428199887275695801e-01
2.106591612100601196e-01,4.698194861412048340e-01,-1.658674031496047974e-01,-6.320896148681640625e-01,7.277919352054595947e-02,-5.576532483100891113e-01,1.689319908618927002e-01,-6.466144919395446777e-01,-2.853012084960937500e-01,9.203698486089706421e-02,8.327336311340332031e-01,2.672101259231567383e-01,9.285943210124969482e-02
6.100511923432350159e-02,-4.669744074344635010e-01,-1.369025468826293945e+00,-7.098214626312255859e-01,6.490564942359924316e-01,9.024224430322647095e-02,-1.277884542942047119e-01,-4.335211515426635742e-01,3.238116800785064697e-01,-1.466204226016998291e-01,-4.776059985160827637e-01,7.489890456199645996e-01,-7.611162215471267700e-02
7.912439703941345215e-01,3.983859717845916748e-01,-4.900788366794586182e-01,-8.064202070236206055e-01,-2.375944107770919800e-01,-3.460395634174346924e-01,1.261322259902954102e+00,1.287299692630767822e-01,-9.451742470264434814e-02,-1.650697588920593262e-01,2.389333695173263550e-01,7.684164047241210938e-01,3.661722242832183838e-01
-3.544044494628906250e-01,-1.335290372371673584e-01,1.243109181523323059e-01,-7.145044952630996704e-02,-3.713372945785522461e-01,-1.392186284065246582e-01,4.478911161422729492e-01,-5.472490787506103516e-01,-4.384943246841430664e-01,-5.014731884002685547e-01,1.439431011676788330e-01,-8.077010512351989746e-01,3.287293910980224609e-01
-4.541673660278320312e-01,2.496926337480545044e-01,-8.241163939237594604e-02,4.206155538558959961e-01,-4.579651653766632080e-01,3.973675370216369629e-01,9.981073439121246338e-03,6.283411290496587753e-03,7.940533012151718140e-02,-4.670099541544914246e-02,5.674638971686363220e-02,1.927503943443298340e-01,5.175210535526275635e-02
-4.195721819996833801e-02,-4.378618597984313965e-01,6.785235404968261719e-01,-1.790810376405715942e-02,-7.999488711357116699e-02,-4.441150724887847900e-01,7.560534477233886719e-01,-7.537330985069274902e-01,6.732414476573467255e-03,5.779330134391784668e-01,2.376336753368377686e-01,-6.406493782997131348e-01,2.269702553749084473e-01
-1.444949626922607422e+00,4.529165923595428467e-01,8.245726227760314941e-01,3.650784492492675781e-01,5.784164667129516602e-01,-7.437911033630371094e-01,3.350889086723327637e-01,-2.455899566411972046e-01,4.562373757362365723e-01,-3.791987597942352295e-01,5.935289859771728516e-01,4.058267176151275635e-01,-6.135683655738830566e-01
