4.308299720287322998e-01,-9.443818777799606323e-02,-9.280919097363948822e-03,-6.386361718177795410e-01,3.893827497959136963e-01,1.021742224693298340e-01,-2.821079790592193604e-01,-3.605695068836212158e-01,3.841588497161865234e-01,7.036144733428955078e-01,4.980835914611816406e-01
-1.015491783618927002e-01,1.412260532379150391e-01,1.369581818580627441e-01,3.019746243953704834e-01,6.278526782989501953e-02,1.054003953933715820e+00,-1.300860196352005005e-01,7.036024928092956543e-01,-3.146197795867919922e-01,4.229420721530914307e-01,1.126111820340156555e-01
4.889436662197113037e-01,-1.156960353255271912e-01,-3.113610148429870605e-01,5.451625585556030273e-02,-2.603898644447326660e-01,-5.904603004455566406e-02,3.624227643013000488e-01,-1.660251170396804810e-01,3.269537389278411865e-01,3.665663301944732666e-01,2.550449073314666748e-01
-9.120677411556243896e-02,-2.425021678209304810e-01,-4.012866020202636719e-01,2.859526872634887695e-01,8.755898475646972656e-01,-7.469103485345840454e-02,9.698092192411422729e-02,-3.210129141807556152e-01,4.431413412094116211e-01,3.249878436326980591e-02,1.079787239432334900e-01
-9.871932864189147949e-01,-3.299581259489059448e-02,-2.715953625738620758e-02,-5.622703209519386292e-02,1.586283594369888306e-01,5.827481746673583984e-01,-9.941932559013366699e-02,-3.283291822299361229e-03,-6.810288131237030029e-02,2.402364313602447510e-01,5.684359669685363770e-01
-3.824268653988838196e-02,5.293798446655273438e-01,3.082020282745361328e-01,-4.147588610649108887e-01,-4.154055714607238770e-01,-1.949311792850494385e-01,1.891171783208847046e-01,2.943141758441925049e-01,-5.183775350451469421e-02,2.557288408279418945e-01,3.282196447253227234e-02
2.308874428272247314e-01,-6.449186801910400391e-02,4.225393384695053101e-02,1.276853084564208984e-01,-2.207784801721572876e-01,3.172815442085266113e-01,5.041676759719848633e-01,-1.334894299507141113e-01,4.024956226348876953e-01,-1.249868497252464294e-01,-2.780738472938537598e-02
-1.072478815913200378e-01,1.622084379196166992e-01,-8.623087778687477112e-03,-5.404965281486511230e-01,1.646735221147537231e-01,-1.118105351924896240e-01,1.466043293476104736e-01,3.079822659492492676e-01,1.077840998768806458e-01,-1.729285866022109985e-01,-7.276415824890136719e-01
5.653760209679603577e-02,2.059803605079650879e-01,1.088801920413970947e-01,-5.338964462280273438e-01,5.164447426795959473e-02,-8.604240417480468750e-02,2.016892433166503906e-01,-1.310047656297683716e-01,3.526767790317535400e-01,-1.603813320398330688e-01,-2.183755636215209961e-01
1.401442736387252808e-01,3.104228675365447998e-01,5.590853691101074219e-01,2.988882064819335938e-01,-3.166553378105163574e-01,3.840978145599365234e-01,-4.155363738536834717e-01,-3.277407586574554443e-01,-8.370377868413925171e-02,-4.836789071559906006e-01,1.084847003221511841e-01
-1.382518559694290161e-01,-3.906584382057189941e-01,3.809160888195037842e-01,-2.913220226764678955e-01,-2.883155345916748047e-01,-1.895740032196044922e-01,1.416300516575574875e-02,1.775173842906951904e-02,8.188059926033020020e-02,-6.031786203384399414e-01,3.243564963340759277e-01
3.038931451737880707e-02,2.909034192562103271e-01,-1.117425203323364258e+00,4.048251509666442871e-01,3.169951140880584717e-01,-6.582785248756408691e-01,-7.193860411643981934e-02,-3.496396839618682861e-01,-1.435365825891494751e-01,7.864588499069213867e-02,-1.371888071298599243e-01
-3.386583328247070312e-01,5.803066492080688477e-01,-6.522387862205505371e-01,5.683049559593200684e-01,8.266393095254898071e-02,1.575178951025009155e-01,5.096931457519531250e-01,4.180774092674255371e-01,-2.068951576948165894e-01,-2.654005587100982666e-01,1.947535760700702667e-02
-1.360897570848464966e-01,-7.097265683114528656e-03,5.251146480441093445e-02,-3.095004558563232422e-01,-3.327163159847259521e-01,2.122626900672912598e-01,2.559302449226379395e-01,-1.387090682983398438e-01,-6.181090474128723145e-01,-2.167559415102005005e-01,6.432934403419494629e-01
3.780778497457504272e-02,9.510662406682968140e-02,3.097835555672645569e-02,-8.360585570335388184e-02,5.574824213981628418e-01,5.781294107437133789e-01,4.082980453968048096e-01,-2.994394898414611816e-01,2.577554583549499512e-01,1.937344670295715332e-01,-1.840949654579162598e-01
