-1.717101931571960449e-01,2.882988452911376953e-01,-4.037997722625732422e-01,-2.981489300727844238e-01,-1.086760461330413818e-01,-6.904561817646026611e-02,-2.802278995513916016e-01,-3.528379201889038086e-01,-4.252411127090454102e-01,3.743536472320556641e-01
5.176652222871780396e-03,2.660554349422454834e-01,-2.187268733978271484e-01,-1.363348215818405151e-01,-3.200942575931549072e-01,3.704237937927246094e-01,-2.200907617807388306e-01,1.944616250693798065e-02,-4.604755938053131104e-01,-2.817128002643585205e-01
3.971570432186126709e-01,-1.712529361248016357e-01,-3.531479462981224060e-02,-2.984167933464050293e-01,8.264024853706359863e-01,-1.621821522712707520e-02,-4.301005005836486816e-01,-3.685719668865203857e-01,-4.479484260082244873e-01,-2.134531289339065552e-01
6.066952645778656006e-02,4.557002186775207520e-01,-4.889545589685440063e-02,2.770084738731384277e-01,5.195150971412658691e-01,1.486745774745941162e-01,-6.328099220991134644e-02,3.156678974628448486e-01,-2.949152290821075439e-01,-8.346084505319595337e-02
-7.351315021514892578e-02,2.242114096879959106e-01,-4.225349724292755127e-01,-4.992112517356872559e-01,6.221435070037841797e-01,-3.693629503250122070e-01,2.921357937157154083e-02,3.295216858386993408e-01,3.119536936283111572e-01,1.585987359285354614e-01
-5.390868708491325378e-02,-5.061916634440422058e-02,3.511896431446075439e-01,-3.303287923336029053e-01,-2.931103110313415527e-01,6.171189621090888977e-02,7.974808216094970703e-01,4.237478971481323242e-02,8.346964418888092041e-02,-1.843265742063522339e-01
-3.506943583488464355e-01,2.264616489410400391e-01,2.526029944419860840e-01,2.581467330455780029e-01,-7.834015041589736938e-02,-7.717984318733215332e-01,-2.859430909156799316e-01,-2.603431046009063721e-01,-4.854042530059814453e-01,-2.849951684474945068e-01
3.158492445945739746e-01,-3.316318094730377197e-01,4.379488527774810791e-01,3.485780209302902222e-02,2.899396419525146484e-01,2.262737303972244263e-01,1.386701911687850952e-01,4.613967835903167725e-01,6.455504298210144043e-01,7.892567664384841919e-02
9.039437025785446167e-02,-1.215440127998590469e-02,-2.229529470205307007e-01,-3.330204486846923828e-01,2.052536793053150177e-02,2.353038787841796875e-01,-2.905075848102569580e-01,-3.902301192283630371e-02,-4.191636145114898682e-01,-4.174205958843231201e-01
-1.626373231410980225e-01,3.251955211162567139e-01,-1.429439038038253784e-01,-3.923415541648864746e-01,-8.084221743047237396e-03,2.012387216091156006e-01,-1.907895132899284363e-02,-2.968285977840423584e-01,-4.683610498905181885e-01,1.512477695941925049e-01
-3.563743829727172852e-01,6.039188057184219360e-02,3.719928264617919922e-01,-2.912107408046722412e-01,-2.786903679370880127e-01,2.219002991914749146e-01,2.627453804016113281e-01,-2.926941812038421631e-01,-5.961671844124794006e-02,4.989042878150939941e-01
9.376861155033111572e-02,-3.056106269359588623e-01,-3.983064591884613037e-01,6.270734667778015137e-01,-3.972726315259933472e-02,-3.569851219654083252e-01,-4.417295753955841064e-01,-2.198559641838073730e-01,1.621720939874649048e-01,4.355059862136840820e-01
1.842754930257797241e-01,-1.104693934321403503e-01,1.147207338362932205e-02,-1.413590610027313232e-01,3.304850757122039795e-01,-4.564849138259887695e-01,1.215114966034889221e-01,-5.647119134664535522e-02,-3.461994528770446777e-01,-3.570784032344818115e-01
-7.790345698595046997e-02,4.594227969646453857e-01,-1.959874033927917480e-01,-3.946004807949066162e-01,-4.245567917823791504e-01,-2.618294656276702881e-01,-3.347878754138946533e-01,-4.944057166576385498e-01,2.135435640811920166e-01,-1.361326277256011963e-01
-3.572538197040557861e-01,-2.120811194181442261e-01,1.065832283347845078e-02,5.347550660371780396e-02,-5.037400126457214355e-01,1.167105510830879211e-01,7.004966735839843750e-01,2.881350219249725342e-01,6.343525648117065430e-01,5.797763466835021973e-01
8.375261723995208740e-02,1.858143061399459839e-01,-5.780439972877502441e-01,3.579472899436950684e-01,-1.772637516260147095e-01,-3.503765463829040527e-01,-2.394608780741691589e-02,1.070159077644348145e+00,-9.544655680656433105e-02,-2.100463807582855225e-01
4.340437948703765869e-01,-2.413697391748428345e-01,5.572398900985717773e-01,6.228388752788305283e-03,2.643799781799316406e-01,2.463988661766052246e-01,1.061157137155532837e-01,1.102271378040313721e-01,4.337828755378723145e-01,9.918449819087982178e-02
-3.969941660761833191e-02,3.062004409730434418e-02,1.515194922685623169e-01,-5.349978208541870117e-01,-9.338819980621337891e-02,3.511290252208709717e-01,3.457957208156585693e-01,-3.467296659946441650e-01,-6.816536188125610352e-02,-2.038176059722900391e-01
