2.455715239048004150e-01,2.077168524265289307e-01,1.829286515712738037e-01,5.785207822918891907e-02,1.191864460706710815e-01,-1.454179733991622925e-01,-1.562127470970153809e-01,-2.813793160021305084e-02,-3.997102081775665283e-01,-1.043938159942626953e+00,6.952006816864013672e-01,-2.114042788743972778e-01,1.763045787811279297e+00,2.840929925441741943e-01,-2.040363103151321411e-01
4.109042137861251831e-02,-2.403076142072677612e-01,-1.041395822539925575e-03,6.559029817581176758e-01,-3.576182425022125244e-01,-3.015702068805694580e-01,8.645600676536560059e-01,2.170697748661041260e-01,2.309380620718002319e-01,-3.065142929553985596e-01,-7.530950009822845459e-02,-2.562487721443176270e-01,3.243520259857177734e-01,6.639473438262939453e-01,6.464083790779113770e-01
1.513937860727310181e-01,-4.788053631782531738e-01,8.517546206712722778e-02,-1.390427827835083008e+00,-2.286451309919357300e-01,-6.215691566467285156e-01,-2.938095247372984886e-03,-6.280396580696105957e-01,-2.464787214994430542e-01,1.671970188617706299e-01,4.337782859802246094e-01,5.924569964408874512e-01,6.169920563697814941e-01,1.106891274452209473e+00,-2.413047254085540771e-01
4.854816496372222900e-01,1.786964684724807739e-01,-2.813301980495452881e-01,8.605319857597351074e-01,1.556794438511133194e-02,4.222211539745330811e-01,6.405206322669982910e-01,2.060247957706451416e-01,-1.148853451013565063e-01,4.002711772918701172e-01,2.801320254802703857e-01,-1.227565884590148926e+00,-2.348853200674057007e-01,-9.283902496099472046e-02,-5.620440840721130371e-01
-3.446855023503303528e-02,6.937492489814758301e-01,-5.167019963264465332e-01,1.338979899883270264e-01,4.081973135471343994e-01,2.169383764266967773e-01,8.657408505678176880e-02,-3.036182522773742676e-01,-1.379943192005157471e-01,6.716083288192749023e-01,9.433904290199279785e-01,-1.003606915473937988e-01,8.615460991859436035e-01,1.069355830550193787e-01,-1.064882874488830566e+00
-4.141535144299268723e-03,6.368463635444641113e-01,9.602401256561279297e-01,1.533588021993637085e-01,-2.130814641714096069e-01,-2.812461853027343750e-01,5.033475160598754883e-01,2.791586518287658691e-01,-3.485286533832550049e-01,-2.277198731899261475e-01,-5.473116636276245117e-01,9.213099628686904907e-02,7.568393349647521973e-01,-7.744253873825073242e-01,4.319361746311187744e-01
-1.534921824932098389e-01,3.149287998676300049e-01,6.886889785528182983e-02,-1.681312322616577148e-01,1.385938674211502075e-01,-5.030104517936706543e-02,2.679312229156494141e-02,3.099319934844970703e-01,-8.545890450477600098e-01,-8.180605173110961914e-01,-2.620719075202941895e-01,-5.544960871338844299e-02,3.018296062946319580e-01,-7.396862506866455078e-01,-1.058654412627220154e-01
8.432207703590393066e-01,9.217994213104248047e-01,4.912153184413909912e-01,5.144121497869491577e-02,-2.938740886747837067e-02,7.614538669586181641e-01,-1.109595179557800293e+00,-7.719200849533081055e-02,1.092865318059921265e-01,-7.729723583906888962e-03,1.063413992524147034e-01,2.663574218750000000e-01,2.352414578199386597e-01,2.688539326190948486e-01,6.349564790725708008e-01
7.167505025863647461e-01,5.019493103027343750e-01,1.471133977174758911e-01,-3.465699255466461182e-01,-3.511262685060501099e-02,-3.139040768146514893e-01,2.658239305019378662e-01,7.506062090396881104e-02,-3.919442892074584961e-01,-1.700881272554397583e-01,-1.044750809669494629e-01,-5.113695189356803894e-02,-5.439022183418273926e-01,-2.174492329359054565e-01,-5.652193427085876465e-01
-3.496013879776000977e-01,5.736216902732849121e-02,3.230421841144561768e-01,-4.982207715511322021e-02,-8.235465735197067261e-02,-8.748734742403030396e-02,-1.606481373310089111e-01,-6.259628385305404663e-02,-2.040314227342605591e-01,6.395483613014221191e-01,-8.739039897918701172e-01,-3.018908500671386719e-01,-4.356551170349121094e-01,-3.807510063052177429e-02,3.739521503448486328e-01
